config,fold_id,scheme,strategy,display_strategy,basis,status,solver_status,mode,capacity_infeasible,sum_of_caps,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig+VIX,kfold_03,kfold,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.6958717999999999,0.6610782099999999,-0.2016404853435955,-0.37690970613900093,-0.6399558460773833,1.3654704186626763,-0.9785522121411374,0.06560677698209023,False
orig+VIX,kfold_03,kfold,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.6958717999999999,0.6610782099999999,-0.38872369722988376,-0.6772090160690903,-0.730935787943126,1.3632243364349315,-0.9871773425161964,0.030172815060238327,False
orig+VIX,kfold_03,kfold,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.6958717999999999,0.6610782099999998,-0.24222356253849137,-0.442715121047629,-0.6492544656267987,1.3334398789866309,-0.9785112514776166,0.06118510847652862,False
orig+VIX,kfold_03,kfold,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.6958717999999999,0.6610782099999998,-0.43375725686530175,-0.7389417019631626,-0.7380005297282761,1.3313891720077955,-0.9871463628419943,0.02810613331847482,False
orig+VIX,cpcv_00,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.1217517000000004,0.8865010674290033,0.6080548768490953,1.2870474715998594,0.20771853262707896,0.9831222667244173,-0.6466037180239237,1.6803732499378212,False
orig+VIX,cpcv_00,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.1217517000000004,0.8865010674290033,-0.7227416546102253,-0.7206104546080151,-1.0,8.342747322604193,-1.0,0.0,True
orig+VIX,cpcv_00,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9999987529914217,-0.5782292727186058,-0.7354178419158474,-0.51165123739719,0.7213174087643865,-0.9377004631541739,0.13931816704037545,False
orig+VIX,cpcv_00,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9999987529914217,-2.496962240614507,-2.0476782271367737,-1.0,5.524516215465788,-1.0,0.0,True
orig+VIX,cpcv_00,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.1217517000000004,0.9999999999999999,0.2704201005798994,0.4915129685359441,-0.3870713609362514,1.397964423777389,-0.8715329291023496,0.26024192580904043,False
orig+VIX,cpcv_00,cpcv,orig+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,reference,hard,False,1.1217517000000004,0.9999999999999999,-0.9110810241393915,-0.8979585299039266,-1.0,8.424921254603662,-1.0,0.0,True
orig+VIX,cpcv_00,cpcv,orig+VIX Equal risk capped,Equal risk capped,gross,ok,reference,hard,False,1.1217517000000004,1.0,0.603646281810762,1.2105316672812927,-0.10410430279475458,1.5692475846732998,-0.8797137865270962,0.7391081473452861,False
orig+VIX,cpcv_00,cpcv,orig+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,reference,hard,False,1.1217517000000004,1.0,-0.8398329832024388,-0.8339362682942508,-1.0,8.457685540711417,-1.0,0.0,True
orig+VIX,cpcv_01,cpcv,orig+VIX E1 capped,E1 capped,gross,ok,optimal,hard,False,1.17122985,0.8938519589327748,0.7390014083224802,1.026687300335896,-1.0,2.861221457268919,-1.0,0.0,True
orig+VIX,cpcv_01,cpcv,orig+VIX E1 capped,E1 capped,full_cost_net,ok,optimal,hard,False,1.17122985,0.8938519589327748,0.5518060474037174,0.745936830160571,-1.0,2.830815452011826,-1.0,0.0,True
orig+VIX,cpcv_01,cpcv,orig+VIX GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.9999994535469197,1.0041576712592468,1.812751079239826,0.3843017513028175,1.0911062371602507,-0.8527235879528338,2.3802105850357385,False
orig+VIX,cpcv_01,cpcv,orig+VIX GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.9999994535469197,-1.6418175131766604,-1.673147173231981,-0.9794940523783553,1.1862045922908682,-0.9999832701786218,3.150258919796999e-05,False
orig+VIX,cpcv_01,cpcv,orig+VIX Equal premium capped,Equal premium capped,gross,ok,reference,hard,False,1.17122985,0.9999999999999997,1.3389428279117797,5.695657888790004,4.880970909686586,3.4954677085368844,-0.8265485837429156,112.68447434016255,False
