feasible,max_breach,scenario_cvar_loss,worst_stress_return,short_margin_used,collateral_used,gross_nav,breach_base,breach_cap,breach_cvar,breach_stress,breach_margin,breach_collateral,breach_assignment,method,method_status,solver,predicted_annual_vol,breach_volatility,breach_sign,breach_positive_edge,expected_net_return,predictable_cost,net_utility,continuous_l1_distance,integer_contracts,available,selected,config,strategy,return_date,decision_date
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493170564176143,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2026-01-30,2025-12-31
True,0.0,0.0451342577893554,-0.055731902114662,0.735937450024414,0.759792450024414,0.1518879999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2481974394790484,0.0,0.0,0.0,0.0250813596571425,0.0080647742983723,0.0156517741111998,0.0086811740953796,2149,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2026-01-30,2025-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605691740953796,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2026-01-30,2025-12-31
True,0.0,0.0449041915536158,-0.0220621474196136,0.6135635600732421,0.6310845600732421,0.1667539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2492059898543731,0.0,0.0,0.001545,0.0294663499285026,0.0080048533063433,0.0154019908752907,0.0141093185286805,1564,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2026-02-27,2026-01-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808633185286806,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2026-02-27,2026-01-30
True,0.0,0.0361596683005274,-0.0265452507765421,0.552964864,0.575405864,0.152779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2492140085277401,0.0,0.0,0.00126,0.0272302495069649,0.0074916658379937,0.0139907289467627,0.0136930257541738,1465,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2026-02-27,2026-01-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664720257541738,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2026-02-27,2026-01-30
True,0.0,0.0413814645643239,-0.0217201405221689,0.5888723364394531,0.6020923364394531,0.151666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2495216105451065,0.0,0.0,0.00085,0.0310629478825043,0.0077119416404037,0.0154697298235202,0.0113896458229496,1419,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2026-03-31,2026-02-27
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630556458229496,0,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2026-03-31,2026-02-27
True,0.0,0.0439063880296663,-0.0219914920929376,0.5639383184882814,0.5766333184882814,0.145953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2489792419165857,0.0,0.0,0.00085,0.0296306522714067,0.0073876290661364,0.0147194262131803,0.0142436336144338,1354,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2026-03-31,2026-02-27
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601966336144338,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2026-03-31,2026-02-27
False,0.0002398993450599,0.0436266951629218,-0.0215066484372755,0.6187618236093752,0.6307408236093751,0.1610729999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2502398993450599,0.0002398993450599,0.0,0.005031,0.0335644658971603,0.0071275368880297,0.0166786609177803,0.008786110237091,1227,True,False,orig+VIX,R1.1 25pct positive-edge deployment,2026-04-30,2026-03-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169859110237091,0,True,True,orig+VIX,R1.1 25pct positive-edge deployment,2026-04-30,2026-03-31
True,0.0,0.0355930574324042,-0.02576327557993,0.4243344956337891,0.4407744956337892,0.140373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2488723221434053,0.0,0.0,0.004472,0.0278475042891637,0.005582275763537,0.0139370965921985,0.0072187160970544,892,True,True,orig+VIX,R1.1 25pct EGARCH diagnostic,2026-04-30,2026-03-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475917160970544,0,True,False,orig+VIX,R1.1 25pct EGARCH diagnostic,2026-04-30,2026-03-31
True,0.0,0.0490886179816853,-0.0219754464114493,0.0948753997650146,0.1111673997650146,0.047011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2438392235118653,0.0,0.0,0.0,0.006865493560022,0.0017304811615624,0.0035111854879268,0.0150809839910517,344,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-02-28,2018-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620919839910517,0,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-02-28,2018-01-31
True,0.0,0.0614723227460859,-0.0352921611743973,0.1157013997650146,0.1426483997650146,0.062814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2442514354808813,0.0,0.0,0.0,0.0080376682260892,0.0022596353491641,0.0041195315175425,0.0112951865852911,430,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-02-28,2018-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741091865852911,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-02-28,2018-01-31
True,0.0,0.0985203145399983,-0.0423660970611764,0.1498650001831054,0.1585540001831054,0.054479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2415345479348154,0.0,0.0,0.000483,0.0072400065046434,0.0025542138439463,0.0037072309178796,0.0108461976777914,332,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-04-30,2018-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653251976777914,0,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-04-30,2018-02-28
True,0.0,0.0629171955845581,-0.0563528640907365,0.1076273995971679,0.1247673995971679,0.04879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2410290121679228,0.0,0.0,0.0,0.0049035928697873,0.0016715270284061,0.0025461697858387,0.0086738587634509,179,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-04-30,2018-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574638587634509,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-04-30,2018-02-28
True,0.0,0.0907548798807038,-0.041469899904834,0.116426999923706,0.142053999923706,0.052884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2332789537491571,0.0,0.0,0.000627,0.0041457767707522,0.0018407018603723,0.0023973181669529,0.0129467311344302,296,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-05-31,2018-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658307311344302,0,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-05-31,2018-04-30
True,0.0,0.0916050165665208,-0.0332039273584301,0.110648999923706,0.135489999923706,0.051372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2336212265498398,0.0,0.0,0.0,0.0039677565168492,0.0016790443186921,0.0022642635876014,0.0108820920119396,261,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-05-31,2018-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622540920119396,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-05-31,2018-04-30
True,0.0,0.0606168950849077,-0.0637550408914062,0.2161303991241455,0.2314923991241455,0.049781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2317079436777923,0.0,0.0,0.0,0.0048083010508801,0.0022304053669394,0.0025305913937895,0.0136955173707362,377,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-06-29,2018-05-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634765173707362,0,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-06-29,2018-05-31
True,0.0,0.0767035991513178,-0.0975070774278122,0.2738253997802734,0.2950013997802734,0.059039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2320736449458363,0.0,0.0,0.0,0.0051358925820407,0.0024946284970037,0.0027533461038455,0.015920359344543,395,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-06-29,2018-05-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074959359344543,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-06-29,2018-05-31
True,0.0,0.0684112266655495,-0.0345978055347623,0.1225902004852295,0.1411512004852295,0.050574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2414640001831436,0.0,0.0,0.0,0.0062285820593647,0.0020843993882877,0.0031800144198409,0.0101328825032044,345,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-07-31,2018-06-29
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607068825032045,0,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-07-31,2018-06-29
True,0.0,0.0975077724894098,-0.0460295441978133,0.1901477999420166,0.2066877999420166,0.070466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2447451504010148,0.0,0.0,0.000349,0.0082725385818648,0.0029471323715799,0.004240309519526,0.0092291416726031,490,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-07-31,2018-06-29
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796951416726031,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-07-31,2018-06-29
False,0.0052443705947962,0.1052443705947962,-0.0426439151813761,0.1292755993423462,0.1543965993423462,0.065951,0.0,0.0,0.0052443705947962,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.239787792127106,0.0,0.0,0.0,0.0056686831588397,0.0022575323979806,0.0029176141164682,0.0149938386983318,370,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-08-31,2018-07-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809448386983318,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-08-31,2018-07-31
True,0.0,0.0810159532249783,-0.0539803142508444,0.1318341989517212,0.1600241989517211,0.063762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2339152929725577,0.0,0.0,0.0020599999999999,0.0038411772778215,0.0020185040407137,0.0020174846399605,0.0151206305053188,319,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-08-31,2018-07-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788826305053188,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-08-31,2018-07-31
True,0.0,0.0934815656802622,-0.0589099523302642,0.1382289967258042,0.1737659967258041,0.057799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2383685618497366,0.0,0.0,0.0,0.0048572789676161,0.0025071270443545,0.0026867430131221,0.0073875845320585,430,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-09-28,2018-08-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651865845320585,0,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-09-28,2018-08-31
True,0.0,0.0884652216703455,-0.0668180094491977,0.1427333395640506,0.1898983395640506,0.0728149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.233086836939509,0.0,0.0,0.0015959999999999,0.0054461538415813,0.0029103522751604,0.0031719027321493,0.0128804971228254,514,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-09-28,2018-08-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856954971228254,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-09-28,2018-08-31
False,0.0018036196523456,0.1018036196523456,-0.0307801478137567,0.4942607582186006,0.5380547582186006,0.136872,0.0,0.0,0.0018036196523456,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2399590237560604,0.0,0.0,0.00836,0.0123854153741747,0.0077227578968749,0.0096155662104396,0.0091044010574609,1741,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-10-31,2018-09-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459764010574609,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-10-31,2018-09-28
False,0.003482434796941,0.103482434796941,-0.0449068565842247,0.5708750513094764,0.6223720513094764,0.154513,0.0,0.0,0.003482434796941,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2369829775043497,0.0,0.0,0.01045,0.0131079336128819,0.0084374993074381,0.0106511226384141,0.0125146876667984,1912,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-10-31,2018-09-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670276876667984,0,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-10-31,2018-09-28
False,0.014733873731112,0.114733873731112,-0.0181830845343189,0.3747287989959716,0.3890757989959716,0.085407,0.0,0.0,0.014733873731112,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2473050474311247,0.0,0.0,0.00288,0.0120305914731028,0.0046000009881754,0.0067385617767578,0.0107555383326913,874,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-11-30,2018-10-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0961625383326913,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-11-30,2018-10-31
False,0.0071085452435403,0.1071085452435403,-0.010728439467325,0.2462655994873047,0.2541795994873047,0.069689,0.0,0.0,0.0071085452435403,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.247533130549411,0.0,0.0,0.00216,0.010718764469706,0.0034746440394314,0.0058518628143372,0.0079491467803338,591,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-11-30,2018-10-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776381467803338,0,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-11-30,2018-10-31
False,0.0059457801495835,0.1059457801495835,-0.0157208345194778,0.315135000366211,0.335831000366211,0.091898,0.0,0.0,0.0059457801495835,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2461837152581135,0.0,0.0,0.002835,0.0111717006309065,0.0051320982363151,0.0066807537432465,0.0098951088646711,869,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2018-12-31,2018-11-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017931088646711,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2018-12-31,2018-11-30
False,0.0042139654664538,0.1042139654664539,-0.0137882835392236,0.2827608001098632,0.2984368001098633,0.080644,0.0,0.0,0.0042139654664538,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2466790849130735,0.0,0.0,0.002835,0.010411177317833,0.00457036415398,0.00617490057118,0.0084740984736441,769,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-12-31,2018-11-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891180984736441,0,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2018-12-31,2018-11-30
False,0.0050776627953794,0.1050776627953794,-0.0137654583977346,0.2037046000823974,0.2117856000823974,0.0545149999999999,0.0,0.0,0.0050776627953794,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2482943105331791,0.0,0.0,0.0012,0.0055317848642112,0.0029100613253179,0.0030677852836683,0.0040929744651193,453,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2019-01-31,2018-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586079744651193,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2019-01-31,2018-12-31
False,1.3950044738184064e-05,0.1000139500447381,-0.0123783596070044,0.1644785,0.1721395,0.047361,0.0,0.0,1.3950044738184064e-05,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2477510711367288,0.0,0.0,0.003465,0.0046112038550012,0.002347861235913,0.0024685041027571,0.0023758338377771,377,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-01-31,2018-12-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497368338377771,0,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-01-31,2018-12-31
False,0.0019728557833198,0.1019728557833198,-0.0164406085882978,0.1779299001464844,0.1874869001464844,0.05876,0.0,0.0,0.0019728557833198,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2483222678946701,0.0,0.0,0.0026999999999999,0.0107128913963815,0.0025103466968861,0.0055427727440039,0.004680290426755,555,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2019-02-28,2019-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063440290426755,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2019-02-28,2019-01-31
True,0.0,0.0823836882163561,-0.0103057635864958,0.1241084001464843,0.1297054001464843,0.04235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2469973966945335,0.0,0.0,0.0012,0.0077007419504812,0.001759253130148,0.0038924882017981,0.0041954673557937,373,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-02-28,2019-01-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465454673557937,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-02-28,2019-01-31
False,0.0016834587731451,0.1016834587731451,-0.0179404288911978,0.2961552000808716,0.3084342000808716,0.065293,0.0,0.0,0.0016834587731451,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2458454138208502,0.0,0.0,0.001067,0.0077520931268864,0.0040046390369472,0.0043380472520448,0.0042603993819356,865,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2019-04-30,2019-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0695533993819356,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2019-04-30,2019-02-28
False,0.002934708785348,0.102934708785348,-0.0197788393638825,0.3431383005142212,0.3590493005142212,0.072473,0.0,0.0,0.002934708785348,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2456008508871026,0.0,0.0,0.001155,0.0084223253117044,0.0044885895842017,0.004908939950919,0.0061928998704717,970,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-04-30,2019-02-28
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786658998704717,0,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-04-30,2019-02-28
False,0.0059871130687043,0.1059871130687044,-0.024992144840285,0.3364274004516602,0.3580054004516602,0.083876,0.0,0.0,0.0059871130687043,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2437724678242108,0.0,0.0,0.001762,0.0106065559880156,0.0048743923583873,0.006040558649402,0.0140978957270361,1089,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2019-05-31,2019-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979738957270361,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2019-05-31,2019-04-30
True,0.0,0.0965480721639277,-0.0723264513191458,0.2813768016967773,0.3138778016967773,0.087365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2437922492462413,0.0,0.0,0.005712,0.0076431859151272,0.0038757545621542,0.003995170237016,0.0100093026989759,783,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-05-31,2019-04-30
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973743026989759,0,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-05-31,2019-04-30
False,0.0076804910491116,0.1076804910491116,-0.0144362451917183,0.2640108997344971,0.2743988997344971,0.082923,0.0,0.0,0.0076804910491116,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2474877409668314,0.0,0.0,0.001155,0.0123564406144496,0.0040817083036101,0.0067538635310882,0.0075964290533389,745,True,False,larger+VIX,R1.1 25pct positive-edge deployment,2019-06-28,2019-05-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0905194290533389,0,True,True,larger+VIX,R1.1 25pct positive-edge deployment,2019-06-28,2019-05-31
False,0.0062577437752624,0.1062577437752624,-0.0126905552583574,0.232459599822998,0.240522599822998,0.0753609999999999,0.0,0.0,0.0062577437752624,0.0,0.0,0.0,0.0,truncate_toward_cash,evaluated,deterministic,0.2475685748531572,0.0,0.0,0.00105,0.011532287349657,0.0036438206663801,0.006097688876512,0.0056394879017113,654,True,False,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-06-28,2019-05-31
True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cash_abstention,available_if_direct_conversion_infeasible,deterministic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810004879017113,0,True,True,larger+VIX,R1.1 25pct EGARCH diagnostic,2019-06-28,2019-05-31
