underlying,quote_symbol,asset_class,moneyness_bucket,tenor_bucket,chain_timestamp,source_url,n_quotes,n_liquid_quotes,total_volume,total_open_interest,fill_relative_spread,fill_abs_spread,median_relative_spread,p25_relative_spread,p75_relative_spread,median_abs_spread,p25_abs_spread,p75_abs_spread,median_mid,fill_method
SBUX,SBUX,equity_option,all,all,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,231,58,10219.0,112630.0,0.0869419988185986,0.18250000000000002,0.17713596259708914,0.0869419988185986,0.4143395497149483,0.26,0.18250000000000002,0.58,1.9475,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,atm,46_120d,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,6,5,681.0,7982.0,0.05172413793103445,0.2999999999999998,0.06060606060606058,0.05172413793103445,0.06392694063926951,0.2999999999999998,0.2999999999999998,0.35000000000000053,5.800000000000001,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,atm,all,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,77,20,5996.0,36132.0,0.10870291489184,0.18749999999999994,0.17017961125235787,0.10870291489184,0.3160584596072806,0.2450000000000001,0.18749999999999994,0.6674999999999996,1.9475,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,atm,le_45d,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,71,18,5315.0,28150.0,0.11412004249291785,0.18249999999999994,0.1906070649098698,0.11412004249291785,0.31659643145342053,0.21000000000000008,0.18249999999999994,0.8424999999999997,1.855,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,call_near,46_120d,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,6,5,844.0,10387.0,0.02710027100271003,0.20000000000000018,0.04395604395604399,0.02710027100271003,0.05333333333333338,0.25,0.20000000000000018,0.25,4.550000000000001,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,call_near,all,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,55,14,2382.0,19160.0,0.164776119402985,0.18500000000000008,0.2532643508253265,0.164776119402985,0.47716773276474767,0.24499999999999988,0.18500000000000008,0.42250000000000004,0.8400000000000001,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,call_near,le_45d,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,49,13,1538.0,8773.0,0.24242424242424251,0.16000000000000003,0.272300469483568,0.24242424242424251,0.903225806451613,0.26,0.16000000000000003,0.47000000000000003,0.6599999999999999,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,put_near,46_120d,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,12,5,827.0,16854.0,0.04999999999999993,0.16000000000000014,0.06694560669456072,0.04999999999999993,0.07692307692307689,0.19999999999999973,0.16000000000000014,0.5999999999999996,4.0,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,put_near,all,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,62,16,1557.0,44453.0,0.06477231181703703,0.15750000000000008,0.1539149888143177,0.06477231181703703,0.29966692789968646,0.25,0.15750000000000008,0.6899999999999997,2.8575,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,put_near,le_45d,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,50,13,730.0,27599.0,0.23863636363636356,0.13,0.48275862068965514,0.23863636363636356,0.7789473684210527,0.32999999999999996,0.13,0.51,0.52,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,put_wing,46_120d,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,6,5,159.0,4299.0,0.19526627218934917,0.26,0.24960505529225915,0.19526627218934917,0.3291139240506329,0.5800000000000001,0.26,3.3000000000000007,1.7850000000000001,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,put_wing,all,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,37,10,284.0,12885.0,0.2694822724818526,0.34,0.5759839748795409,0.2694822724818526,1.005366726296959,0.8349999999999999,0.34,0.9624999999999999,1.1925,cboe_current_liquid_quartile_p25_relative_spread
SBUX,SBUX,equity_option,put_wing,le_45d,2026-07-03 20:42:28,https://cdn.cboe.com/api/global/delayed_quotes/options/SBUX.json,31,8,125.0,8586.0,0.7703282203529606,0.8374999999999999,1.1108753315649866,0.7703282203529606,1.2671670532627248,0.9249999999999999,0.8374999999999999,1.7275,0.9225,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,all,all,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,105,27,53140.0,157525.0,0.07897403913619716,0.030000000000000013,0.11143695014662754,0.07897403913619716,0.1538461538461539,0.050000000000000044,0.030000000000000013,0.11999999999999994,0.645,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,atm,46_120d,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,12,5,6778.0,34208.0,0.048192771084337255,0.039999999999999925,0.05217391304347812,0.048192771084337255,0.058823529411764754,0.05999999999999983,0.039999999999999925,0.06000000000000005,1.01,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,atm,all,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,38,10,41551.0,87764.0,0.07824353863957831,0.03,0.1022845275181724,0.07824353863957831,0.12244897959183673,0.034999999999999976,0.03,0.07250000000000006,0.6200000000000001,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,atm,le_45d,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,26,7,34773.0,53556.0,0.1022845275181724,0.03,0.12244897959183673,0.1022845275181724,0.1250542770299609,0.030000000000000027,0.03,0.07,0.385,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,call_near,46_120d,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,6,5,1488.0,21234.0,0.07874015748031503,0.050000000000000044,0.09302325581395357,0.07874015748031503,0.16161616161616166,0.1499999999999999,0.050000000000000044,0.32000000000000006,1.98,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,call_near,all,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,21,6,8592.0,55052.0,0.11691104594330397,0.03,0.14358974358974352,0.11691104594330397,0.15384615384615394,0.03500000000000002,0.03,0.040000000000000036,0.2275,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,call_near,le_45d,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,15,5,7104.0,33818.0,0.13333333333333325,0.03,0.15384615384615383,0.13333333333333325,0.15384615384615397,0.03,0.03,0.040000000000000036,0.195,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,put_near,46_120d,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,6,5,576.0,4650.0,0.06315789473684205,0.040000000000000036,0.07751937984496131,0.06315789473684205,0.2949308755760369,0.050000000000000044,0.040000000000000036,0.6299999999999999,0.85,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,put_near,all,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,18,5,2319.0,8015.0,0.07751937984496131,0.03,0.09287925696594422,0.07751937984496131,0.2368421052631578,0.050000000000000044,0.03,0.1499999999999999,0.645,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,put_near,le_45d,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,12,5,1743.0,3365.0,0.15384615384615383,0.04999999999999999,0.2368421052631578,0.15384615384615383,0.2608695652173913,0.1499999999999999,0.04999999999999999,0.3599999999999999,1.52,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,put_wing,46_120d,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,12,5,422.0,5449.0,0.10526315789473693,0.040000000000000036,0.11764705882352951,0.10526315789473693,0.3233532934131737,0.04999999999999993,0.040000000000000036,0.06000000000000001,0.38,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,put_wing,all,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,28,7,678.0,6694.0,0.11145510835913322,0.044999999999999984,0.14829659318637278,0.11145510835913322,0.3759623609923012,0.06,0.044999999999999984,0.21500000000000005,0.38,cboe_current_liquid_quartile_p25_relative_spread
T,T,equity_option,put_wing,le_45d,2026-07-03 20:35:57,https://cdn.cboe.com/api/global/delayed_quotes/options/T.json,16,5,256.0,1245.0,0.5,0.16999999999999998,1.259259259259259,0.5,1.3846153846153846,0.27,0.16999999999999998,0.3700000000000001,0.195,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,all,all,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,606,152,524898.0,844731.0,0.016343664963164584,0.10000000000000053,0.022304832713754615,0.016343664963164584,0.0295293839637904,0.1999999999999993,0.10000000000000053,0.3000000000000007,10.274999999999999,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,atm,46_120d,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,30,8,16688.0,73159.0,0.008711717106179896,0.28749999999999787,0.011003512392594237,0.008711717106179896,0.01269949066213915,0.3000000000000007,0.28749999999999787,0.3750000000000018,29.299999999999997,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,atm,all,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,142,36,190263.0,236283.0,0.014953288420739211,0.15000000000000036,0.01826522101751453,0.014953288420739211,0.023790822458384965,0.25,0.15000000000000036,0.3250000000000002,13.225000000000001,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,atm,le_45d,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,112,28,173575.0,163124.0,0.014953288420739211,0.15000000000000036,0.01826522101751453,0.014953288420739211,0.023350612992047173,0.1999999999999993,0.15000000000000036,0.39999999999999947,12.3375,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,call_near,46_120d,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,36,9,19599.0,91626.0,0.010101010101010124,0.1999999999999993,0.013289036544850568,0.010101010101010124,0.014888337468982667,0.20000000000000107,0.1999999999999993,0.3000000000000007,20.049999999999997,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,call_near,all,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,169,43,226983.0,304024.0,0.01693024207994272,0.09999999999999987,0.023255813953488427,0.01693024207994272,0.02953847272462875,0.1999999999999993,0.09999999999999987,0.4250000000000007,9.024999999999999,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,call_near,le_45d,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,133,34,207384.0,212398.0,0.020330798020040983,0.09999999999999964,0.025166191832858467,0.020330798020040983,0.029547561485467097,0.1499999999999997,0.09999999999999964,0.6124999999999989,7.1,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,put_near,46_120d,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,30,8,8679.0,65526.0,0.012751517468814179,0.1999999999999993,0.014872055570494494,0.012751517468814179,0.016492864753307607,0.29999999999999893,0.1999999999999993,0.3625000000000007,20.4125,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,put_near,all,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,150,38,70768.0,154553.0,0.01779640394754626,0.1000000000000002,0.0240963855421688,0.01779640394754626,0.03029341792228385,0.15000000000000036,0.1000000000000002,0.23750000000000004,7.4125,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,put_near,le_45d,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,120,30,62089.0,89027.0,0.023295288264559517,0.09999999999999964,0.026957311534968255,0.023295288264559517,0.031008369868473558,0.14999999999999947,0.09999999999999964,0.1999999999999993,5.425,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,put_wing,46_120d,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,42,11,7942.0,75949.0,0.01792503346720213,0.15000000000000036,0.01895734597156408,0.01792503346720213,0.021841090663380983,0.20000000000000107,0.15000000000000036,0.3000000000000007,10.1,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,put_wing,all,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,145,37,36884.0,149871.0,0.022099447513812272,0.039999999999999925,0.029850746268656747,0.022099447513812272,0.050632911392405104,0.1299999999999999,0.039999999999999925,0.20000000000000018,3.5999999999999996,cboe_current_liquid_quartile_p25_relative_spread
TSLA,TSLA,equity_option,put_wing,le_45d,2026-07-03 21:29:05,https://cdn.cboe.com/api/global/delayed_quotes/options/TSLA.json,103,26,28942.0,73922.0,0.02899378704563301,0.03249999999999997,0.04399776661083185,0.02899378704563301,0.05770715388574361,0.040000000000000036,0.03249999999999997,0.14499999999999957,1.7999999999999998,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,all,all,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,199,50,5050.0,53092.0,0.06636355165766933,1.8249999999999993,0.1401307929321512,0.06636355165766933,0.30484997029114674,2.575,1.8249999999999993,2.987499999999999,17.137500000000003,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,atm,46_120d,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,16,5,368.0,9173.0,0.05695142378559461,1.6999999999999993,0.06358974358974347,0.05695142378559461,0.06514206514206518,1.7999999999999972,1.6999999999999993,2.3500000000000014,30.5,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,atm,all,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,49,13,731.0,13790.0,0.06358974358974347,1.6999999999999993,0.11764705882352934,0.06358974358974347,0.17419354838709683,1.799999999999999,1.6999999999999993,2.700000000000001,17.325,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,atm,le_45d,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,33,9,363.0,4617.0,0.13100436681222707,1.6000000000000005,0.17419354838709683,0.13100436681222707,0.1828571428571429,1.799999999999999,1.6000000000000005,2.700000000000001,12.85,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,call_near,46_120d,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,16,5,85.0,6042.0,0.05896805896805893,1.3000000000000007,0.06518365235385408,0.05896805896805893,0.06888361045130639,1.6000000000000014,1.3000000000000007,2.8999999999999986,25.85,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,call_near,all,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,55,14,2496.0,14912.0,0.069480079776119,1.7700000000000011,0.22341942426688183,0.069480079776119,0.4303803441658539,2.625,1.7700000000000011,2.897499999999999,10.262500000000001,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,call_near,le_45d,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,39,10,2411.0,8870.0,0.28729177796124516,2.5625,0.41724604398024345,0.28729177796124516,0.5195733764074303,2.625,2.5625,2.8425000000000002,6.3125,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,put_near,46_120d,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,16,5,66.0,5831.0,0.05421245421245405,1.8499999999999943,0.11455847255369922,0.05421245421245405,0.1188118811881188,2.3999999999999986,1.8499999999999943,3.0,25.25,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,put_near,all,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,45,12,1043.0,13201.0,0.10058017024515666,2.1749999999999994,0.14943435486729206,0.10058017024515666,0.29530672579453077,2.875,2.1749999999999994,3.062500000000001,20.912499999999998,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,put_near,le_45d,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,29,8,977.0,7370.0,0.14130531739150598,2.1749999999999994,0.2714646464646465,0.14130531739150598,0.3040351506456242,2.875,2.1749999999999994,3.125000000000001,10.075,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,put_wing,46_120d,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,18,5,101.0,4675.0,0.04852227613586237,2.3999999999999986,0.055832502492522376,0.04852227613586237,0.1345029239766082,2.6500000000000004,2.3999999999999986,2.75,50.15,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,put_wing,all,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,50,13,780.0,11189.0,0.061362454498179834,2.3000000000000007,0.1345029239766082,0.061362454498179834,0.40449438202247195,2.75,2.3000000000000007,2.9499999999999957,17.1,cboe_current_liquid_quartile_p25_relative_spread
TXN,TXN,equity_option,put_wing,le_45d,2026-07-04 23:48:31,https://cdn.cboe.com/api/global/delayed_quotes/options/TXN.json,32,8,679.0,6514.0,0.22105606334391795,2.2,0.375324114088159,0.22105606334391795,0.5202063983488132,2.6000000000000014,2.2,3.3375,9.649999999999999,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,all,all,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,352,88,7311.0,79355.0,0.17835260115606943,1.3900000000000001,0.2764183185235817,0.17835260115606943,0.4638653273203849,2.285,1.3900000000000001,2.7700000000000005,6.7,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,atm,46_120d,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,12,5,412.0,6136.0,0.13846153846153852,1.8000000000000007,0.1437371663244353,0.13846153846153852,0.23602484472049687,1.9000000000000021,1.8000000000000007,2.799999999999999,12.175,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,atm,all,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,94,24,2694.0,13897.0,0.16213151927437638,0.9874999999999999,0.21348264008766266,0.16213151927437638,0.30839313890161346,1.7,0.9874999999999999,2.6625,6.137499999999999,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,atm,le_45d,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,82,21,2282.0,7761.0,0.20869565217391292,0.9499999999999997,0.283062645011601,0.20869565217391292,0.3999999999999999,1.65,0.9499999999999997,2.6999999999999993,5.75,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,call_near,46_120d,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,12,5,395.0,7985.0,0.21666666666666679,2.000000000000001,0.2649006622516557,0.21666666666666679,0.2777777777777778,2.3999999999999986,2.000000000000001,2.5,7.6,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,call_near,all,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,69,18,2761.0,15104.0,0.228725165562914,1.775,0.3220497825760984,0.228725165562914,0.775,2.3499999999999996,1.775,2.6474999999999995,6.55,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,call_near,le_45d,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,57,15,2366.0,7119.0,0.38830676181128476,1.745,0.6285714285714284,0.38830676181128476,0.8114920328343795,2.3000000000000003,1.745,2.705,3.27,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,put_near,46_120d,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,6,5,249.0,3605.0,0.13024602026049206,1.4000000000000004,0.13801756587202008,0.13024602026049206,0.18000000000000008,2.25,1.4000000000000004,2.700000000000001,15.0,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,put_near,all,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,83,21,1171.0,9185.0,0.2753246753246752,1.74,0.3728813559322034,0.2753246753246752,1.0992736077481842,2.5999999999999996,1.74,3.000000000000001,4.195,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,put_near,le_45d,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,77,20,922.0,5580.0,0.33897048915240535,1.7349999999999999,0.6836119169314363,0.33897048915240535,1.1340378197997776,2.465,1.7349999999999999,3.0375000000000005,2.925,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,put_wing,46_120d,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,18,5,202.0,26105.0,0.1446111869031377,1.25,0.15384615384615385,0.1446111869031377,0.19318181818181818,1.7000000000000002,1.25,2.6499999999999986,8.8,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,put_wing,all,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,106,27,685.0,41169.0,0.15652506697282814,1.305,0.19318181818181818,0.15652506697282814,0.6517002734107997,2.23,1.305,2.674999999999999,6.7,cboe_current_liquid_quartile_p25_relative_spread
UAL,UAL,equity_option,put_wing,le_45d,2026-07-03 23:46:22,https://cdn.cboe.com/api/global/delayed_quotes/options/UAL.json,88,22,483.0,15064.0,0.16304049267777884,1.63,0.2589298134437936,0.16304049267777884,1.5811377482395759,2.634999999999999,1.63,2.925,9.195,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,all,all,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,257,65,13348.0,138818.0,0.06164874551971342,0.6999999999999997,0.09350649350649336,0.06164874551971342,0.1364985163204748,0.8999999999999986,0.6999999999999997,1.5,11.3,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,atm,46_120d,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,8,5,806.0,9249.0,0.04481792717086838,0.8999999999999986,0.04568527918781719,0.04481792717086838,0.05055611729019211,0.8999999999999986,0.8999999999999986,1.25,22.8,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,atm,all,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,60,15,4846.0,24511.0,0.05234499409256688,0.8499999999999988,0.08212560386473425,0.05234499409256688,0.10061836123499883,1.3499999999999996,0.8499999999999988,1.674999999999999,15.45,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,atm,le_45d,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,52,13,4040.0,15262.0,0.061776061776061694,0.7999999999999989,0.08503937007874025,0.061776061776061694,0.1069958847736626,1.3500000000000014,0.7999999999999989,1.6999999999999993,15.125,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,call_near,46_120d,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,12,5,720.0,12440.0,0.05607476635514021,0.75,0.06369426751592357,0.05607476635514021,0.06627680311890836,0.8000000000000007,0.75,0.8499999999999996,12.825,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,call_near,all,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,53,14,5221.0,25525.0,0.06656153492345093,0.7125000000000001,0.1048516700690614,0.06656153492345093,0.13547493253652335,0.8250000000000002,0.7125000000000001,1.1000000000000003,8.6625,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,call_near,le_45d,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,41,11,4501.0,13085.0,0.11129420712384341,0.7500000000000004,0.132404181184669,0.11129420712384341,0.2112431179368299,0.9500000000000011,0.7500000000000004,1.6500000000000004,7.175000000000001,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,put_near,46_120d,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,12,5,644.0,22234.0,0.044384667114996605,1.0,0.05797101449275358,0.044384667114996605,0.06896551724137931,1.3500000000000014,1.0,1.6499999999999986,30.675,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,put_near,all,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,76,19,1950.0,45897.0,0.06040071168871365,0.625,0.0748387096774195,0.06040071168871365,0.12115005354666167,1.0,0.625,1.75,10.350000000000001,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,put_near,le_45d,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,64,16,1306.0,23663.0,0.08515519568151145,0.5999999999999996,0.10255104515252918,0.08515519568151145,0.14012067461471356,0.78,0.5999999999999996,1.475,6.325,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,put_wing,46_120d,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,16,5,504.0,24037.0,0.17499999999999993,0.5699999999999998,0.1963394342762063,0.17499999999999993,0.21686746987951794,0.5899999999999999,0.5699999999999998,0.6999999999999997,4.0,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,put_wing,all,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,68,17,1331.0,42885.0,0.15853658536585366,0.5699999999999998,0.23935091277890463,0.15853658536585366,0.30985915492957744,0.6100000000000001,0.5699999999999998,0.8999999999999999,2.335,cboe_current_liquid_quartile_p25_relative_spread
UNH,UNH,equity_option,put_wing,le_45d,2026-07-04 23:51:46,https://cdn.cboe.com/api/global/delayed_quotes/options/UNH.json,52,13,827.0,18848.0,0.15853658536585366,0.5899999999999999,0.30423940149625944,0.15853658536585366,0.449678800856531,0.7199999999999998,0.5899999999999999,1.0499999999999998,1.9849999999999999,cboe_current_liquid_quartile_p25_relative_spread
V,V,equity_option,all,all,2026-07-03 20:42:53,https://cdn.cboe.com/api/global/delayed_quotes/options/V.json,307,77,25542.0,134467.0,0.08130081300813008,0.47,0.12957746478873222,0.08130081300813008,0.2620689655172413,0.75,0.47,1.1499999999999995,5.3,cboe_current_liquid_quartile_p25_relative_spread
