config,return_date,strategy,display_strategy,train_start,train_end,status,solver_status,capacity_infeasible,deployed_gross,gross_ret,net_ret
larger,2022-05-31,larger Equal premium capped,Equal premium capped,2019-02-28,2022-04-29,ok,reference,False,0.922157,-0.06733696630538949,-0.0908118431731671
larger,2022-05-31,larger Equal risk capped,Equal risk capped,2019-02-28,2022-04-29,ok,reference,False,0.9218919999999999,-0.01925695129260263,-0.0417410912794933
larger,2022-06-30,larger E1 capped,E1 capped,2019-04-30,2022-05-31,ok,optimal,False,0.6506100000000001,0.01577992542113813,-0.0011957280014019203
larger,2022-06-30,larger GM paper,GM paper,2019-04-30,2022-05-31,ok,optimal,False,0.9936710000000001,0.11196395020065188,-0.7215482468210281
larger,2022-06-30,larger Equal premium capped,Equal premium capped,2019-04-30,2022-05-31,ok,reference,False,0.91283,0.27356400318452423,0.25180147594924135
larger,2022-06-30,larger Equal risk capped,Equal risk capped,2019-04-30,2022-05-31,ok,reference,False,0.905065,0.27118001084748,0.2498691960056128
larger,2022-07-29,larger E1 capped,E1 capped,2019-05-31,2022-06-30,ok,optimal,False,0.637184,0.00819896403392327,-0.007109913053874522
larger,2022-07-29,larger GM paper,GM paper,2019-05-31,2022-06-30,ok,optimal,False,0.9981530000000001,-0.052342933111260904,-0.2697665605731017
larger,2022-07-29,larger Equal premium capped,Equal premium capped,2019-05-31,2022-06-30,ok,reference,False,0.9326209999999999,-0.27948306519206545,-0.30010373864898204
larger,2022-07-29,larger Equal risk capped,Equal risk capped,2019-05-31,2022-06-30,ok,reference,False,0.9254620000000001,-0.26702006743420414,-0.28717233935258984
larger,2022-08-31,larger E1 capped,E1 capped,2019-06-28,2022-07-29,ok,optimal,False,0.642345,-0.21561397600658253,-0.2320223155017801
larger,2022-08-31,larger GM paper,GM paper,2019-06-28,2022-07-29,ok,optimal,False,1.0035530000000001,-0.11206697025159754,-0.8853975343575624
larger,2022-08-31,larger Equal premium capped,Equal premium capped,2019-06-28,2022-07-29,ok,reference,False,0.948349,-0.3960459349648104,-0.41706540676820664
larger,2022-08-31,larger Equal risk capped,Equal risk capped,2019-06-28,2022-07-29,ok,reference,False,0.949195,-0.41253993606344325,-0.43355056072049114
larger,2022-09-30,larger E1 capped,E1 capped,2019-07-31,2022-08-31,ok,optimal,True,0.5687310000000001,-0.09671895982170109,-0.10974990344513892
larger,2022-09-30,larger GM paper,GM paper,2019-07-31,2022-08-31,ok,optimal,False,0.999933,0.10386407447814915,-0.5713065411076753
larger,2022-09-30,larger Equal premium capped,Equal premium capped,2019-07-31,2022-08-31,ok,reference,True,0.72994,-0.16649689228653872,-0.1831491892952968
larger,2022-09-30,larger Equal risk capped,Equal risk capped,2019-07-31,2022-08-31,ok,reference,True,0.728625,-0.21747191553212705,-0.2339906668928716
larger,2022-10-31,larger E1 capped,E1 capped,2019-08-30,2022-09-30,ok,optimal,False,0.694335,-0.2335729836657044,-0.2480566954153808
larger,2022-10-31,larger GM paper,GM paper,2019-08-30,2022-09-30,ok,optimal,False,1.002562,-0.16756398661697697,-0.45764426449623186
larger,2022-10-31,larger Equal premium capped,Equal premium capped,2019-08-30,2022-09-30,ok,reference,False,0.941519,-0.03154798236978004,-0.05200451740549182
larger,2022-10-31,larger Equal risk capped,Equal risk capped,2019-08-30,2022-09-30,ok,reference,False,0.939271,-0.015485977853178456,-0.03560582702036322
larger,2022-11-30,larger E1 capped,E1 capped,2019-09-30,2022-10-31,ok,optimal,True,0.6171789999999999,-0.23386701293543613,-0.24899665757074793
larger,2022-11-30,larger GM paper,GM paper,2019-09-30,2022-10-31,ok,optimal,False,0.992398,-0.0922250369821436,-0.4732166643375173
larger,2022-11-30,larger Equal premium capped,Equal premium capped,2019-09-30,2022-10-31,ok,reference,True,0.824516,0.22167901869427298,0.20252283484083441
larger,2022-11-30,larger Equal risk capped,Equal risk capped,2019-09-30,2022-10-31,ok,reference,True,0.825024,0.1526590221384163,0.13353736863009863
larger,2022-12-30,larger E1 capped,E1 capped,2019-10-31,2022-11-30,ok,optimal,True,0.575869,-0.17566903873334347,-0.19063347564108837
larger,2022-12-30,larger GM paper,GM paper,2019-10-31,2022-11-30,ok,optimal,False,1.0016740000000002,0.1686130072624206,-0.20165130970674758
larger,2022-12-30,larger Equal premium capped,Equal premium capped,2019-10-31,2022-11-30,ok,reference,True,0.6947840000000001,0.006408042073272686,-0.01064676090774666
larger,2022-12-30,larger Equal risk capped,Equal risk capped,2019-10-31,2022-11-30,ok,reference,True,0.6946399999999999,0.006025040120147681,-0.01088087463535137
larger,2023-01-31,larger E1 capped,E1 capped,2019-11-29,2022-12-30,ok,optimal,True,0.550995,0.07657895735816955,0.062332557076220485
larger,2023-01-31,larger GM paper,GM paper,2019-11-29,2022-12-30,ok,optimal,False,1.000537,-0.09096597935180678,-0.43433541167943673
larger,2023-01-31,larger Equal premium capped,Equal premium capped,2019-11-29,2022-12-30,ok,reference,True,0.791984,0.22120988783149714,0.20194374279463995
larger,2023-01-31,larger Equal risk capped,Equal risk capped,2019-11-29,2022-12-30,ok,reference,True,0.7916890000000001,0.23364888197212216,0.21438409557159374
larger,2023-02-28,larger E1 capped,E1 capped,2019-12-31,2023-01-31,ok,optimal,True,0.6325339999999999,0.08310903269577025,0.0676725640763315
larger,2023-02-28,larger GM paper,GM paper,2019-12-31,2023-01-31,ok,optimal,False,1.0022820000000001,0.047514982913970896,-0.8039303139714717
larger,2023-02-28,larger Equal premium capped,Equal premium capped,2019-12-31,2023-01-31,ok,reference,True,0.8260589999999999,-0.09513895579910285,-0.11390373295503217
larger,2023-02-28,larger Equal risk capped,Equal risk capped,2019-12-31,2023-01-31,ok,reference,True,0.8258859999999999,-0.08297392926330571,-0.10201164407726859
larger,2023-03-31,larger E1 capped,E1 capped,2020-01-31,2023-02-28,ok,optimal,True,0.567032,0.324108946866989,0.3108081800246727
larger,2023-03-31,larger GM paper,GM paper,2020-01-31,2023-02-28,ok,optimal,False,1.004025,-0.24403389510345458,-0.5440330188703328
larger,2023-03-31,larger Equal premium capped,Equal premium capped,2020-01-31,2023-02-28,ok,reference,True,0.733725,0.36397391834831205,0.3480769792587928
larger,2023-03-31,larger Equal risk capped,Equal risk capped,2020-01-31,2023-02-28,ok,reference,True,0.734623,0.3654219203929899,0.3495253544170305
larger,2023-04-28,larger E1 capped,E1 capped,2020-02-28,2023-03-31,ok,optimal,True,0.591045,-0.21394696777725225,-0.22790143274088076
larger,2023-04-28,larger GM paper,GM paper,2020-02-28,2023-03-31,ok,optimal,False,0.995175,0.15744210784759508,-1.6810489985230468
larger,2023-04-28,larger Equal premium capped,Equal premium capped,2020-02-28,2023-03-31,ok,reference,True,0.81013,-0.2264689640518189,-0.24408282831749623
larger,2023-04-28,larger Equal risk capped,Equal risk capped,2020-02-28,2023-03-31,ok,reference,True,0.810207,-0.2529459580108643,-0.27047117222154715
larger,2023-05-31,larger E1 capped,E1 capped,2020-03-31,2023-04-28,ok,optimal,True,0.534508,0.15500100985336315,0.14198320975430062
larger,2023-05-31,larger GM paper,GM paper,2020-03-31,2023-04-28,ok,optimal,False,1.002875,0.26382504263305695,-0.2561621832618918
larger,2023-05-31,larger Equal premium capped,Equal premium capped,2020-03-31,2023-04-28,ok,reference,True,0.747417,0.22051002696304328,0.20290810283267502
larger,2023-05-31,larger Equal risk capped,Equal risk capped,2020-03-31,2023-04-28,ok,reference,True,0.747726,0.2144550285758973,0.19677569539225642
larger,2023-06-30,larger E1 capped,E1 capped,2020-04-30,2023-05-31,ok,optimal,False,0.566683,0.28923500385742185,0.2758006767144761
larger,2023-06-30,larger GM paper,GM paper,2020-04-30,2023-05-31,ok,optimal,False,0.997346,0.14926402357482899,-0.8518156426501822
larger,2023-06-30,larger Equal premium capped,Equal premium capped,2020-04-30,2023-05-31,ok,reference,False,0.934748,0.47828999251861554,0.45754257740002513
larger,2023-06-30,larger Equal risk capped,Equal risk capped,2020-04-30,2023-05-31,ok,reference,False,0.935062,0.4864099935485838,0.4656690673606522
larger,2023-07-31,larger E1 capped,E1 capped,2020-05-29,2023-06-30,ok,optimal,False,0.575294,-0.18409504155960074,-0.19644174528329222
larger,2023-07-31,larger GM paper,GM paper,2020-05-29,2023-06-30,ok,optimal,False,1.000392,-0.08504203766059873,-0.7490705087438093
larger,2023-07-31,larger Equal premium capped,Equal premium capped,2020-05-29,2023-06-30,ok,reference,False,0.94279,-0.47740706845626824,-0.4954990498844498
larger,2023-07-31,larger Equal risk capped,Equal risk capped,2020-05-29,2023-06-30,ok,reference,False,0.9424700000000001,-0.4772500694023131,-0.49529637852687025
larger,2023-08-31,larger E1 capped,E1 capped,2020-06-30,2023-07-31,ok,optimal,False,0.61168,-0.013324003055572561,-0.026507828727674265
larger,2023-08-31,larger GM paper,GM paper,2020-06-30,2023-07-31,ok,optimal,False,0.9958690000000001,0.2570432621498106,-0.2367764088163853
larger,2023-08-31,larger Equal premium capped,Equal premium capped,2020-06-30,2023-07-31,ok,reference,False,0.9438089999999999,0.23627187337112399,0.2184106139614584
larger,2023-08-31,larger Equal risk capped,Equal risk capped,2020-06-30,2023-07-31,ok,reference,False,0.944251,0.22215887482833824,0.20439332842429375
larger,2023-09-29,larger E1 capped,E1 capped,2020-07-31,2023-08-31,ok,optimal,True,0.542196,-0.1146138981605529,-0.12562883653314244
larger,2023-09-29,larger GM paper,GM paper,2020-07-31,2023-08-31,ok,optimal,False,0.9935499999999999,0.06563199363746651,-2.0016801946305813
larger,2023-09-29,larger Equal premium capped,Equal premium capped,2020-07-31,2023-08-31,ok,reference,True,0.716673,-0.08079182733688353,-0.09494635792527578
larger,2023-09-29,larger Equal risk capped,Equal risk capped,2020-07-31,2023-08-31,ok,reference,True,0.7183470000000001,-0.10272690841445921,-0.11654396694678507
larger,2023-10-31,larger E1 capped,E1 capped,2020-08-31,2023-09-29,ok,optimal,False,0.643116,-0.24404185722541813,-0.2585629860962286
larger,2023-10-31,larger GM paper,GM paper,2020-08-31,2023-09-29,ok,optimal,False,0.999973,0.12883113616180397,-0.7500958659715438
larger,2023-10-31,larger Equal premium capped,Equal premium capped,2020-08-31,2023-09-29,ok,reference,False,0.9463600000000001,-0.31643889177436846,-0.3350026552414311
larger,2023-10-31,larger Equal risk capped,Equal risk capped,2020-08-31,2023-09-29,ok,reference,False,0.944443,-0.37856785438575763,-0.39730330111808326
larger,2023-11-30,larger E1 capped,E1 capped,2020-09-30,2023-10-31,ok,optimal,True,0.587043,0.7207661867698671,0.7073446174150704
larger,2023-11-30,larger GM paper,GM paper,2020-09-30,2023-10-31,ok,optimal,False,0.999876,-0.06435591572799688,-1.141569693425443
larger,2023-11-30,larger Equal premium capped,Equal premium capped,2020-09-30,2023-10-31,ok,reference,True,0.894536,1.2514351475540164,1.2332671459777749
larger,2023-11-30,larger Equal risk capped,Equal risk capped,2020-09-30,2023-10-31,ok,reference,True,0.896979,1.1827941422935488,1.1646597726229404
larger,2023-12-29,larger E1 capped,E1 capped,2020-10-30,2023-11-30,ok,optimal,True,0.528346,0.21391495882415767,0.20008391852778884
larger,2023-12-29,larger GM paper,GM paper,2020-10-30,2023-11-30,ok,optimal,False,1.003726,-0.03232299277114861,-2.798302426704713
larger,2023-12-29,larger Equal premium capped,Equal premium capped,2020-10-30,2023-11-30,ok,reference,True,0.673883,0.24442303309783928,0.2284807316535462
larger,2023-12-29,larger Equal risk capped,Equal risk capped,2020-10-30,2023-11-30,ok,reference,True,0.6720490000000001,0.24955704258880607,0.23368908864731022
larger,2024-01-31,larger E1 capped,E1 capped,2020-11-30,2023-12-29,ok,optimal,True,0.608185,0.49593207818756124,0.48185716443670734
larger,2024-01-31,larger GM paper,GM paper,2020-11-30,2023-12-29,ok,optimal,False,0.9976440000000001,0.12473003057708776,-0.5584277307358814
larger,2024-01-31,larger Equal premium capped,Equal premium capped,2020-11-30,2023-12-29,ok,reference,True,0.853625,0.7019670750503544,0.6845180278109533
larger,2024-01-31,larger Equal risk capped,Equal risk capped,2020-11-30,2023-12-29,ok,reference,True,0.8517650000000001,0.6987190655593875,0.6813946968664695
larger,2024-02-29,larger E1 capped,E1 capped,2020-12-31,2024-01-31,ok,optimal,False,0.6547160000000001,0.44893195374908423,0.43242689508263554
larger,2024-02-29,larger GM paper,GM paper,2020-12-31,2024-01-31,ok,optimal,False,0.9960440000000002,0.482937054256439,-0.5346169904358724
larger,2024-02-29,larger Equal premium capped,Equal premium capped,2020-12-31,2024-01-31,ok,reference,False,0.9439439999999999,0.3664959272155758,0.34504650558350813
larger,2024-02-29,larger Equal risk capped,Equal risk capped,2020-12-31,2024-01-31,ok,reference,False,0.9427920000000001,0.46148191082763634,0.44011433354375823
larger,2024-04-30,larger E1 capped,E1 capped,2021-01-29,2024-02-29,ok,optimal,False,0.633912,0.38213893551635736,0.36749069207163026
larger,2024-04-30,larger GM paper,GM paper,2021-01-29,2024-02-29,ok,optimal,False,0.9976,0.2639759990997316,-1.281737726487039
larger,2024-04-30,larger Equal premium capped,Equal premium capped,2021-01-29,2024-02-29,ok,reference,False,0.9434520000000001,0.11651891575622567,0.0966069829783952
larger,2024-04-30,larger Equal risk capped,Equal risk capped,2021-01-29,2024-02-29,ok,reference,False,0.936783,0.21866589122009283,0.19887273967309269
larger,2024-05-31,larger E1 capped,E1 capped,2021-02-26,2024-04-30,ok,optimal,False,0.711524,0.15882191538238527,0.14220927265730204
larger,2024-05-31,larger GM paper,GM paper,2021-02-26,2024-04-30,ok,optimal,False,1.0044099999999998,-0.06075903235626221,-0.9938121074052978
larger,2024-05-31,larger Equal premium capped,Equal premium capped,2021-02-26,2024-04-30,ok,reference,False,0.944022,0.23418680495452887,0.2126803241629105
larger,2024-05-31,larger Equal risk capped,Equal risk capped,2021-02-26,2024-04-30,ok,reference,False,0.9398400000000001,0.12344982149505615,0.10221825293395556
larger,2024-06-28,larger E1 capped,E1 capped,2021-03-31,2024-05-31,ok,optimal,False,0.644073,0.29806002274703985,0.2825825999742184
larger,2024-06-28,larger GM paper,GM paper,2021-03-31,2024-05-31,ok,optimal,False,0.9984299999999999,0.24313594679641765,-0.14858350331938508
larger,2024-06-28,larger Equal premium capped,Equal premium capped,2021-03-31,2024-05-31,ok,reference,False,0.945916,0.31591709218215974,0.29379381525281306
larger,2024-06-28,larger Equal risk capped,Equal risk capped,2021-03-31,2024-05-31,ok,reference,False,0.9428629999999999,0.2855800694160464,0.26424890698799564
larger,2024-07-31,larger E1 capped,E1 capped,2021-04-30,2024-06-28,ok,optimal,False,0.630333,0.008383986898040825,-0.006463643690822531
larger,2024-07-31,larger GM paper,GM paper,2021-04-30,2024-06-28,ok,optimal,False,0.9898609999999999,0.19092306792869593,-3.12593602001792
larger,2024-07-31,larger Equal premium capped,Equal premium capped,2021-04-30,2024-06-28,ok,reference,False,0.941613,-0.057402078641509965,-0.07968146813541609
larger,2024-07-31,larger Equal risk capped,Equal risk capped,2021-04-30,2024-06-28,ok,reference,False,0.9383859999999999,0.010936925447845539,-0.01093289644531182
larger,2024-08-30,larger E1 capped,E1 capped,2021-06-30,2024-07-31,ok,optimal,False,0.668552,-0.09270304731559764,-0.10815407805373056
larger,2024-08-30,larger GM paper,GM paper,2021-06-30,2024-07-31,ok,optimal,False,1.001339,-0.003705003221511828,-0.35426381035370635
larger,2024-08-30,larger Equal premium capped,Equal premium capped,2021-06-30,2024-07-31,ok,reference,False,0.9447019999999999,-0.3122040457515718,-0.3336602712061073
larger,2024-08-30,larger Equal risk capped,Equal risk capped,2021-06-30,2024-07-31,ok,reference,False,0.9500059999999999,-0.29880907095909126,-0.32006068556423134
larger,2024-09-30,larger E1 capped,E1 capped,2021-07-30,2024-08-30,ok,optimal,False,0.5994680000000001,-0.032287131465148944,-0.05464143797112586
larger,2024-09-30,larger GM paper,GM paper,2021-07-30,2024-08-30,ok,optimal,False,0.998559,-0.027550062920379675,-0.5585497582695392
larger,2024-09-30,larger Equal premium capped,Equal premium capped,2021-07-30,2024-08-30,ok,reference,False,0.9396380000000001,-0.057561164112854474,-0.08701933045733481
larger,2024-09-30,larger Equal risk capped,Equal risk capped,2021-07-30,2024-08-30,ok,reference,False,0.940134,-0.019411131642151316,-0.04877919607640892
larger,2024-10-31,larger E1 capped,E1 capped,2021-08-31,2024-09-30,ok,optimal,False,0.656915,-0.06076802565002437,-0.0751390029993652
larger,2024-10-31,larger GM paper,GM paper,2021-08-31,2024-09-30,ok,optimal,False,0.999771,-0.1293999587554931,-97.85666819393006
larger,2024-10-31,larger Equal premium capped,Equal premium capped,2021-08-31,2024-09-30,ok,reference,False,0.942951,-0.21583902835083002,-0.23671107458343557
larger,2024-10-31,larger Equal risk capped,Equal risk capped,2021-08-31,2024-09-30,ok,reference,False,0.9434929999999999,-0.20163303182983394,-0.2217410791736753
larger,2024-11-29,larger E1 capped,E1 capped,2021-09-30,2024-10-31,ok,optimal,False,0.652138,0.23620798111152663,0.22134961938753317
larger,2024-11-29,larger GM paper,GM paper,2021-09-30,2024-10-31,ok,optimal,False,0.9978039999999999,0.24339787219619768,-0.33363890697098564
larger,2024-11-29,larger Equal premium capped,Equal premium capped,2021-09-30,2024-10-31,ok,reference,False,0.944747,0.2478980470447541,0.22711804278924114
larger,2024-11-29,larger Equal risk capped,Equal risk capped,2021-09-30,2024-10-31,ok,reference,False,0.9471149999999999,0.3125160458240509,0.29209020302415856
larger,2024-12-31,larger E1 capped,E1 capped,2021-10-29,2024-11-29,ok,optimal,False,0.623351,0.1855620243225098,0.17060919164725144
larger,2024-12-31,larger GM paper,GM paper,2021-10-29,2024-11-29,ok,optimal,False,1.001925,-0.20140889124298078,-0.7957384874216088
larger,2024-12-31,larger Equal premium capped,Equal premium capped,2021-10-29,2024-11-29,ok,reference,False,0.9387839999999998,0.40922008889770534,0.3869503347284006
larger,2024-12-31,larger Equal risk capped,Equal risk capped,2021-10-29,2024-11-29,ok,reference,False,0.941403,0.36427005242919924,0.3429989093549817
larger,2025-01-31,larger E1 capped,E1 capped,2021-11-30,2024-12-31,ok,optimal,False,0.6178760000000001,-0.07627587538909911,-0.08967873345758372
larger,2025-01-31,larger GM paper,GM paper,2021-11-30,2024-12-31,ok,optimal,False,0.9916519999999999,-0.0031429097381594356,-0.6794064546222073
larger,2025-01-31,larger Equal premium capped,Equal premium capped,2021-11-30,2024-12-31,ok,reference,False,0.946377,-0.03599177803802447,-0.05799986929572558
larger,2025-01-31,larger Equal risk capped,Equal risk capped,2021-11-30,2024-12-31,ok,reference,False,0.9396669999999999,-0.09399180153655981,-0.11543948718754987
larger,2025-02-28,larger E1 capped,E1 capped,2021-12-31,2025-01-31,ok,optimal,False,0.682268,-0.13747002838897704,-0.15186557668712916
larger,2025-02-28,larger GM paper,GM paper,2021-12-31,2025-01-31,ok,optimal,False,0.996057,0.004394998222351232,-0.38701243909895683
larger,2025-02-28,larger Equal premium capped,Equal premium capped,2021-12-31,2025-01-31,ok,reference,False,0.939231,-0.06042893548583997,-0.08068144151812356
larger,2025-02-28,larger Equal risk capped,Equal risk capped,2021-12-31,2025-01-31,ok,reference,False,0.943284,-0.03448792761230475,-0.05436127005260058
larger,2025-04-30,larger E1 capped,E1 capped,2022-01-31,2025-02-28,ok,optimal,False,0.6323529999999999,-0.07108607164001478,-0.08577480396132364
larger,2025-04-30,larger GM paper,GM paper,2022-01-31,2025-02-28,ok,optimal,False,0.9965219999999999,0.20502197684860224,-1.0427534264064984
larger,2025-04-30,larger Equal premium capped,Equal premium capped,2022-01-31,2025-02-28,ok,reference,False,0.9399069999999998,-0.026293116882324635,-0.04688490376472236
larger,2025-04-30,larger Equal risk capped,Equal risk capped,2022-01-31,2025-02-28,ok,reference,False,0.9430479999999999,-0.02018712438964876,-0.04050595427394589
larger,2025-05-30,larger E1 capped,E1 capped,2022-02-28,2025-04-30,ok,optimal,False,0.6683159999999999,0.5334790181587219,0.5189211170296287
larger,2025-05-30,larger GM paper,GM paper,2022-02-28,2025-04-30,ok,optimal,False,1.002049,0.49435485096206677,0.23311746031437647
larger,2025-05-30,larger Equal premium capped,Equal premium capped,2022-02-28,2025-04-30,ok,reference,False,0.9430620000000001,0.8886099596702579,0.8692585463510174
larger,2025-05-30,larger Equal risk capped,Equal risk capped,2022-02-28,2025-04-30,ok,reference,False,0.945696,0.815395960890961,0.7964990084525106
larger,2025-06-30,larger E1 capped,E1 capped,2022-04-29,2025-05-30,ok,optimal,False,0.6381350000000001,0.003943987091064513,-0.010123121552014868
larger,2025-06-30,larger GM paper,GM paper,2022-04-29,2025-05-30,ok,optimal,False,1.000062,0.13669600801086434,-0.17208700152059614
larger,2025-06-30,larger Equal premium capped,Equal premium capped,2022-04-29,2025-05-30,ok,reference,False,0.9483809999999999,-0.11674302760314939,-0.1374934954238242
larger,2025-06-30,larger Equal risk capped,Equal risk capped,2022-04-29,2025-05-30,ok,reference,False,0.9435360000000002,-0.12496897792053221,-0.14498247210930743
larger,2025-07-31,larger E1 capped,E1 capped,2022-05-31,2025-06-30,ok,optimal,False,0.6354409999999999,-0.04919798645973212,-0.0631346794118582
larger,2025-07-31,larger GM paper,GM paper,2022-05-31,2025-06-30,ok,optimal,False,1.005244,0.0904729858219147,-0.4583662276840214
larger,2025-07-31,larger Equal premium capped,Equal premium capped,2022-05-31,2025-06-30,ok,reference,False,0.9501040000000001,-0.17256108054542557,-0.1925381950424794
larger,2025-07-31,larger Equal risk capped,Equal risk capped,2022-05-31,2025-06-30,ok,reference,False,0.9423670000000001,-0.1570931082553865,-0.17629530872788762
larger,2025-08-29,larger E1 capped,E1 capped,2022-06-30,2025-07-31,ok,optimal,False,0.6159330000000001,-0.09860913817596412,-0.11215767967816724
larger,2025-08-29,larger GM paper,GM paper,2022-06-30,2025-07-31,ok,optimal,False,0.996306,-0.09254508037567137,-3.42279301244983
larger,2025-08-29,larger Equal premium capped,Equal premium capped,2022-06-30,2025-07-31,ok,reference,False,0.9538709999999999,-0.11363208840942364,-0.13470346519450577
larger,2025-08-29,larger Equal risk capped,Equal risk capped,2022-06-30,2025-07-31,ok,reference,False,0.947654,-0.05835908865356412,-0.07901164444438595
larger,2025-09-30,larger E1 capped,E1 capped,2022-07-29,2025-08-29,ok,optimal,False,0.646811,0.3653850169773102,0.3514108016140027
larger,2025-09-30,larger GM paper,GM paper,2022-07-29,2025-08-29,ok,optimal,False,0.99925,0.6802669620952608,-0.8178435633530536
larger,2025-09-30,larger Equal premium capped,Equal premium capped,2022-07-29,2025-08-29,ok,reference,False,0.950707,0.5748270706424712,0.5545853772558493
larger,2025-09-30,larger Equal risk capped,Equal risk capped,2022-07-29,2025-08-29,ok,reference,False,0.9444699999999999,0.5230930577640531,0.5036177179255755
larger,2025-10-31,larger E1 capped,E1 capped,2022-08-31,2025-09-30,ok,optimal,False,0.641562,-0.13667499946594236,-0.15118028224701885
larger,2025-10-31,larger GM paper,GM paper,2022-08-31,2025-09-30,ok,optimal,False,1.0020259999999999,-0.035905004667282164,-0.859582490023161
larger,2025-10-31,larger Equal premium capped,Equal premium capped,2022-08-31,2025-09-30,ok,reference,False,0.942663,0.0382830360717773,0.017814480690177936
larger,2025-10-31,larger Equal risk capped,Equal risk capped,2022-08-31,2025-09-30,ok,reference,False,0.937587,0.005110011108398482,-0.014853865843022986
larger,2025-11-28,larger E1 capped,E1 capped,2022-09-30,2025-10-31,ok,optimal,False,0.6669,0.06321499532394417,0.04766045102087672
larger,2025-11-28,larger GM paper,GM paper,2022-09-30,2025-10-31,ok,optimal,False,0.992198,-0.07376601035537711,-0.3023363166543189
larger,2025-11-28,larger Equal premium capped,Equal premium capped,2022-09-30,2025-10-31,ok,reference,False,0.9505020000000001,0.04174896867446891,0.020082613251075795
larger,2025-11-28,larger Equal risk capped,Equal risk capped,2022-09-30,2025-10-31,ok,reference,False,0.925146,0.06092195719985964,0.04013228079724222
larger,2025-12-31,larger E1 capped,E1 capped,2022-10-31,2025-11-28,ok,optimal,False,0.6191329999999999,-0.11961793000564544,-0.13615274808255967
larger,2025-12-31,larger GM paper,GM paper,2022-10-31,2025-11-28,ok,optimal,False,1.010432,-0.08073501979103073,-1.2231782185169429
larger,2025-12-31,larger Equal premium capped,Equal premium capped,2022-10-31,2025-11-28,ok,reference,False,0.95322,-0.2922149354270933,-0.3164905425992533
larger,2025-12-31,larger Equal risk capped,Equal risk capped,2022-10-31,2025-11-28,ok,reference,False,0.943495,-0.27675692303695654,-0.300007755472544
larger,2026-01-30,larger E1 capped,E1 capped,2022-11-30,2025-12-31,ok,optimal,False,0.580877,0.12755803500747664,0.11356186993694538
larger,2026-01-30,larger GM paper,GM paper,2022-11-30,2025-12-31,ok,optimal,False,0.995658,-0.015004021900177272,-0.6416050664485509
larger,2026-01-30,larger Equal premium capped,Equal premium capped,2022-11-30,2025-12-31,ok,reference,False,0.9512309999999999,0.3400139965133663,0.31746475897581145
larger,2026-01-30,larger Equal risk capped,Equal risk capped,2022-11-30,2025-12-31,ok,reference,False,0.949336,0.3424079909591671,0.31990539499263526
larger,2026-02-27,larger E1 capped,E1 capped,2022-12-30,2026-01-30,ok,optimal,False,0.670091,-0.04220701383972171,-0.057180341619401595
larger,2026-02-27,larger GM paper,GM paper,2022-12-30,2026-01-30,ok,optimal,False,1.0038710000000002,0.09410498297119138,-0.5044634183011956
larger,2026-02-27,larger Equal premium capped,Equal premium capped,2022-12-30,2026-01-30,ok,reference,False,0.946664,-0.20642100149536138,-0.2279531659684514
larger,2026-02-27,larger Equal risk capped,Equal risk capped,2022-12-30,2026-01-30,ok,reference,False,0.9498440000000001,-0.15582601522827155,-0.17666483705107125
larger,2026-03-31,larger E1 capped,E1 capped,2023-01-31,2026-02-27,ok,optimal,False,0.6768620000000001,-0.17432802161407474,-0.18992566066682343
larger,2026-03-31,larger GM paper,GM paper,2023-01-31,2026-02-27,ok,optimal,False,1.010292,-0.2106959790802004,-0.4579563589683804
larger,2026-03-31,larger Equal premium capped,Equal premium capped,2023-01-31,2026-02-27,ok,reference,False,0.963535,-0.3981459444808961,-0.4199740548501188
larger,2026-03-31,larger Equal risk capped,Equal risk capped,2023-01-31,2026-02-27,ok,reference,False,0.943222,-0.34626694063568125,-0.3669635700177864
larger,2026-04-30,larger E1 capped,E1 capped,2023-02-28,2026-03-31,ok,optimal,False,0.6255959999999999,0.9860569596443176,0.9682063666762032
larger,2026-04-30,larger GM paper,GM paper,2023-02-28,2026-03-31,ok,optimal,False,0.9985179999999999,0.40751495141220073,0.1457838139291262
larger,2026-04-30,larger Equal premium capped,Equal premium capped,2023-02-28,2026-03-31,ok,reference,False,0.942839,1.7908060967903139,1.764763335488239
larger,2026-04-30,larger Equal risk capped,Equal risk capped,2023-02-28,2026-03-31,ok,reference,False,0.9450179999999999,1.6643181063117982,1.6379227485361332
larger+VIX,2021-01-29,larger+VIX E1 capped,E1 capped,2017-11-30,2020-12-31,ok,optimal,False,0.7833330000000001,0.1800299514520754,0.1583762104959164
larger+VIX,2021-01-29,larger+VIX GM paper,GM paper,2017-11-30,2020-12-31,ok,optimal,False,0.9949369999999998,-0.03038215611970964,-0.13064910627090706
larger+VIX,2021-01-29,larger+VIX Equal premium capped,Equal premium capped,2017-11-30,2020-12-31,ok,reference,False,0.9513510000000001,-0.08279698224854469,-0.10775018926488414
larger+VIX,2021-01-29,larger+VIX Equal risk capped,Equal risk capped,2017-11-30,2020-12-31,ok,reference,False,0.940963,-0.105685992349863,-0.12873886885590738
larger+VIX,2021-02-26,larger+VIX E1 capped,E1 capped,2017-12-29,2021-01-29,ok,optimal,False,0.852561,-0.12494098124325871,-0.14829236199341858
larger+VIX,2021-02-26,larger+VIX GM paper,GM paper,2017-12-29,2021-01-29,ok,optimal,False,0.997269,-0.24690004237080387,-0.4552036332583468
