config,path_id,strategy,display_strategy,basis,status,capacity_infeasible,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
larger+VIX,98,larger+VIX Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,-0.19240411944023342,-0.26525847430892135,-0.007485658986737476,0.03577035683679582,-0.0779987210099442,0.9631278770513372,False
larger+VIX,98,larger+VIX Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,-0.19240411944023342,-0.26525847430892135,-0.007485658986737476,0.03577035683679582,-0.0779987210099442,0.9631278770513372,False
larger+VIX,98,larger+VIX E1 capped,E1 capped,gross,ok,False,0.849618,1.9422378283612736,7.0835359624035945,3.380778735422016,1.0162261921331848,-0.34302391142297584,1613.454013984545,False
larger+VIX,98,larger+VIX GM paper,GM paper,gross,ok,False,0.984548,0.23393072374007853,0.30643242513275215,-0.04836669366901103,0.5466809256339709,-0.7395389401847263,0.7804555400343661,False
larger+VIX,98,larger+VIX Equal premium capped,Equal premium capped,gross,ok,False,0.945151,0.3098122210948063,0.6529578996492573,-0.3056663292941034,1.4518029901936838,-0.9642821662886437,0.16137681182208877,False
larger+VIX,98,larger+VIX Equal risk capped,Equal risk capped,gross,ok,False,0.9311959999999999,0.46588569574582017,1.012555499928984,-0.08346612947021148,1.3651705158803873,-0.8990799723058989,0.6467591696417331,False
larger+VIX,98,larger+VIX E1 capped,E1 capped,full_cost_net,ok,False,0.849618,1.6050624580811421,5.021365779049459,2.1822477062148073,1.0095246240051128,-0.3685220192557914,326.3397004681006,False
larger+VIX,98,larger+VIX GM paper,GM paper,full_cost_net,ok,False,0.984548,-1.4641487674102691,-1.3582706667857312,-1.0,12.092407394850737,-1.0,0.0,True
larger+VIX,98,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.945151,0.070649659543759,0.13566849259966235,-0.5264476767943455,1.4509055603196177,-0.9888898571196593,0.023814411724264236,False
larger+VIX,98,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9311959999999999,0.20894685332858529,0.4131815234369937,-0.36767164898370197,1.3614658878688966,-0.9627323119787743,0.10109118122315931,False
larger+VIX,99,larger+VIX Stock Markowitz,Stock Markowitz,gross,ok,False,0.9999999999999999,0.13179298389449265,0.21900473298068784,0.004583458807714047,0.04087705702101634,-0.044080541443329735,1.0231283400910773,False
larger+VIX,99,larger+VIX Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,0.9999999999999999,0.13179298389449265,0.21900473298068784,0.004583458807714047,0.04087705702101634,-0.044080541443329735,1.0231283400910773,False
larger+VIX,99,larger+VIX E1 capped,E1 capped,gross,ok,False,0.86771,1.932050846252558,7.053043503795046,3.3287519914784545,1.0137131831109742,-0.3317996566025365,1519.894774231481,False
larger+VIX,99,larger+VIX GM paper,GM paper,gross,ok,False,0.9895179999999999,0.946334651135031,1.855401235585754,0.45777429189896823,0.5614081485486642,-0.5925875965128631,6.583418074980504,False
larger+VIX,99,larger+VIX Equal premium capped,Equal premium capped,gross,ok,False,0.945151,0.3098122210948063,0.6529578996492573,-0.3056663292941034,1.4518029901936838,-0.9642821662886437,0.16137681182208877,False
larger+VIX,99,larger+VIX Equal risk capped,Equal risk capped,gross,ok,False,0.9282889999999999,0.5745360704995919,1.300120821342785,0.06012475232795045,1.3842901857574275,-0.8746157032742585,1.3390132476800631,False
larger+VIX,99,larger+VIX E1 capped,E1 capped,full_cost_net,ok,False,0.86771,1.5868913600215473,4.935803740831379,2.126214618068411,1.0090153179592987,-0.3570702688765909,298.60284930495334,False
larger+VIX,99,larger+VIX GM paper,GM paper,full_cost_net,ok,False,0.9895179999999999,-1.8683820205362125,-1.6555896424484775,-1.0,6.799909009123654,-1.0,0.0,True
larger+VIX,99,larger+VIX Equal premium capped,Equal premium capped,full_cost_net,ok,False,0.945151,0.070649659543759,0.13566849259966235,-0.5264476767943455,1.4509055603196177,-0.9888898571196593,0.023814411724264236,False
larger+VIX,99,larger+VIX Equal risk capped,Equal risk capped,full_cost_net,ok,False,0.9282889999999999,0.32753975536813995,0.6748405758201378,-0.2587466838290198,1.3804412949701452,-0.9478867730156606,0.22378617148481358,False
larger+VIX,100,larger+VIX Stock Markowitz,Stock Markowitz,gross,ok,False,1.0,0.19566502618581685,0.30226057323845873,0.009564871286386945,0.05672743402479003,-0.11770363051158206,1.0487480165794796,False
larger+VIX,100,larger+VIX Stock Markowitz,Stock Markowitz,full_cost_net,ok,False,1.0,0.19566502618581685,0.30226057323845873,0.009564871286386945,0.05672743402479003,-0.11770363051158206,1.0487480165794796,False
larger+VIX,100,larger+VIX E1 capped,E1 capped,gross,ok,False,0.8537669999999999,1.7971225205515087,6.594702331621429,3.4054378839924384,1.161079199245644,-0.3796163821014783,1659.3783161754916,False
larger+VIX,100,larger+VIX GM paper,GM paper,gross,ok,False,1.0004520000000001,0.405134463164278,0.6234629179381799,0.0011262027854881396,0.736722146213522,-0.7654801406979389,1.0056437115466241,False
