config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
orig,cpcv_00_03,cpcv,orig GM paper,GM paper,full_cost_net,-1.2727225810261704,-2.2105357068837144,ok
orig,cpcv_00_03,cpcv,orig Equal premium capped,Equal premium capped,gross,0.7665368798943087,1.8180324474479304,ok
orig,cpcv_00_03,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.20631989236048756,1.66056446743993,ok
orig,cpcv_00_03,cpcv,orig Equal risk capped,Equal risk capped,gross,0.7665368798943087,1.8180324474479304,ok
orig,cpcv_00_03,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.20631989236048756,1.66056446743993,ok
orig,cpcv_00_04,cpcv,orig E1 capped,E1 capped,gross,1.31873066602669,0.9220660009031173,ok
orig,cpcv_00_04,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.07850043604817833,0.7969893763001139,ok
orig,cpcv_00_04,cpcv,orig GM paper,GM paper,gross,2.0145445227913923,1.0320056592951163,ok
orig,cpcv_00_04,cpcv,orig GM paper,GM paper,full_cost_net,-0.9471797541673046,-0.9795602485337002,ok
orig,cpcv_00_04,cpcv,orig Equal premium capped,Equal premium capped,gross,1.019683454977614,0.7286694241047982,ok
orig,cpcv_00_04,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.07737168994284095,0.5538600603195976,ok
orig,cpcv_00_04,cpcv,orig Equal risk capped,Equal risk capped,gross,1.019683454977614,0.7286694241047982,ok
orig,cpcv_00_04,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.07737168994284095,0.5538600603195976,ok
orig,cpcv_00_05,cpcv,orig E1 capped,E1 capped,gross,1.3654111960646993,0.44487922026130444,ok
orig,cpcv_00_05,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.00664337746180084,0.29805846064094105,ok
orig,cpcv_00_05,cpcv,orig GM paper,GM paper,gross,2.132324292535359,0.21382806292071213,ok
orig,cpcv_00_05,cpcv,orig GM paper,GM paper,full_cost_net,-1.139536602104794,-2.0125064221098086,ok
orig,cpcv_00_05,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9813669413628323,0.4556987018952371,ok
orig,cpcv_00_05,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.04734170461413956,0.1857489135571703,ok
orig,cpcv_00_05,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9813669413628323,0.4556987018952371,ok
orig,cpcv_00_05,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.04734170461413956,0.1857489135571703,ok
orig,cpcv_00_06,cpcv,orig E1 capped,E1 capped,gross,1.2457371869909382,0.9984554008392447,ok
orig,cpcv_00_06,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.05455993102229086,0.8100774312165846,ok
orig,cpcv_00_06,cpcv,orig GM paper,GM paper,gross,1.9927505920181774,1.0703438680358466,ok
orig,cpcv_00_06,cpcv,orig GM paper,GM paper,full_cost_net,-1.351430403001336,-2.662545884683654,ok
orig,cpcv_00_06,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9607605722396202,0.5999727512136537,ok
orig,cpcv_00_06,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.08035375365494674,0.38858796715459804,ok
orig,cpcv_00_06,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9607605722396202,0.5999727512136537,ok
orig,cpcv_00_06,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.08035375365494674,0.38858796715459804,ok
orig,cpcv_00_07,cpcv,orig E1 capped,E1 capped,gross,1.1530212245481353,1.5999125762001867,ok
orig,cpcv_00_07,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.07597626745070632,1.4334896290908503,ok
orig,cpcv_00_07,cpcv,orig GM paper,GM paper,gross,1.906288735539863,2.3839488020265724,ok
orig,cpcv_00_07,cpcv,orig GM paper,GM paper,full_cost_net,-1.1208953698902433,-1.0952723377698608,ok
orig,cpcv_00_07,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8513937495937938,1.5268723001249167,ok
orig,cpcv_00_07,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.128745254588775,1.3320192187346667,ok
orig,cpcv_00_07,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8513937495937938,1.5268723001249167,ok
orig,cpcv_00_07,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.128745254588775,1.3320192187346667,ok
orig,cpcv_00_08,cpcv,orig E1 capped,E1 capped,gross,0.9952212088987911,1.643244343991045,ok
orig,cpcv_00_08,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.11022804924865567,1.4743770532670608,ok
orig,cpcv_00_08,cpcv,orig GM paper,GM paper,gross,1.751706421638295,2.1930807405698842,ok
orig,cpcv_00_08,cpcv,orig GM paper,GM paper,full_cost_net,-1.0465971559787268,-0.9967176975178081,ok
orig,cpcv_00_08,cpcv,orig Equal premium capped,Equal premium capped,gross,0.6876051046095385,1.6040333257659494,ok
orig,cpcv_00_08,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1876221100057361,1.4266441920441277,ok
orig,cpcv_00_08,cpcv,orig Equal risk capped,Equal risk capped,gross,0.6876051046095385,1.6040333257659494,ok
orig,cpcv_00_08,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1876221100057361,1.4266441920441277,ok
orig,cpcv_00_09,cpcv,orig E1 capped,E1 capped,gross,1.0377237778839052,1.6914271030592316,ok
orig,cpcv_00_09,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.14083875482907846,1.5330348498121675,ok
orig,cpcv_00_09,cpcv,orig GM paper,GM paper,gross,1.8846213554601736,1.6271702360219833,ok
orig,cpcv_00_09,cpcv,orig GM paper,GM paper,full_cost_net,-0.88004362464257,-0.664086956804465,ok
orig,cpcv_00_09,cpcv,orig Equal premium capped,Equal premium capped,gross,0.759162634284241,1.6138547514806723,ok
orig,cpcv_00_09,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.1796824914962949,1.3963962739478386,ok
orig,cpcv_00_09,cpcv,orig Equal risk capped,Equal risk capped,gross,0.759162634284241,1.6138547514806723,ok
orig,cpcv_00_09,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.1796824914962949,1.3963962739478386,ok
orig,cpcv_00_10,cpcv,orig E1 capped,E1 capped,gross,1.20056237942532,1.5090566819146924,ok
orig,cpcv_00_10,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.1028729961857343,1.3520704426944692,ok
orig,cpcv_00_10,cpcv,orig GM paper,GM paper,gross,1.9992334682522226,2.0371994576652233,ok
orig,cpcv_00_10,cpcv,orig GM paper,GM paper,full_cost_net,-0.8752394664195979,0.1523888919502645,ok
orig,cpcv_00_10,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8934004808437513,1.2443604468309999,ok
orig,cpcv_00_10,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.13413369436308645,1.0581024937645065,ok
orig,cpcv_00_10,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8934004808437513,1.2443604468309999,ok
orig,cpcv_00_10,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.13413369436308645,1.0581024937645065,ok
orig,cpcv_00_11,cpcv,orig E1 capped,E1 capped,gross,1.285997716332914,0.3936643667145751,ok
orig,cpcv_00_11,cpcv,orig E1 capped,E1 capped,full_cost_net,0.3402884948194502,0.23485485862353336,ok
orig,cpcv_00_11,cpcv,orig GM paper,GM paper,gross,2.081419596180678,-0.13863933043380394,ok
orig,cpcv_00_11,cpcv,orig GM paper,GM paper,full_cost_net,-1.1615722484473152,-2.045048272009734,ok
orig,cpcv_00_11,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9600320299551433,0.48920543923991533,ok
orig,cpcv_00_11,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,0.21504494631667265,0.32095247445933556,ok
orig,cpcv_00_11,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9934119121439258,0.47074979776146425,ok
orig,cpcv_00_11,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,0.28753270056667063,0.31001975716109104,ok
orig,cpcv_01_02,cpcv,orig E1 capped,E1 capped,gross,1.035740213419622,1.3112215333051134,ok
orig,cpcv_01_02,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.21381343951331958,1.149378872616277,ok
orig,cpcv_01_02,cpcv,orig GM paper,GM paper,gross,1.8222090640868067,1.1166174340929977,ok
orig,cpcv_01_02,cpcv,orig GM paper,GM paper,full_cost_net,-1.230986889527765,-2.6649098109357894,ok
orig,cpcv_01_02,cpcv,orig Equal premium capped,Equal premium capped,gross,0.755365870078609,1.5148615788465394,ok
orig,cpcv_01_02,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.23530177661493903,1.3016634317902565,ok
orig,cpcv_01_02,cpcv,orig Equal risk capped,Equal risk capped,gross,0.755365870078609,1.5148615788465394,ok
orig,cpcv_01_02,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.23530177661493903,1.3016634317902565,ok
orig,cpcv_01_03,cpcv,orig E1 capped,E1 capped,gross,1.0833423126398385,1.391804647029583,ok
orig,cpcv_01_03,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.1804066524879834,1.2505770669121103,ok
orig,cpcv_01_03,cpcv,orig GM paper,GM paper,gross,1.8560139904795694,0.5123900847904489,ok
orig,cpcv_01_03,cpcv,orig GM paper,GM paper,full_cost_net,-1.595790708956717,-1.934172654035041,ok
orig,cpcv_01_03,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8011011966552125,1.6040359975193412,ok
orig,cpcv_01_03,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.22918857853837554,1.3999260166960565,ok
orig,cpcv_01_03,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8011011966552125,1.6040359975193412,ok
orig,cpcv_01_03,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.22918857853837554,1.3999260166960565,ok
orig,cpcv_01_04,cpcv,orig E1 capped,E1 capped,gross,1.3167916608742798,0.4371871531618744,ok
orig,cpcv_01_04,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.12781054883650764,0.2958625314275074,ok
orig,cpcv_01_04,cpcv,orig GM paper,GM paper,gross,2.0145049455570687,0.22775921435838242,ok
orig,cpcv_01_04,cpcv,orig GM paper,GM paper,full_cost_net,-0.9193434552307175,-1.4374106871137846,ok
orig,cpcv_01_04,cpcv,orig Equal premium capped,Equal premium capped,gross,1.0523605231357114,0.5281737768175339,ok
orig,cpcv_01_04,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.09602737314644048,0.27085419734674254,ok
orig,cpcv_01_04,cpcv,orig Equal risk capped,Equal risk capped,gross,1.0523605231357114,0.5281737768175339,ok
orig,cpcv_01_04,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.09602737314644048,0.27085419734674254,ok
orig,cpcv_01_05,cpcv,orig E1 capped,E1 capped,gross,1.3755494302208762,-0.05335578509206747,ok
orig,cpcv_01_05,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.06869129279811252,-0.22497498561371387,ok
orig,cpcv_01_05,cpcv,orig GM paper,GM paper,gross,2.1400558588091543,-0.7085249820638413,ok
orig,cpcv_01_05,cpcv,orig GM paper,GM paper,full_cost_net,-1.1141888922821448,-2.0904901717601225,ok
orig,cpcv_01_05,cpcv,orig Equal premium capped,Equal premium capped,gross,1.033187358956984,0.17889995002521025,ok
orig,cpcv_01_05,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.0687257420247484,-0.22710088842614806,ok
orig,cpcv_01_05,cpcv,orig Equal risk capped,Equal risk capped,gross,1.033187358956984,0.17889995002521025,ok
orig,cpcv_01_05,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.0687257420247484,-0.22710088842614806,ok
orig,cpcv_01_06,cpcv,orig E1 capped,E1 capped,gross,1.2478737541737859,0.4988439726523473,ok
orig,cpcv_01_06,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.11171893307615088,0.2697019507851136,ok
orig,cpcv_01_06,cpcv,orig GM paper,GM paper,gross,2.0880778545854284,-0.6155387757835785,ok
orig,cpcv_01_06,cpcv,orig GM paper,GM paper,full_cost_net,-1.3951065224005126,-3.2107074387873493,ok
orig,cpcv_01_06,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9979720197591821,0.34597856226983337,ok
orig,cpcv_01_06,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.11315553527271206,0.00882609055849041,ok
orig,cpcv_01_06,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9979720197591821,0.34597856226983337,ok
orig,cpcv_01_06,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.11315553527271206,0.00882609055849041,ok
orig,cpcv_01_07,cpcv,orig E1 capped,E1 capped,gross,1.1790515518018776,0.9837818187596961,ok
orig,cpcv_01_07,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.13284950014545888,0.8133817705076848,ok
orig,cpcv_01_07,cpcv,orig GM paper,GM paper,gross,1.9081255965904138,0.6325189773403448,ok
orig,cpcv_01_07,cpcv,orig GM paper,GM paper,full_cost_net,-1.1753988011044796,-1.678201287718873,ok
orig,cpcv_01_07,cpcv,orig Equal premium capped,Equal premium capped,gross,0.8749187576734152,1.2739951448287787,ok
orig,cpcv_01_07,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.16991001492968844,1.02040384202276,ok
orig,cpcv_01_07,cpcv,orig Equal risk capped,Equal risk capped,gross,0.8749187576734152,1.2739951448287787,ok
orig,cpcv_01_07,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.16991001492968844,1.02040384202276,ok
orig,cpcv_01_08,cpcv,orig E1 capped,E1 capped,gross,1.004677787970201,1.157666477394112,ok
orig,cpcv_01_08,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.1692981262464561,1.0038644039834927,ok
orig,cpcv_01_08,cpcv,orig GM paper,GM paper,gross,1.7782756403968485,0.30660599153444384,ok
orig,cpcv_01_08,cpcv,orig GM paper,GM paper,full_cost_net,-1.2002148612221122,-2.3523693528045713,ok
orig,cpcv_01_08,cpcv,orig Equal premium capped,Equal premium capped,gross,0.7127814294840247,1.3858584699971468,ok
orig,cpcv_01_08,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.21958345506775553,1.1506591320593655,ok
orig,cpcv_01_08,cpcv,orig Equal risk capped,Equal risk capped,gross,0.7127814294840247,1.3858584699971468,ok
orig,cpcv_01_08,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.21958345506775553,1.1506591320593655,ok
orig,cpcv_01_09,cpcv,orig E1 capped,E1 capped,gross,1.0433546587793643,1.1047998489126607,ok
