config,fold_id,scheme,strategy,display_strategy,basis,is_sharpe,oos_sharpe,status
orig,cpcv_00_03,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.026892044548980074,-0.1749329466899977,ok
orig,cpcv_00_03,cpcv,orig GM paper,GM paper,gross,1.8881567673856106,0.2745857101124961,ok
orig,cpcv_00_03,cpcv,orig GM paper,GM paper,full_cost_net,-0.8390283222037165,-0.39498113077201685,ok
orig,cpcv_00_03,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9673678861891025,-0.529012863631422,ok
orig,cpcv_00_03,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.0757396142515703,-0.6928273793352367,ok
orig,cpcv_00_03,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9673678861891025,-0.529012863631422,ok
orig,cpcv_00_03,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.0757396142515703,-0.6928273793352367,ok
orig,cpcv_00_04,cpcv,orig E1 capped,E1 capped,gross,1.1586076846277669,0.6524936262224587,ok
orig,cpcv_00_04,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.03757655045985564,0.5073257384033614,ok
orig,cpcv_00_04,cpcv,orig GM paper,GM paper,gross,1.7369821691819927,0.9120555935891614,ok
orig,cpcv_00_04,cpcv,orig GM paper,GM paper,full_cost_net,-1.0064816944148869,-1.0444625615489562,ok
orig,cpcv_00_04,cpcv,orig Equal premium capped,Equal premium capped,gross,0.863892047031419,1.0590436676871686,ok
orig,cpcv_00_04,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.10373446996472935,0.9125940284305086,ok
orig,cpcv_00_04,cpcv,orig Equal risk capped,Equal risk capped,gross,0.863892047031419,1.0590436676871686,ok
orig,cpcv_00_04,cpcv,orig Equal risk capped,Equal risk capped,full_cost_net,-0.10373446996472935,0.9125940284305086,ok
orig,cpcv_00_05,cpcv,orig E1 capped,E1 capped,gross,1.153491280974816,0.2932575489442676,ok
orig,cpcv_00_05,cpcv,orig E1 capped,E1 capped,full_cost_net,-0.04569160029469729,0.1805203502130799,ok
orig,cpcv_00_05,cpcv,orig GM paper,GM paper,gross,1.7819803714686873,0.8338395079707406,ok
orig,cpcv_00_05,cpcv,orig GM paper,GM paper,full_cost_net,-0.8317818232769607,0.16762030468668418,ok
orig,cpcv_00_05,cpcv,orig Equal premium capped,Equal premium capped,gross,0.9061190616816649,-0.02769493813933271,ok
orig,cpcv_00_05,cpcv,orig Equal premium capped,Equal premium capped,full_cost_net,-0.09246653571281135,-0.16017547660719758,ok
orig,cpcv_00_05,cpcv,orig Equal risk capped,Equal risk capped,gross,0.9061190616816649,-0.02769493813933271,ok
