path_id,return_date,strategy,basis,ret
path_00,2015-12-31,orig Equal risk capped,gross,0.010760194395568468
path_00,2015-12-31,orig GM paper,full_cost_net,-17.980087390203163
path_00,2015-12-31,orig GM paper,gross,-0.11023468835984038
path_00,2015-12-31,orig+VIX E1 capped,full_cost_net,-0.07137009960448473
path_00,2015-12-31,orig+VIX E1 capped,gross,0.10644475889284305
path_00,2015-12-31,orig+VIX Equal premium capped,full_cost_net,-0.20253912790835826
path_00,2015-12-31,orig+VIX Equal premium capped,gross,0.03114399439556831
path_00,2015-12-31,orig+VIX Equal risk capped,full_cost_net,-0.16948023610620877
path_00,2015-12-31,orig+VIX Equal risk capped,gross,0.05450129314679564
path_00,2015-12-31,orig+VIX GM paper,full_cost_net,-0.19597619721722154
path_00,2015-12-31,orig+VIX GM paper,gross,0.07325488555446841
path_00,2016-01-29,larger E1 capped,full_cost_net,0.20635452973569002
path_00,2016-01-29,larger E1 capped,gross,0.4200629376814872
path_00,2016-01-29,larger Equal premium capped,full_cost_net,0.9444505005257311
path_00,2016-01-29,larger Equal premium capped,gross,1.1997321962504661
path_00,2016-01-29,larger Equal risk capped,full_cost_net,0.6278922365927353
path_00,2016-01-29,larger Equal risk capped,gross,1.0186371216756298
path_00,2016-01-29,larger GM paper,full_cost_net,-0.7559764896397647
path_00,2016-01-29,larger GM paper,gross,-0.05019074107795553
path_00,2016-01-29,larger+VIX E1 capped,full_cost_net,0.2439023364666061
path_00,2016-01-29,larger+VIX E1 capped,gross,0.48904910317869404
path_00,2016-01-29,larger+VIX Equal premium capped,full_cost_net,0.9756149299436873
path_00,2016-01-29,larger+VIX Equal premium capped,gross,1.2178517567402714
path_00,2016-01-29,larger+VIX Equal risk capped,full_cost_net,0.6905913863762879
path_00,2016-01-29,larger+VIX Equal risk capped,gross,1.028073456855025
path_00,2016-01-29,larger+VIX GM paper,full_cost_net,-0.28868427321907364
path_00,2016-01-29,larger+VIX GM paper,gross,0.02649516577882452
path_00,2016-01-29,orig E1 capped,full_cost_net,0.10975037548091847
path_00,2016-01-29,orig E1 capped,gross,0.1470534686910962
path_00,2016-01-29,orig Equal premium capped,full_cost_net,0.31867810115918194
path_00,2016-01-29,orig Equal premium capped,gross,0.37507285903180326
path_00,2016-01-29,orig Equal risk capped,full_cost_net,0.3186734501216143
path_00,2016-01-29,orig Equal risk capped,gross,0.3750728590318033
path_00,2016-01-29,orig GM paper,full_cost_net,-0.918212654564852
path_00,2016-01-29,orig GM paper,gross,-0.3052469670841217
path_00,2016-01-29,orig+VIX E1 capped,full_cost_net,0.26612128488930276
path_00,2016-01-29,orig+VIX E1 capped,gross,0.32843309690777184
path_00,2016-01-29,orig+VIX Equal premium capped,full_cost_net,0.6740717114623901
path_00,2016-01-29,orig+VIX Equal premium capped,gross,0.742862409031803
path_00,2016-01-29,orig+VIX Equal risk capped,full_cost_net,0.6576379934678774
path_00,2016-01-29,orig+VIX Equal risk capped,gross,0.7241017826908398
path_00,2016-01-29,orig+VIX GM paper,full_cost_net,-0.2083112807393474
