fold_id,scheme,strategy,basis,is_sharpe,oos_sharpe,status
cpcv_05_06,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5636790134696887,1.8532631616284374,ok
cpcv_05_06,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.314736172508567,0.1439110254484191,ok
cpcv_05_06,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.4372164512968366,0.0020812618549738314,ok
cpcv_05_06,cpcv,Equal premium,full_spread_post_cost,0.12392947494388963,0.5819517843349603,ok
cpcv_05_06,cpcv,Equal risk,full_spread_post_cost,0.3185167258787249,0.7073768351073475,ok
cpcv_05_06,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.023353597885245,0.5879937409416193,ok
cpcv_05_07,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8995321608876987,0.9403878885419621,ok
cpcv_05_07,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.616097470666013,0.007670018035613945,ok
cpcv_05_07,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.5619481090116656,-0.16744112513001128,ok
cpcv_05_07,cpcv,Equal premium,full_spread_post_cost,0.11848872081402716,0.9537181903844065,ok
cpcv_05_07,cpcv,Equal risk,full_spread_post_cost,0.4410718857290614,1.067766737024768,ok
cpcv_05_07,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.009941618951911,0.6197925968670793,ok
cpcv_05_08,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.6793092401019822,2.192761977432349,ok
cpcv_05_08,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.3624101247429232,0.6633891074726445,ok
cpcv_05_08,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.4917162342999366,0.3585313444085477,ok
cpcv_05_08,cpcv,Equal premium,full_spread_post_cost,0.030306358724573722,1.305332573313382,ok
cpcv_05_08,cpcv,Equal risk,full_spread_post_cost,0.2217711368662228,1.4441740081268273,ok
cpcv_05_08,cpcv,VIX hedge sleeve,full_spread_post_cost,-1.8882596395046911,0.6069696435678971,ok
cpcv_05_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5700532535887641,2.3889436148548295,ok
cpcv_05_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.1772960050240837,0.4757784893967061,ok
cpcv_05_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2325525463489577,0.3698308188607902,ok
cpcv_05_09,cpcv,Equal premium,full_spread_post_cost,-0.02014183466696468,1.5867663909693943,ok
cpcv_05_09,cpcv,Equal risk,full_spread_post_cost,0.11402494787512706,1.7358992077041966,ok
cpcv_05_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.0125015375022297,0.6719658833332586,ok
cpcv_05_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5402424928340261,1.5486707187960254,ok
cpcv_05_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.2503597677490241,0.3415790998182429,ok
cpcv_05_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2413517596634938,-0.017311155931373882,ok
cpcv_05_10,cpcv,Equal premium,full_spread_post_cost,0.11892936930613454,1.1738146518599448,ok
cpcv_05_10,cpcv,Equal risk,full_spread_post_cost,0.30822429256658684,1.2383554422648548,ok
cpcv_05_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.016949206112294,0.5969165376072572,ok
cpcv_05_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.755235640866233,0.9390048120252534,ok
cpcv_05_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.7115847312794383,0.44674954629125097,ok
cpcv_05_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.570109632331991,0.009333778783157455,ok
cpcv_05_11,cpcv,Equal premium,full_spread_post_cost,0.15045087767114165,1.01425421761135,ok
cpcv_05_11,cpcv,Equal risk,full_spread_post_cost,0.30319016249283665,1.3549125043258796,ok
cpcv_05_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-2.039198302295635,0.6240709679214588,ok
cpcv_06_07,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,2.076581858308913,-0.7168151212456941,ok
cpcv_06_07,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.4847699319264376,0.07579590938567105,ok
cpcv_06_07,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.399605342090299,0.5633446284762211,ok
cpcv_06_07,cpcv,Equal premium,full_spread_post_cost,0.4156250653956552,-1.7425800118540213,ok
cpcv_06_07,cpcv,Equal risk,full_spread_post_cost,0.7596635417401767,-1.5158776006751693,ok
cpcv_06_07,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.26155226087447636,-1.4443173298975336,ok
cpcv_06_08,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8333184297214522,1.1440454989811446,ok
cpcv_06_08,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.3361314411039156,1.3056021986447763,ok
cpcv_06_08,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.2907618165942665,1.664489772821257,ok
cpcv_06_08,cpcv,Equal premium,full_spread_post_cost,0.3546085378567995,-1.5231031749001704,ok
cpcv_06_08,cpcv,Equal risk,full_spread_post_cost,0.6716739168131592,-1.3166629265568595,ok
cpcv_06_08,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.20761997767194207,-1.648783235273241,ok
cpcv_06_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.6813625277925965,1.5492293337750476,ok
cpcv_06_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.0879354174197444,1.2551158409894956,ok
cpcv_06_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.102439313845197,1.310522536181116,ok
cpcv_06_09,cpcv,Equal premium,full_spread_post_cost,0.31119897976852046,-0.6212520407149122,ok
cpcv_06_09,cpcv,Equal risk,full_spread_post_cost,0.5843645445887017,-0.4145902419130852,ok
cpcv_06_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2423803481488089,-1.227625454535757,ok
cpcv_06_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.671197017020443,1.1114158598785897,ok
cpcv_06_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.1770988332288035,0.8634609669028958,ok
cpcv_06_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.136525011435329,0.809553545851937,ok
cpcv_06_10,cpcv,Equal premium,full_spread_post_cost,0.43709059565660363,-1.0994696399586368,ok
cpcv_06_10,cpcv,Equal risk,full_spread_post_cost,0.7493073462146264,-1.3410286159182863,ok
cpcv_06_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2429571552586591,-1.8352357591472337,ok
cpcv_06_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.9941183874904327,-0.25373130732324095,ok
cpcv_06_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.7513850306249132,-0.10481712523988194,ok
cpcv_06_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.5259136040992127,-0.5432870416574352,ok
cpcv_06_11,cpcv,Equal premium,full_spread_post_cost,0.47478436140433955,-0.74787936611542,ok
cpcv_06_11,cpcv,Equal risk,full_spread_post_cost,0.700949517624269,-1.0319131827819468,ok
cpcv_06_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.25459327720311303,-1.5504974411994539,ok
cpcv_07_08,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.936351779750533,0.8167183534161804,ok
cpcv_07_08,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.4854293421092313,0.7301021213501805,ok
cpcv_07_08,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.292154869431381,1.6609232118501775,ok
cpcv_07_08,cpcv,Equal premium,full_spread_post_cost,0.3010521981986866,-0.4766539838486729,ok
cpcv_07_08,cpcv,Equal risk,full_spread_post_cost,0.5136099210138083,-0.15836163673733825,ok
cpcv_07_08,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2508064075171451,-2.043843587317646,ok
cpcv_07_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.9602923780154131,1.092721255230813,ok
cpcv_07_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.249428398121545,0.9044006707047222,ok
cpcv_07_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.1413904998084121,1.295950829837479,ok
cpcv_07_09,cpcv,Equal premium,full_spread_post_cost,0.29032540711171506,0.11800366422776383,ok
cpcv_07_09,cpcv,Equal risk,full_spread_post_cost,0.5213478510818282,0.4223145802093558,ok
cpcv_07_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.25907125965974553,-1.5028986822626207,ok
cpcv_07_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.9002750809002313,0.849116002703043,ok
cpcv_07_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.396997635397614,0.9739080543620617,ok
cpcv_07_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.1745953005795011,1.3295335371129517,ok
cpcv_07_10,cpcv,Equal premium,full_spread_post_cost,0.41870787414402993,-0.40679315293612206,ok
cpcv_07_10,cpcv,Equal risk,full_spread_post_cost,0.7530156472519787,-0.656664422116398,ok
cpcv_07_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.25964921783577144,-2.1787102842651556,ok
cpcv_07_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,2.125861341097005,0.12876007066617015,ok
cpcv_07_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.958776944652899,-0.1998766388968873,ok
cpcv_07_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.5463830887765695,0.00564375035429679,ok
cpcv_07_11,cpcv,Equal premium,full_spread_post_cost,0.45704740980543695,-0.28424544474750224,ok
cpcv_07_11,cpcv,Equal risk,full_spread_post_cost,0.6335472620644478,-0.4603547724738626,ok
cpcv_07_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2711122744351466,-1.777507824577933,ok
cpcv_08_09,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.6342586268409862,2.1810748778916142,ok
cpcv_08_09,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.0429844785414175,1.1675844906672954,ok
cpcv_08_09,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,0.9581872166314774,1.6202109424528763,ok
cpcv_08_09,cpcv,Equal premium,full_spread_post_cost,0.1993423784266446,0.8211458292860335,ok
cpcv_08_09,cpcv,Equal risk,full_spread_post_cost,0.33725946566939635,0.835681493190916,ok
cpcv_08_09,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.24544040053400154,-2.0259022362619956,ok
cpcv_08_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.6162603860322022,1.759686707854194,ok
cpcv_08_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.1336286205823092,1.784336674205946,ok
cpcv_08_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.0533713934076399,2.3957125555996486,ok
cpcv_08_10,cpcv,Equal premium,full_spread_post_cost,0.32830431381203073,0.03377848184993237,ok
cpcv_08_10,cpcv,Equal risk,full_spread_post_cost,0.5359837338600036,-0.2810458337993551,ok
cpcv_08_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.22760749809282313,-2.6314174436019284,ok
cpcv_08_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.8582638722555607,0.42620990091967037,ok
cpcv_08_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.6994497117559666,0.3875627233241449,ok
cpcv_08_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.441511125818911,0.6652296992079361,ok
cpcv_08_11,cpcv,Equal premium,full_spread_post_cost,0.36212780266075273,0.022179734796230362,ok
cpcv_08_11,cpcv,Equal risk,full_spread_post_cost,0.44548733758357073,0.12740552775117583,ok
cpcv_08_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2393954491671348,-2.1556584554359413,ok
cpcv_09_10,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.5630332115836942,2.2587899710201786,ok
cpcv_09_10,cpcv,Greek Markowitz + VIX,full_spread_post_cost,0.9823618660424207,1.087993949385794,ok
cpcv_09_10,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,0.9571051386940432,1.1492231360288228,ok
cpcv_09_10,cpcv,Equal premium,full_spread_post_cost,0.2380409933757136,0.49206035729306696,ok
cpcv_09_10,cpcv,Equal risk,full_spread_post_cost,0.3921129833799926,0.27551392469732067,ok
cpcv_09_10,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2698876458200781,-2.0711101007510018,ok
cpcv_09_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.815236925549743,1.5076457081122527,ok
cpcv_09_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.593849334547066,1.3469048955256497,ok
cpcv_09_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.3536180529285955,1.4009526847925406,ok
cpcv_09_11,cpcv,Equal premium,full_spread_post_cost,0.3185180220975856,0.3417037011606885,ok
cpcv_09_11,cpcv,Equal risk,full_spread_post_cost,0.385398524829347,0.3322409513521866,ok
cpcv_09_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2734822711092631,-1.6050747108687633,ok
cpcv_10_11,cpcv,Equity-option Greek Markowitz,full_spread_post_cost,1.611791981497365,0.5663592291532944,ok
cpcv_10_11,cpcv,Greek Markowitz + VIX,full_spread_post_cost,1.4182266307803164,0.22231988941623917,ok
cpcv_10_11,cpcv,Beta/delta-neutral + VIX,full_spread_post_cost,1.261633196598999,-0.25795871322798547,ok
cpcv_10_11,cpcv,Equal premium,full_spread_post_cost,0.36673401247801696,-0.026638540938909456,ok
cpcv_10_11,cpcv,Equal risk,full_spread_post_cost,0.7210578745078003,-0.14441332290146616,ok
cpcv_10_11,cpcv,VIX hedge sleeve,full_spread_post_cost,-0.2979093821255176,-2.3141602843965208,ok
