return_date,strategy,scenario,asset_id,repair_reason,decision_mark,effective_fill_price,extra_cost_nav,fill_fraction,foregone_gross_return_nav
2021-03-31,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,1.8,1.7319145131002416,0.0,0.7248655675750227,0.0045502390007913516
2021-03-31,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,19.65,20.113443396226415,0.0,0.2785466800134076,-0.008352939817102015
2021-03-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,44.5,46.121129923674935,0.0,0.43013005676067784,-0.0571883682930156
2021-03-31,Greek Markowitz + VIX,full_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,2.6,2.21,0.0,0.9210538386026786,-0.012560020078813485
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,8.13,8.22621301775148,0.0,0.36968656642563735,0.03422708695378243
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,AMZN_call_put_near,capacity_partial_fill,124.0,125.42846839997748,0.0,0.7339967871950293,0.04691563454422712
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,3.0,3.1794019933554822,0.0,0.7661105125051969,-0.0009433606569313837
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,1.21,1.165185185185185,0.0,0.5087872281026056,0.001214932525843637
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,3.0,3.0857142857142863,0.0,0.1353060416408305,-0.038535637475424926
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.48,1.524848484848485,0.0,0.1977026530280432,-0.003843833329561056
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,22.55,22.751790719090327,0.0,0.15402629771751164,-0.030861771299693624
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,META_put_put_near,capacity_partial_fill,1.45,1.43,0.0,0.5720379865619113,0.002755383615283548
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.95,0.9246666666666665,0.0,0.2918085776707591,-0.1515192662551492
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,38.53,40.205217391304345,0.0,0.14822212725733108,-0.02435594620618089
2021-04-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,3.0,3.1578947368421053,0.0,0.325167703390148,-0.010895514899740395
2021-06-30,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,6.96,7.054054054054054,0.0,0.8677238234857303,-0.00496722483671863
2021-06-30,Greek Markowitz + VIX,full_spread_repaired,AAPL_put_call_near,capacity_partial_fill,9.05,9.167532467532467,0.0,0.907767420431649,0.0009085813781920602
2021-06-30,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,25.7,25.898455598455598,0.0,0.15798794972088892,0.01161264236878061
2021-06-30,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.91,0.871684210526316,0.0,0.7675847470454726,0.0038437390007913523
2021-06-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,32.23,32.84196355743159,0.0,0.30831850017886664,-0.02705003147484807
2021-06-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,34.91,35.60605869155471,0.0,0.5127674950504777,-0.0018278040624718649
2021-06-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,10.18,10.49517027863777,0.0,0.42875064951389724,-0.009223114899740394
2021-06-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,0.9,0.7384615384615385,0.0,0.3027328522810318,0.0006633338173573741
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,AAPL_put_call_near,capacity_partial_fill,12.82,12.962708719851577,0.0,0.6508979080926042,-0.004050540969639178
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.68,0.6608450704225353,0.0,0.4591376162057524,0.0013377325258436374
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,6.56,6.661705426356589,0.0,0.22815784932072375,0.00802260051364169
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,20.6,20.800486618004868,0.0,0.14166688958169085,-0.01487074344026848
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,13.85,13.9970796460177,0.0,0.16712934787810707,0.013179560771933677
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,META_put_put_near,capacity_partial_fill,0.67,0.6502941176470589,0.0,0.8501978644152175,0.0009644836152835483
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,11.9,12.060449438202246,0.0,0.81194821555189,0.007399452724157731
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,46.75,47.48436541746626,0.0,0.26159108885280336,0.030174189985928364
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,1.8,1.53,0.0,0.613780281565974,0.06144602007881351
2021-07-30,Greek Markowitz + VIX,full_spread_repaired,VIX_put_vix_put_near,capacity_partial_fill,0.55,0.6325,0.0,0.32113229533016713,-0.007871409805542112
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,2.53,2.567343173431734,0.0,0.27772686656398204,-0.002039689551497731
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.53,0.51,0.0,0.2507143675670897,0.001853232525843637
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,4.41,4.542964824120602,0.0,0.1702028834252118,-0.03463248342758289
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,META_call_call_near,capacity_partial_fill,0.69,0.6655029585798815,0.0,0.614844606260759,0.0035140687423428347
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,14.2,14.418125960061444,0.0,0.15023673129649065,0.00038460795891466547
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,META_call_put_wing,capacity_partial_fill,35.76,36.18153241650294,0.0,0.6420919146637167,0.0004225715139863505
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,19.4,19.651295758436063,0.0,0.4461184445642163,-0.004727471129664249
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.46,0.4496629213483146,0.0,0.5924451811061122,-0.057145289932862026
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,15.04,15.28219001610306,0.0,0.8073100235060688,0.013096158177412536
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,13.35,13.494846292947559,0.0,0.48821978607577965,0.037740111619306495
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,21.33,21.757554883152793,0.0,0.1677507544742164,0.014085909984876485
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,14.28,14.380210526315789,0.0,0.4145029707913057,-0.01674184620618089
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,4.06,4.152272727272727,0.0,0.452633443119086,-0.008837514899740398
2021-08-31,Greek Markowitz + VIX,full_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,1.2,1.02,0.0,0.5464624442329316,0.04690141305122869
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,AAPL_put_call_near,capacity_partial_fill,6.76,6.815637860082304,0.0,0.5064575671620434,0.005518396264291642
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,3.47,3.6982993550621135,0.0,0.4989883551676244,-0.0020207606569313838
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,2.79,2.8814754098360655,0.0,0.6718526559249449,-0.0075629641477488315
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.83,0.7895121951219511,0.0,0.9094207820813657,0.0002240325258436371
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,2.7,2.765587044534413,0.0,0.13752748411553067,-0.00540949656382244
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.1,1.1506912442396315,0.0,0.2341874753985056,-0.0036690333295610563
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,META_call_call_near,capacity_partial_fill,1.14,1.1120816326530611,0.0,0.41857702752550724,0.005304768742342836
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,21.35,21.548374251335456,0.0,0.8131827582710051,-0.005501530224589393
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,META_call_put_wing,capacity_partial_fill,59.86,60.204730563554094,0.0,0.9212756953923797,-0.0002328721561763242
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,META_put_put_near,capacity_partial_fill,1.43,1.400716723549488,0.0,0.5419372638370407,0.0029491836152835487
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,16.8,16.976842105263163,0.0,0.20639387587761912,-0.004823696426299452
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,11.56,11.701840490797546,0.0,0.11519294465778836,-0.05806904870372142
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,23.14,23.29341436464088,0.0,0.1289064537331365,-0.007627942057614493
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,18.85,19.017555555555553,0.0,0.10547576523797526,0.002917417873557317
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,2.52,2.5462959703104158,0.0,0.2216343066307249,-0.012567114899740396
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,0.31,0.30046153846153845,0.0,0.6289064774991019,0.00035303381735737394
2021-09-30,Greek Markowitz + VIX,full_spread_repaired,VIX_put_vix_atm,capacity_partial_fill,0.54,0.459,0.0,0.6305022586379465,0.05878562007881351
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_call_near,capacity_partial_fill,0.25,0.24056603773584906,0.0,0.16741702624688445,0.0021384364944213793
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,8.01,8.097065217391304,0.0,0.2741730853023679,0.0066371103286551394
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,AMZN_call_put_near,capacity_partial_fill,229.6,235.35531903983235,0.0,0.5783310306794053,0.011581250785195911
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,2.91,2.9995384615384615,0.0,0.6174171661045804,-0.003939116154728324
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.74,0.6893126905934787,0.0,0.35902976681112025,0.0015853325258436374
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,JPM_call_put_near,capacity_partial_fill,7.81,7.979476141892952,0.0,0.2581331079131168,0.012404061747164258
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,3.45,3.576993865030675,0.0,0.19430890009764037,-0.035906137475424926
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.66,1.7280339296212313,0.0,0.34994538436108247,-0.0031144333295610557
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,12.94,13.135690680388793,0.0,0.4625524699437432,0.02243775936169215
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.8,0.7647577092511014,0.0,0.22880307872071123,-0.05436480751090334
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,25.05,25.436872586872592,0.0,0.22726006992238942,0.031271359821035155
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,11.4,11.530783938814533,0.0,0.18630166897249234,0.05171629827701352
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,34.5,34.65482423335826,0.0,0.24871624989437846,0.006060620927699578
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,20.63,20.785698113207545,0.0,0.48338745845352044,-0.008413603770867927
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,3.65,3.7448051948051946,0.0,0.8974938297095123,-0.0016550148997403955
2021-10-29,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_wing,capacity_partial_fill,0.69,0.6778938053097345,0.0,0.7252974585899721,0.000261333817357374
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,5.65,5.720186335403727,0.0,0.8243905995823587,0.012315807857885957
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,AMZN_call_put_near,capacity_partial_fill,175.0,182.2428523933698,0.0,0.3306008178426479,0.09159269446024246
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,1.17,1.198888888888889,0.0,0.5208468889698876,-0.01104326414774883
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,18.3,18.549658935879943,0.0,0.5518025859696105,0.015741244908310553
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,META_call_put_wing,capacity_partial_fill,49.37,49.67288343558282,0.0,0.46434011944234665,0.0026559174452104365
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,19.82,20.078073354209653,0.0,0.3971123539201406,-0.0264794712732133
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.83,0.7961224489795917,0.0,0.1992412855953001,0.013243139000791352
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,16.5,16.65068493150685,0.0,0.3978939688741773,0.2502992479771266
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,23.65,23.80111821086262,0.0,0.5210663674281207,-0.013694746206180893
2021-11-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,3.2,3.250796850393701,0.0,0.535133134722072,-0.007505514899740398
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,AAPL_put_call_near,capacity_partial_fill,9.7,9.807480049109884,0.0,0.2822803130583103,-0.009966396141852319
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,AMZN_call_put_near,capacity_partial_fill,241.6,247.89908757559868,0.0,0.5172737824926946,-0.03034105665634498
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,2.53,2.6326373391264277,0.0,0.2810200705153336,-0.01657066414774883
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.3,0.28125,0.0,0.302021661945841,0.0017263325258436372
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,4.7,4.852432432432433,0.0,0.32587887939465693,-0.009332358656379547
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.31,1.365313187139716,0.0,0.6890371602366726,-0.0014898333295610558
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,29.2,29.516410374688114,0.0,0.2857671910083249,0.004244657454776679
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,META_call_put_wing,capacity_partial_fill,50.01,50.387592348316296,0.0,0.7696792102668377,0.0004729234276982274
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,14.9,15.050758853288364,0.0,0.742946359323004,-0.010373233033762894
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.02,1.944308718353736,0.0,0.7817035416758337,0.0036102390007913517
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,32.45,33.10811592836086,0.0,0.9015840174154076,-0.001388012840058196
2021-12-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,30.28,30.549875437193133,0.0,0.7151090314224621,-0.028589768293015603
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,13.5,13.698529411764705,0.0,0.48907279630332984,-0.020449716459304573
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,AAPL_put_call_near,capacity_partial_fill,10.42,10.563724137931032,0.0,0.9096992356910084,0.0020532541745060208
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,AMZN_call_put_near,capacity_partial_fill,162.51,168.22352403087874,0.0,0.3684064382236025,-0.050149092506242686
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,6.15,6.532931556632345,0.0,0.7318958682573922,0.024790393960807542
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,2.12,2.1776873714520772,0.0,0.6521671930431505,-0.008016664147748829
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.27,0.2589795918367347,0.0,0.15501352769750396,0.002089932525843637
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,4.65,4.7945595854922285,0.0,0.12520857584673864,0.08610374741672683
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,23.0,23.361391694725025,0.0,0.14600471069658952,-0.03228699933354233
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,META_put_put_near,capacity_partial_fill,3.3,3.1881355932203386,0.0,0.9328428311949061,-0.0017727710632891133
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.58,0.5492035398230088,0.0,0.45100327789694517,0.009079439000791353
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,28.85,29.32468046973894,0.0,0.539827718487053,-0.024347046600844854
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,20.59,20.765982905982906,0.0,0.1908127283190824,-0.0812046682930156
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,46.19,46.74895506460727,0.0,0.9081583859779716,-0.0028027032842575478
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,21.66,21.817910085054677,0.0,0.5756962390720999,0.03058367572533981
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,8.0,8.10126582278481,0.0,0.7630602106222139,0.020686469193573566
2022-01-31,Greek Markowitz + VIX,full_spread_repaired,VIX_put_vix_put_near,capacity_partial_fill,0.35,0.40249999999999997,0.0,0.9025512207950044,-0.001129909805542112
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,AAPL_put_call_near,capacity_partial_fill,10.05,10.193914081145586,0.0,0.6471581118853829,0.0029201828705765877
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,AMZN_call_put_near,capacity_partial_fill,145.5,148.5056648833813,0.0,0.7146645107992782,0.0010167947890901401
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,2.7,2.7735172109443957,0.0,0.305760319435764,-0.0033186184032028302
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.25,0.24019607843137253,0.0,0.2840297423252387,0.0017708325258436373
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.24,1.2976744186046512,0.0,0.7919794622567644,-0.0009966333295610553
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,26.35,26.784778626808603,0.0,0.44995487193530287,0.09396629530627332
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.08,2.001999661456864,0.0,0.9281762102522212,0.0011878390007913537
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,15.0,15.226415094339622,0.0,0.5074794475562339,-0.02605854660084485
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_near,capacity_partial_fill,17.55,17.733769633507855,0.0,0.24658365155962822,-0.0756078682930156
2022-02-28,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,11.55,11.672654867256638,0.0,0.7582910843058251,-0.003537605085842125
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,7.81,7.919230769230769,0.0,0.3687946175710765,-0.012389311776927713
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,AAPL_put_call_near,capacity_partial_fill,10.52,10.682681492995355,0.0,0.3517389783771988,-0.0019904544300463805
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,AMZN_put_put_wing,capacity_partial_fill,12.5,13.214285714285715,0.0,0.30991525586779806,-0.002783360656931384
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,2.72,2.829530201342282,0.0,0.2348544709865054,-0.017634664147748832
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.5,1.6122994652406415,0.0,0.9298620346705367,-0.0003360333295610563
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,META_call_call_near,capacity_partial_fill,2.7,2.6488151658767776,0.0,0.8108491358035357,0.0017257687423428358
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,META_call_put_wing,capacity_partial_fill,24.5,24.860294117647058,0.0,0.6284456659180672,0.00035296376724238673
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,16.25,16.552124833997343,0.0,0.4883760659335735,-0.010703151697966323
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,0.37,0.32374277230817317,0.0,0.3935304115322423,0.010029939000791353
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_put_near,capacity_partial_fill,17.0,17.343434343434346,0.0,0.20563785435425788,-0.003881477999387969
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,NVDA_call_put_wing,capacity_partial_fill,26.4,26.60268714011516,0.0,0.6055699997428345,0.008266110758242037
2022-04-29,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_call_near,capacity_partial_fill,20.75,20.93168554041751,0.0,0.3120383008407938,-0.01967174620618089
2022-05-31,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,10.69,10.817514910536778,0.0,0.6837375107410191,-0.012658316459304571
2022-05-31,Greek Markowitz + VIX,full_spread_repaired,AMZN_call_put_near,capacity_partial_fill,149.0,151.85844616102324,0.0,0.6004970283709504,-0.03172089250624269
2022-05-31,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,3.7,3.8138461538461543,0.0,0.24080740355732794,-0.017497464147748828
2022-05-31,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,4.0,4.126984126984127,0.0,0.1651496627655908,-0.012463854491488898
2022-05-31,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.37,1.4457504422073246,0.0,0.18586804531405451,-0.0039005333295610563
2022-05-31,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,16.21,16.43472278366267,0.0,0.22724099112456694,-0.02283547851365246
2022-05-31,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,13.2,13.353339930727362,0.0,0.5830458879453124,0.004522782977439672
2022-05-31,Greek Markowitz + VIX,full_spread_repaired,TSLA_call_atm,capacity_partial_fill,55.65,56.24575783312527,0.0,0.7367641233822251,-0.007356707724334152
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,16.17,16.333058823529413,0.0,0.2100801890389231,-0.03161631645930457
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,JPM_call_atm,capacity_partial_fill,2.33,2.403003108638744,0.0,0.6419578269067471,-0.008251964147748828
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,4.2,4.327918781725889,0.0,0.18094658703012556,0.1544367005942771
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.03,1.0783568075117371,0.0,0.524563247033444,0.024193688743646812
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,16.0,16.210526315789476,0.0,0.10580051499752863,-0.03380699933354233
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,META_call_put_wing,capacity_partial_fill,24.12,24.41993814592408,0.0,0.22685605997466884,-0.009042321822499524
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,9.01,9.144812967581046,0.0,0.4431039461432556,0.07397563350001933
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,MSFT_call_call_near,capacity_partial_fill,2.27,2.2436553117458895,0.0,0.8290362715972325,0.0028274390007913502
2022-06-30,Greek Markowitz + VIX,full_spread_repaired,NVDA_put_put_near,capacity_partial_fill,6.5,6.603174603174603,0.0,0.9903679194682794,0.0003517028997247873
2022-07-29,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_call_near,capacity_partial_fill,0.29,0.28134328358208954,0.0,0.8242368478247776,0.0001868041583981889
2022-07-29,Greek Markowitz + VIX,full_spread_repaired,AAPL_call_put_near,capacity_partial_fill,7.9,7.982507089877835,0.0,0.26843413146784045,0.045477764220389114
2022-07-29,Greek Markowitz + VIX,full_spread_repaired,AMZN_call_put_near,capacity_partial_fill,7.85,7.9423529411764715,0.0,0.17400308187862945,0.047622176743285304
2022-07-29,Greek Markowitz + VIX,full_spread_repaired,JPM_call_call_near,capacity_partial_fill,0.58,0.5474766355140187,0.0,0.19698119638556053,0.001986132525843637
2022-07-29,Greek Markowitz + VIX,full_spread_repaired,JPM_put_atm,capacity_partial_fill,2.58,2.658735718205858,0.0,0.13778328658231434,-0.03842523747542493
2022-07-29,Greek Markowitz + VIX,full_spread_repaired,JPM_put_put_near,capacity_partial_fill,1.29,1.3447277752780098,0.0,0.3446438140623997,-0.003139833329561056
2022-07-29,Greek Markowitz + VIX,full_spread_repaired,META_call_put_near,capacity_partial_fill,11.88,12.000000340102314,0.0,0.5624672778813615,0.00044556610312863665
2022-07-29,Greek Markowitz + VIX,full_spread_repaired,META_put_call_near,capacity_partial_fill,12.6,12.721739130434782,0.0,0.2868782485204208,-0.01814632735794707
