Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
VIX hedge sleeve,Gross before costs,853,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,3.033103814166776e+22,9724.949341777992,-1.4784894987545671,-1.37139959878116,-5268600.81684373,8724.59585216494,10230.085685811378,2.567062106199666e+112,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,854,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,31173574.668709733,-1.004586795857982,-0.9723378152828279,-59641248.66336518,11611200.933831485,36276544.042681724,-2.157131079335927e+234,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,855,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,4179334589489103.5,3442.691294040655,-1.560334392191725,-1.4345648466322127,-2353.1503027853796,2785.8343595734973,3756.886561706577,1.275074929035135e+78,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,856,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,376404.9781228658,-1.1022240122727773,-1.059887538503016,-2127679789.7045603,250157.27240317213,431470.6172222043,-4.089316769993027e+156,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,857,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,3137735.1174078374,-1.0554835325383602,-1.0174526637767618,-5896221.233218281,2005293.4119915694,3586262.0962924063,-2.022902930789147e+193,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,858,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,602663.3114016049,-0.9910835826028928,-0.9602787962586034,-1248634.0025299813,204739.3335733693,651389.6880404731,-1.7650694231187294e+158,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,859,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,3.163374840724956e+27,81929.84304070819,-1.2173366935915628,-1.1571595242286168,-69008.83442539201,29928.19709007607,96091.98394752666,3.1677673710384357e+137,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,860,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,48472.73705168513,-1.1323890305965743,-1.0845577821190089,-96211.32007823332,23113.467537871085,51229.80469639411,-1.1553913631450174e+135,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,861,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,801882.7139959756,-1.5536306359328351,-1.4280805560087464,-34745699764.4273,689696.1430021538,887675.7915054165,-2.20880929161815e+187,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,862,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1900061.5135265423,-1.3919725340479123,-1.3042237459587311,-151899575636.29492,1502229.575321285,2097558.804918121,-8.001912611308745e+193,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,863,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.4629266328297757e+31,61797.489369419694,-1.6189057220604923,-1.4788234286232285,-1429171.5665315704,43518.219638133465,70127.36134102674,9.062695223456499e+156,insufficient_egarch_obs
VIX hedge sleeve,Gross before costs,864,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,7.657162410030147e+27,141162.60412219484,-1.0912555771891403,-1.0640038849656899,-3832550724.597231,73030.6427198684,169097.93088405824,2.632323696407452e+139,insufficient_egarch_obs
