Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
VIX hedge sleeve,Full-spread post-cost,932,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.832274618823773e+37,1066968.646747184,-1.18831059578063,-1.135611595526047,-192568316837.07544,681420.1818311244,1344458.5538262834,2.065155833269556e+186,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,933,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.2790684491845046e+31,440692.2595950321,-1.2480506675941965,-1.1832835290319945,-1538447891.9616227,355733.83524321864,539887.9866080355,3.423488958973681e+155,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,934,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,377640.7100258146,-1.1285119827061199,-1.0817606980592567,-4344340.981388351,211065.5361149962,436745.5089631733,-8.00428495557654e+164,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,935,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,13570202.552939879,-0.9647318493496514,-0.9367229341325666,-13484017337.141155,5117715.565074534,15497918.508524304,-1.3980083753979046e+219,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,936,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,258693.59105142287,-1.4653351282932634,-1.3593453192198226,-1498447715.8765993,141837.60312622617,278614.33705515735,-2.2936930391393516e+155,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,937,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,4.037552607641918e+19,7824.850186583491,-1.1106076529001783,-1.070937362538815,-6161568.867364271,4378.292276848681,8230.783075056936,1.072978377627559e+98,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,938,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.6373256693005703e+25,152287.19609727905,-1.4562572161977547,-1.3520676116221755,-205166.0102601654,102328.95714850874,176351.16673402546,1.2759063800473683e+127,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,939,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,6.523567731556354e+33,923099.7095468788,-1.3862163040935123,-1.3011679543535297,-1435666.7655762243,749993.4465757136,999532.6811295575,1.1814786531316762e+169,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,940,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,569950.2731381379,-1.1879062626332852,-1.1484345648939944,-116227024749.96024,360959.23835783004,672244.576082032,-2.783151574939074e+162,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,941,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,731913.8911373824,-1.2128961709011383,-1.153538171393192,-5921550021.276611,325852.7088501516,767993.2790971467,-9.297434068392956e+161,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,942,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,140387.7131973463,-1.566278880832519,-1.4405488367934787,-10027516109548.678,109874.75589330556,158367.3701124318,-5.4277471496293355e+156,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,943,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,17865183.820538122,-1.3370530350853649,-1.2565116546170276,-559948051.1360987,14698986.381774653,19591906.000106703,-6.952552866467086e+209,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,944,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,4.589101730017313e+28,248015.84642819443,-1.2411266354422579,-1.1775619822825538,-4544772171.563224,231246.36633843635,287496.1835657687,2.035346832459633e+143,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,945,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.809651254036872e+33,373567.6928628151,-1.4184890342316379,-1.3264690246042823,-641397.9743261681,187780.51188587522,406726.99455219804,1.94077165428962e+166,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,946,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,178276.25514909156,-1.2953990060482794,-1.225190314879815,-29562730851.208378,124895.8403735424,208900.9779300515,-5.69377343581357e+146,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,947,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,524116.7859508526,-1.2464435376813878,-1.1825693042489032,-9607808565.338123,244860.64563407074,612631.5636247408,-5.128613554728571e+143,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,948,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,271940.3912429581,-1.2367908859997785,-1.1736816504087828,-374714.6253335446,198218.66642267068,333979.71141915163,-1.6754704800222703e+153,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,949,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.859071284284837e+38,6222976.703739201,-0.8824485399968379,-0.8619278506148444,-73476636874.85196,1547060.3699652976,7099518.228836421,2.2206505078760058e+191,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,950,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1881959.9911595886,-1.2060257091373257,-1.147568280839626,-2989464.8783836532,1281801.75360548,2259232.6443608315,-1.0004982236286686e+190,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,951,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,991550.5102474702,-1.3472312977884775,-1.2648046441384706,-1038115.8924645558,782850.3047615546,1126603.948931854,-3.6265465333853024e+161,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,952,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,60291.96964287281,-1.2476697125943148,-1.1826641401083888,-368636.5987769807,61572.146079941456,69929.34707105566,-2.2493615453506027e+129,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,953,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.837822280755948e+33,530948.7066602573,-1.4494268800622987,-1.3470168846697528,-758905.3307955305,414717.51445733145,602578.1731147636,2.0966095605930817e+166,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,954,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,446725.2109265665,-1.1496271496997288,-1.0994014175447444,-2668983.97623021,370749.3701162483,546759.8086503888,-4.596763546844878e+166,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,955,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,21117.288004241276,-1.2022099974938647,-1.1466067067851664,-3841175.3159157583,8993.80364225949,25273.46687291196,-3.095895710179285e+124,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,956,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,2.8367589225805127e+25,58443.707293131054,-1.2904993934298126,-1.221145842192547,-233205999.8744487,37671.7108783911,68515.23543471353,1.8370126532346704e+127,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,957,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,8.420365764038002e+21,25749.340339653263,-1.4936471538233864,-1.3814281378824773,-4400357.849827464,21577.2118340518,29659.229046003846,4.233063506424072e+109,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,958,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,8.357044327397428e+26,231606.9162230809,-1.0833027950928795,-1.0445323729527982,-37745384.2611699,90014.37062884508,266089.8690981718,4.0762755012915454e+134,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,959,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,5.302228012770231e+31,501014.82246912085,-0.9489347049365705,-0.9237417460528273,-324208.5130505991,220384.35055685038,541059.7622702788,4.190752369638116e+158,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,960,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,4.769890983066886e+33,798691.5794687575,-1.295985629135966,-1.2326567210826977,-98177086863.90845,640221.6671030325,852176.0892352602,2.469120392203237e+168,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,961,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,8.017240633121635e+25,18034.72073274449,-1.6069582677814565,-1.4692023046374005,-7566209.633428889,16335.509350738728,20136.033527158677,3.3122613315491357e+129,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,962,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,1.2955281843019936e+36,628278.0356387433,-1.3327556269727159,-1.2530361823796137,-2320878.3710700176,495007.77088050713,767776.9432815263,3.6495080643347094e+180,insufficient_egarch_obs
VIX hedge sleeve,Full-spread post-cost,963,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,6.464947926330873e+45,10716322.425057542,-1.193073958258411,-1.139127217327394,-5013876201814.37,5373327.300568085,12857885.50570748,1.1293411566284875e+229,insufficient_egarch_obs
