return_date,strategy,asset_id,estimated_contracts,capacity_contracts,capacity_ratio,capacity_status
2021-06-30,Equity-option Greek Markowitz,NVDA_call_put_near,41.79905340646159,9.600000000000001,4.354068063173082,penalized
2021-06-30,Equity-option Greek Markowitz,NVDA_put_atm,6.14448985040634,7.800000000000001,0.7877551090264537,pass
2021-06-30,Equity-option Greek Markowitz,NVDA_put_call_near,3.250075517464773,4.2,0.7738275041582793,pass
2021-06-30,Equity-option Greek Markowitz,NVDA_put_put_near,12.47413863097672,6.800000000000001,1.8344321516142232,penalized
2021-06-30,Equity-option Greek Markowitz,NVDA_put_put_wing,11.143765500703894,3.2,3.482426718969967,penalized
2021-06-30,Equity-option Greek Markowitz,TSLA_call_atm,7.5960023941785275,54.2,0.14014764564905033,pass
2021-06-30,Equity-option Greek Markowitz,TSLA_call_call_near,1.272645353969844,113.7,0.01119301102875852,pass
2021-06-30,Equity-option Greek Markowitz,TSLA_call_put_near,11.281657044718557,20.200000000000003,0.5584978735009186,pass
2021-06-30,Equity-option Greek Markowitz,TSLA_put_atm,8.534943708000855,103.2,0.08270294290698502,pass
2021-06-30,Equity-option Greek Markowitz,TSLA_put_call_near,0.6957097840144651,11.3,0.06156723752340399,pass
2021-06-30,Equity-option Greek Markowitz,TSLA_put_put_near,2.3190572739544524,16.6,0.1397022454189429,pass
2021-06-30,Equity-option Greek Markowitz,TSLA_put_put_wing,40.917443345849264,34.4,1.189460562379339,penalized
2021-07-30,Equity-option Greek Markowitz,AAPL_call_atm,12.099893026915483,1016.7,0.011901143923394789,pass
2021-07-30,Equity-option Greek Markowitz,AAPL_call_put_near,43.557655785783794,261.3,0.16669596550242555,pass
2021-07-30,Equity-option Greek Markowitz,AAPL_put_atm,117.26925768532493,446.5,0.26264111463678597,pass
2021-07-30,Equity-option Greek Markowitz,AAPL_put_call_near,7.241511080994493,8.200000000000001,0.8831111074383526,pass
2021-07-30,Equity-option Greek Markowitz,AAPL_put_put_near,205.01420575103592,219.3,0.9348572993663288,pass
2021-07-30,Equity-option Greek Markowitz,AMZN_call_atm,0.2286669321934132,108.7,0.0021036516301141967,pass
2021-07-30,Equity-option Greek Markowitz,AMZN_put_put_near,1.005707247296202,12.8,0.07857087869501578,pass
2021-07-30,Equity-option Greek Markowitz,AMZN_put_put_wing,2.1437895573189807,1.7000000000000002,1.2610526807758708,penalized
2021-07-30,Equity-option Greek Markowitz,GOOGL_call_atm,6.04533165660706,4.1000000000000005,1.4744711357578193,penalized
2021-07-30,Equity-option Greek Markowitz,GOOGL_put_atm,4.142401496710407,2.5,1.6569605986841627,penalized
2021-07-30,Equity-option Greek Markowitz,JPM_call_atm,74.63719958090165,219.20000000000002,0.3404981732705367,pass
2021-07-30,Equity-option Greek Markowitz,JPM_call_call_near,17.24427097899923,16.7,1.0325910765867803,penalized
2021-07-30,Equity-option Greek Markowitz,JPM_call_put_near,168.49338115700158,13.5,12.480991196814932,penalized
2021-07-30,Equity-option Greek Markowitz,JPM_put_atm,106.2438508617044,15.5,6.854441991077703,penalized
2021-07-30,Equity-option Greek Markowitz,JPM_put_put_near,75.20971129771628,126.0,0.5969024706167959,pass
2021-07-30,Equity-option Greek Markowitz,META_call_call_near,43.50314912041645,64.4,0.6755147378946653,pass
2021-07-30,Equity-option Greek Markowitz,META_call_put_near,25.612990820437556,2.6,9.851150315552905,penalized
2021-07-30,Equity-option Greek Markowitz,META_put_call_near,47.57316870548013,5.300000000000001,8.976069567071722,penalized
2021-07-30,Equity-option Greek Markowitz,META_put_put_near,495.1194845133395,81.7,6.060214008731205,penalized
2021-07-30,Equity-option Greek Markowitz,MSFT_call_atm,3.9396802238209014,170.3,0.023133765260251914,pass
2021-07-30,Equity-option Greek Markowitz,MSFT_call_call_near,248.98032187257158,21.6,11.526866753359794,penalized
2021-07-30,Equity-option Greek Markowitz,MSFT_call_put_near,60.646992951885224,36.1,1.6799721039303386,penalized
2021-07-30,Equity-option Greek Markowitz,MSFT_put_atm,7.926486869405984,22.6,0.35072950749584,pass
2021-07-30,Equity-option Greek Markowitz,MSFT_put_put_near,78.2641232045225,11.600000000000001,6.746907172803663,penalized
2021-07-30,Equity-option Greek Markowitz,NVDA_call_atm,0.6473807241175297,119.2,0.0054310463432678665,pass
2021-07-30,Equity-option Greek Markowitz,NVDA_call_call_near,1.1995154004787585,5.800000000000001,0.20681300008254455,pass
2021-07-30,Equity-option Greek Markowitz,NVDA_call_put_near,25.724336285855582,20.6,1.248754188633766,penalized
2021-07-30,Equity-option Greek Markowitz,NVDA_call_put_wing,2.3256282623448863,4.4,0.5285518778056559,pass
2021-07-30,Equity-option Greek Markowitz,NVDA_put_atm,5.7742396156831415,41.7,0.13847097399719763,pass
2021-07-30,Equity-option Greek Markowitz,NVDA_put_call_near,2.4269547874801116,1.6,1.5168467421750698,penalized
2021-07-30,Equity-option Greek Markowitz,NVDA_put_put_near,11.237763828614426,20.400000000000002,0.5508707759124718,pass
2021-07-30,Equity-option Greek Markowitz,NVDA_put_put_wing,3.310029356644721,3.8000000000000003,0.8710603570117686,pass
2021-07-30,Equity-option Greek Markowitz,TSLA_call_atm,14.856665396947388,142.5,0.10425730103120974,pass
2021-07-30,Equity-option Greek Markowitz,TSLA_call_call_near,2.2495461757439763,236.3,0.009519873786474719,pass
2021-07-30,Equity-option Greek Markowitz,TSLA_call_put_near,11.267685952403117,16.0,0.7042303720251948,pass
2021-07-30,Equity-option Greek Markowitz,TSLA_put_atm,9.059471331973908,22.3,0.40625431981945775,pass
2021-07-30,Equity-option Greek Markowitz,TSLA_put_call_near,1.0899611362826034,5.2,0.20960791082357758,pass
2021-07-30,Equity-option Greek Markowitz,TSLA_put_put_near,2.4984685816815877,12.9,0.19367973501407657,pass
2021-07-30,Equity-option Greek Markowitz,TSLA_put_put_wing,31.4150421627396,23.3,1.3482850713622145,penalized
