Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equal premium,Full-spread post-cost,600,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9766850082577658,1.2462947073248967,-1.8386553069421492,-1.8570775570704205,-0.9999999875751171,0.6435462864775319,0.7148234055834215,6.8893195967142945e-09,insufficient_egarch_obs
Equal premium,Full-spread post-cost,601,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8827685987936469,1.3731913325141631,-0.6446602112756435,-0.8321450114484267,-0.9999690981096003,0.6592343437147219,0.750164442031437,2.2142149543366726e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,602,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9434736865456603,1.833634752625052,-0.4197422033579814,-0.6087700481124649,-0.9999997183628764,0.653575018831749,0.76557297629966,5.771029739967923e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,603,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.527682085192142,-0.3418871997994023,-0.4669398229769405,-1.0004685318593096,0.6232811457002787,0.8586937873942876,-7.923168378078036e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,604,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8690045963362786,1.9220979518080865,0.2444341462108928,0.3987553124979079,-0.9999529575509163,0.645152198856473,0.8553327707082726,3.8572722022601554e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,605,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9371465066378925,1.279677606039652,-1.2100524191138105,-1.4286171038025492,-0.999999543214701,0.614646202684964,0.7334127501328811,9.8095052219049e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,606,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8507471716530527,1.5441772903319517,-0.4249420250431097,-0.6347008350601295,-0.9999628831414632,0.5655881485702154,0.6132780626137052,7.406496959463008e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,607,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9281062583983428,1.0876786813626231,-1.5858700729016473,-1.7450589039752065,-0.9999971696522989,0.5385370852697206,0.6266507703159032,1.920681848214868e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,608,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8406950317620274,1.2614998558501724,-0.7102385398419823,-0.9388757034253314,-0.9999804737958018,0.5367277600580612,0.595562715299919,0.00010259982066953106,insufficient_egarch_obs
Equal premium,Full-spread post-cost,609,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.8891171759703418,-1.2370976445546884,-1.4782713826568434,-1.0056442949799687,0.8895377158240186,1.0695555054259978,-3.7641442570151665e-13,insufficient_egarch_obs
Equal premium,Full-spread post-cost,610,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7773052681087238,1.0410547267519028,-0.8607430997679175,-1.1409141263046965,-0.9998811820134085,0.464980850193028,0.5121050996740247,0.0005477087977939356,insufficient_egarch_obs
Equal premium,Full-spread post-cost,611,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9626750391111554,1.841389515735388,-0.37961260405065145,-0.5413081844031455,-0.9999999454430221,0.8082926822285865,0.8895044487393055,7.244306327516851e-08,insufficient_egarch_obs
Equal premium,Full-spread post-cost,612,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6977128036872475,1.3296736869639367,-0.22923854693657036,-0.3585712562207103,-0.9967189162417452,0.5378045157642101,0.5928632428753698,0.002524054702302121,insufficient_egarch_obs
Equal premium,Full-spread post-cost,613,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.951378429078688,1.2524454765115693,-1.3353787867574425,-1.5060102536312716,-0.9999998386396112,0.6507714520692047,0.7956976882362277,2.717345945716066e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,614,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.78686618691747,0.03034064332715753,0.04459584482388509,-1.0434369696831953,0.7227368778641764,0.8960562309005526,-3.052086112938962e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,615,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.978430977681132,1.443976192627178,-1.3488489681985214,-1.5467914170473802,-0.999999993190899,0.6464296023666763,0.7930209484422005,4.668230597595313e-09,insufficient_egarch_obs
Equal premium,Full-spread post-cost,616,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9400470772982664,1.4259599012007953,-1.0359760800583842,-1.3075254716771922,-0.9999995799646733,0.6011273262742476,0.7107190709073133,7.745541744156259e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,617,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9277831218057423,1.637503418787911,-0.6281961123545136,-0.8561286871454,-0.9999988810909173,0.5900878020905163,0.6331878745086246,1.964235489942772e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,618,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.6544487289489594,1.236114727943226,-0.17574871896514294,-0.26301221589963847,-0.9982094590919471,0.41845248034489113,0.6486997843585426,0.004926772106256355,insufficient_egarch_obs
Equal premium,Full-spread post-cost,619,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8985284561792488,1.8412415525566905,-0.14141900174872388,-0.21154903878986905,-0.9999889381901459,0.7158368708455237,0.7840707773396627,1.0757747328213612e-05,insufficient_egarch_obs
