config,strategy,evidence_status,return_date,decision_date,train_start,train_end,train_observations,recent_observations,gross_return,predicted_cost,net_return,gross_nav,selected_scale,expected_net_log_growth,robust_sortino,recent_covariance_weight,predicted_annual_vol,worst_annual_downside,scenario_cvar_loss,worst_three_month_loss,worst_six_month_loss,short_margin_used,collateral_used,integer_execution_abstained,integer_conversion_feasible,integer_contracts,selected_feasible,selected_max_breach,rejected_max_breach,rejected_breach_volatility,rejected_breach_downside,rejected_breach_three_month_loss,rejected_breach_six_month_loss,rejected_breach_assignment,information_set_valid
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-10-31,2025-09-30,2015-02-27,2025-09-30,122,36,0.00082,4.345133674395152e-05,0.0007765486632560485,0.0011899999999999999,0.008309618475402559,0.00371296863558567,65.25386887078264,0.5,0.007139433832493597,0.0027767393240558727,0.0023990809019421816,0.0058209183267169395,0.007111309366238161,0.0048444400061035155,0.004994440006103515,False,True,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-11-28,2025-10-31,2015-02-27,2025-10-31,123,36,0.0011920002746582032,0.00012114371011863717,0.001070856564539566,0.003282,0.016887123468848558,0.0033618099605829156,34.868297336074676,0.5,0.02547282594911324,0.004228174478843199,0.003108619298738134,0.004676483572252033,0.00766986933774072,0.016062792299072266,0.017173792299072267,False,True,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2025-12-31,2025-11-28,2015-02-27,2025-11-28,124,36,0.0007090009155273412,0.00028827249726842555,0.00042072841825891566,0.009777000000000001,0.022084642792149934,0.0037219925978975443,13.921220664295507,0.5,0.023367638492798593,0.006550571084576976,0.005094176094652972,0.009154236684794204,0.01034842432841021,0.04133062790234376,0.045580627902343754,False,True,46,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2026-01-30,2025-12-31,2015-02-27,2025-12-31,125,36,0.00035100099945068353,0.00017232835095302843,0.0001786726484976551,0.003914,0.012846392283187324,0.002958069876443052,97.78423602871443,0.5,0.02750312875696066,0.004271669832706989,0.003714060415122706,0.007613336999513387,0.004161596651225841,0.03307319981384278,0.03432719981384278,False,True,43,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2026-02-27,2026-01-30,2015-02-27,2026-01-30,126,36,0.0025339999084472657,0.00011051110965401217,0.0024234887987932534,0.0030620000000000005,0.014619991010134914,0.0028746031490853633,79.17773907846859,0.5,0.009945680849768757,0.008291563454035438,0.004640607108489959,0.017544160716273738,0.01581994277179377,0.006776151932861328,0.007913151932861328,False,True,24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2026-03-31,2026-02-27,2015-02-27,2026-02-27,127,36,0.011759001251220695,0.0006433515949086943,0.011115649656312001,0.022463,0.04388682918296579,0.008467197810020059,58.49843135140849,0.5,0.08540061247951873,0.016442735330404037,0.013336668236688992,0.01979452820318428,0.03133962543563984,0.06837319189013671,0.07985419189013672,False,True,103,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
larger+VIX,R2 robust net Sortino,retrospective_development_sample,2026-04-30,2026-03-31,2015-02-27,2026-03-31,128,36,-0.001617001098632813,0.0001417896684035567,-0.0017587907670363696,0.0041719999999999995,0.015440621706246275,0.0031761714884515164,107.94520033323593,0.5,0.01132220449811305,0.00364338040569188,0.0029642622076945574,0.006838009610893536,0.005451516705585302,0.022370632036621096,0.023842632036621098,False,True,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-02-28,2018-01-31,2015-02-27,2018-01-31,36,36,0.00237,0.0001225934282982031,0.002247406571701797,0.00237,0.007249280478486745,0.004654965736838417,10.033678636806117,0.5,0.021196311841820897,0.002116513508773709,0.0006592530325851065,0.0,0.0,0.03326079978942871,0.03326079978942871,False,True,5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-04-30,2018-02-28,2015-02-27,2018-02-28,37,36,0.0004209999999999997,0.00027154859810042843,0.00014945140189957128,0.007337999999999999,0.009844717370758888,0.0048844085354526915,0.23318754663934507,0.5,0.035590262651462604,0.00197358763914514,0.0013028724744744906,0.00013429540599030343,0.0,0.04852140060424805,0.05123740060424805,False,True,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-05-31,2018-04-30,2015-02-27,2018-04-30,38,36,0.0033799999999999998,0.00016728558006018116,0.003212714419939819,0.00653,0.010347524779388466,0.004491907313265998,1.6436483482826976,0.5,0.07162706402471877,0.0011548921854239386,0.0005541659927809559,0.0,0.0,0.03449079936981202,0.03606579936981202,False,True,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-06-29,2018-05-31,2015-02-27,2018-05-31,39,36,0.001118,0.0001262120810442693,0.0009917879189557308,0.00245,0.004389267638255142,0.001520957225567361,27.862578209941855,0.5,0.1161435703376456,0.0020025552574349744,0.002072705135943007,0.0011108397888035526,0.0,0.040443800048828124,0.041109800048828124,False,True,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-07-31,2018-06-29,2015-02-27,2018-06-29,40,36,0.0037609999999999996,0.0005738788766139213,0.0031871211233860785,0.013503,0.017456709006702573,0.006539503384829992,0.20017237661315143,0.5,0.19364484083846514,0.005332392883202338,0.0037347721936710305,0.006579917347510289,0.0,0.07739140014648438,0.08243940014648438,False,True,36,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-08-31,2018-07-31,2015-02-27,2018-07-31,41,36,-1.4998809814454651e-05,0.0001574334082454035,-0.00017243221805985815,0.0046619999999999995,0.006320681199199711,0.004372373725700883,11.217424533289876,0.5,0.016494806257054514,0.0004063875688317173,0.0002909820417790831,0.0,0.0,0.02385119934082031,0.02635319934082031,False,True,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-09-28,2018-08-31,2015-02-27,2018-08-31,42,36,-0.0005060008392333985,0.0001516447984310487,-0.0006576456376644472,0.0041860000000000005,0.00923862131882371,0.004820735367469328,39.91802762032286,0.5,0.020362677501702894,0.0019290332948245675,-0.00026709688438896704,0.0,0.0,0.029746399688720702,0.0314073996887207,False,True,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-10-31,2018-09-28,2015-02-27,2018-09-28,43,36,-0.010027001647949218,0.00022542876744591689,-0.010252430415395135,0.006339,0.009774466891905115,0.006748479000526117,17.87237742230824,0.5,0.04290531346092817,0.002177453103553591,-0.0001938099703338778,0.0,0.0,0.03804279899597168,0.04066479899597168,False,True,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-11-30,2018-10-31,2015-02-27,2018-10-31,44,36,-0.028705993164062502,0.0007808629534909323,-0.029486856117553435,0.037388000000000005,0.043067197146161945,0.012866676751105045,0.029296304575909548,0.5,0.23056931053939458,0.06584714700014901,0.03816886295349094,0.0878708616240339,0.06012690745648652,0.0,0.037388000000000005,False,True,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2018-12-31,2018-11-30,2015-02-27,2018-11-30,45,36,-0.011840998992919922,0.00023682390442336627,-0.012077822897343288,0.01035,0.014320179969407027,0.008328749842899974,0.03526629051165943,0.5,0.08329052618466423,0.0213131821910698,0.010153726129689377,0.030429612596006295,0.02395826503126519,0.006653399963378907,0.016733399963378907,False,True,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-01-31,2018-12-31,2015-02-27,2018-12-31,46,36,0.030825960617065436,0.0003009969129847575,0.030524963704080678,0.00952,0.00994094006454613,0.0033182685759577573,0.02897054722106323,0.5,0.13263519236775634,0.02852263714574341,0.009829851652621131,0.02917458205246115,0.04959772804106388,0.0,0.00952,False,True,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-02-28,2019-01-31,2015-02-27,2019-01-31,47,36,0.0003270025253295896,0.00025085332491531947,7.61492004142701e-05,0.011805,0.012764032337138487,0.004189620290715141,0.033324454251454624,0.5,0.13484840535344197,0.02427043348835196,0.014414080871180991,0.042241659209563576,0.05446614594674981,0.00575,0.015415,False,True,24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-04-30,2019-02-28,2015-02-27,2019-02-28,48,36,0.016095985397338867,0.0002257966407506556,0.015870188756588213,0.008421,0.010414877095270931,0.005246988119038389,0.08046505667446542,0.5,0.08195985417782889,0.01625511082797354,0.008170159082358472,0.021761458044105453,0.015232490493410578,0.03198799896240234,0.03966899896240234,False,True,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-05-31,2019-04-30,2015-02-27,2019-04-30,49,36,0.0,0.0,0.0,0.0,0.017566030903473594,0.004405161373898476,0.08925812645947565,0.5,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,True,False,0,True,0.0,0.001100791561398029,0.001100791561398029,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-06-28,2019-05-31,2015-02-27,2019-05-31,50,36,0.015441042991638182,0.0002862288015442191,0.015154814190093962,0.010954,0.015305074737249477,0.004702237886348121,0.056404564174298996,0.5,0.10782476739741528,0.026273455959771538,0.01124022880154422,0.033343078295443807,0.030442574497040464,0.0,0.010954,False,True,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-07-31,2019-06-28,2015-02-27,2019-06-28,51,36,0.001433991699218705,0.00016256325811886088,0.0012714284410998442,0.005870000000000001,0.009190779305339635,0.004219369451829424,0.07737520092857143,0.5,0.0645563611702065,0.006059555224939821,0.005093392095503129,0.007008913648759552,0.0007908410738409755,0.022345999717712405,0.026015999717712405,False,True,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-08-30,2019-07-31,2015-02-27,2019-07-31,52,36,-0.012644999671936035,0.0003181202360134759,-0.012963119907949511,0.015409,0.020091358047553524,0.0058485982392457924,0.0840649936656166,0.5,0.17786274753309336,0.031462532282007495,0.017007500710042076,0.04613932201715654,0.04782580456126806,0.014276000289916994,0.027831000289916995,False,True,50,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-09-30,2019-08-30,2015-02-27,2019-08-30,53,36,-0.004616000900268555,0.00020385238628301125,-0.004819853286551566,0.007885,0.011061821521031238,0.0038624687748691927,0.08941452628332848,0.5,0.072127288718192,0.012079686805513582,0.0068027243542068795,0.01573263092750199,0.007053622909265922,0.022560999870300292,0.02894599987030029,False,True,14,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-10-31,2019-09-30,2015-02-27,2019-09-30,54,36,-0.009401992553710941,0.000346773179474894,-0.009748765733185834,0.016791,0.018926236794938923,0.0060545291766987775,0.06648911566128131,0.5,0.24119799479056533,0.03436395267831268,0.019079374465565346,0.053596999398241585,0.06680672305693913,0.011691999816894531,0.027017999816894532,False,True,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-11-29,2019-10-31,2015-02-27,2019-10-31,55,36,0.010292003540039067,0.00036639246027796824,0.009925611079761098,0.014161,0.01604918663451152,0.0031358490666239026,0.09442639577774184,0.5,0.1636052088536889,0.02730428088818447,0.014112605236465535,0.040002393933934566,0.02588688442270548,0.00286739990234375,0.01675839990234375,False,True,57,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2019-12-31,2019-11-29,2015-02-27,2019-11-29,56,36,-0.0004029994506835931,0.00024587524862003016,-0.0006488746993036233,0.008385,0.01206811229725551,0.004214419683769713,0.06734677423873575,0.5,0.08618862568875739,0.01594618161126969,0.01179174705339932,0.02948658139953486,0.028892433249726568,0.02575720043182373,0.03202320043182373,False,True,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-01-31,2019-12-31,2015-02-27,2019-12-31,57,36,0.015835015258789064,0.00013817580730051982,0.015696839451488545,0.0035350000000000004,0.005127172827715967,0.0019109732039196893,0.1072962426862993,0.5,0.07846947668550057,0.005711013535219467,0.0030748772798168938,0.006146889484440421,0.0077525036356060895,0.04183299922943115,0.04455799922943115,False,True,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-02-28,2020-01-31,2015-02-27,2020-01-31,58,36,0.011512985305786134,0.0002090274213881686,0.011303957884397966,0.007895000000000001,0.012652573188318196,0.0037300249324975204,0.051728727185198636,0.5,0.06850618226693962,0.01605184826633482,0.008104027421388169,0.024115588716936198,0.01886809175347881,0.0,0.007895000000000001,False,True,41,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-03-31,2020-02-28,2015-02-27,2020-02-28,59,36,-0.026776,0.0005234612466296433,-0.027299461246629644,0.026776,0.032011837424398046,0.018261930395362152,0.005269433315386276,0.5,0.22005428976126365,0.06609279116392243,0.027299461246629644,0.0796829471992615,0.12619368486637983,0.0,0.026776,False,True,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-04-30,2020-03-31,2015-02-27,2020-03-31,60,36,0.04294694920349121,0.0006020024915705332,0.04234494671192068,0.028641999999999997,0.031846959822648804,0.020989048770347556,0.01134403533272132,0.5,0.1482332520380681,0.05293896201657989,0.029244002491570532,0.08157588091157941,0.09451831914119113,0.0,0.028641999999999997,False,True,57,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-05-29,2020-04-30,2015-02-27,2020-04-30,61,36,0.00637200433349608,0.00027469279335275913,0.006097311540143321,0.011104,0.012611200593759546,0.005771980434458102,0.021964511835977994,0.5,0.08291289857957662,0.023351438629616004,0.014779260320708,0.03398410333697788,0.02480490830469395,0.03225780120849609,0.04187680120849609,False,True,27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-06-30,2020-05-29,2015-02-27,2020-05-29,62,36,0.13299105920410154,0.0012155784927572386,0.1317754807113443,0.04276099999999999,0.049590123296419944,0.011825959680823265,0.04891888150507819,0.5,0.2272660921410309,0.049205136767306215,0.03801189602305062,0.06267898392080973,0.05990525943020719,0.10020000228881835,0.12767000228881836,False,True,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-07-31,2020-06-30,2015-02-27,2020-06-30,63,36,0.004468998779296875,0.00023115612384575033,0.004237842655451125,0.006161,0.011758273363884153,0.006122759432900879,0.05402421494804643,0.5,0.09114805020203101,0.012085577008952486,0.007559791598187943,0.014638310462245285,0.017570437665511807,0.05291259857177735,0.05777359857177735,False,True,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-08-31,2020-07-31,2015-02-27,2020-07-31,64,36,-0.0014799829101561372,0.00027837361330847285,-0.0017583565234646102,0.01356,0.023129518677461495,0.006564524326087188,0.03315848754894054,0.5,0.08068448852233544,0.03182834685690744,0.013838373613308473,0.04094326914377289,0.05899977126266642,0.0,0.01356,False,True,40,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-09-30,2020-08-31,2015-02-27,2020-08-31,65,36,-0.02283,0.0006581025243879893,-0.023488102524387988,0.029892000000000002,0.04351032255577734,0.015790587778370207,0.04094549572892547,0.5,0.1673608301171515,0.047674226349215344,0.028083036378717913,0.07188296156012985,0.062035714016157706,0.02861520080566406,0.05577520080566406,False,True,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-10-30,2020-09-30,2015-02-27,2020-09-30,66,36,0.0015979948730468754,0.000571262324117674,0.0010267325489292014,0.024512999999999997,0.029019471279803942,0.01224441337556163,0.0660574829256344,0.5,0.06801564436235359,0.02440434637244718,0.016979278349851357,0.036139772661808456,0.029266579977180296,0.03500539855957031,0.052938398559570304,False,True,32,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-11-30,2020-10-30,2015-02-27,2020-10-30,67,36,-0.0018420000000000008,0.0002988750444794259,-0.0021408750444794266,0.014896,0.021667245793179038,0.009694065788209232,0.034941323559485364,0.5,0.1129175579229976,0.020333915291066873,0.01792719712774623,0.029218071883144292,0.025015298865295965,0.04575259918212891,0.054403599182128906,False,True,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2020-12-31,2020-11-30,2015-02-27,2020-11-30,68,36,-0.010998998016357424,0.0004940779498567504,-0.011493075966214173,0.018423000000000002,0.02814568171824547,0.010605093567035763,0.05950317455597379,0.5,0.17770392724143577,0.03332092259228557,0.01920854917834012,0.04504393289922648,0.05299482802962219,0.03222799987792969,0.047648999877929685,False,True,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-01-29,2020-12-31,2015-02-27,2020-12-31,69,36,0.008670997314453135,0.00031598102582750453,0.00835501628862563,0.011111,0.022766339283503165,0.007564433921324081,0.12596836731701483,0.5,0.052952145639239424,0.007103196949382649,0.003099521869305112,0.007407163334872013,0.00270429660142113,0.10247399780273438,0.10895199780273437,False,True,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-02-26,2021-01-29,2015-02-27,2021-01-29,70,36,-0.010472,0.0001888500696088869,-0.010660850069608888,0.015899999999999997,0.023096496317262873,0.013583329533301774,0.0437806615780935,0.5,0.09605507360084642,0.02628601645336324,0.016386892920703007,0.03884033208481297,0.06806705126268064,0.0,0.015899999999999997,False,True,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-03-31,2021-02-26,2015-02-27,2021-02-26,71,36,-0.007863,0.0005346497600940983,-0.008397649760094099,0.020613,0.027823085623580792,0.011552531058837608,0.052744402411130105,0.5,0.2124429546830808,0.034957548668395344,0.02157758551215152,0.05362058501300693,0.07726301655722534,0.06755000152587892,0.08178800152587892,False,True,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-04-30,2021-03-31,2015-02-27,2021-03-31,72,36,0.01441901770019531,0.0004345246498959956,0.013984493050299316,0.020021,0.027050920155410017,0.014570553574021974,0.1189162845146259,0.5,0.2370066892515334,0.014486575471676071,0.009445144472672758,0.011418883564904614,0.021314754491583043,0.06679299774169922,0.08111399774169922,False,True,41,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-06-30,2021-04-30,2015-02-27,2021-04-30,73,36,-0.03283200311279297,0.0005154134303701496,-0.033347416543163116,0.027306,0.03920647391702272,0.013805030641347736,0.08744448147656449,0.5,0.19181881980199794,0.029852480967042228,0.02122679997041321,0.04590423148943479,0.04001748756454504,0.042566399230957036,0.06176739923095704,False,True,24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-07-30,2021-06-30,2015-02-27,2021-06-30,74,36,-0.0011110007324218755,0.0004617990129554033,-0.0015727997453772787,0.01145,0.022645322345808103,0.00734724602607976,0.08900205820807448,0.5,0.19641379049389554,0.01728154048036282,0.01056116458420352,0.023389058517460426,0.04067039965482222,0.08944599822998048,0.09814799822998048,False,True,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-08-31,2021-07-30,2015-02-27,2021-07-30,75,36,0.039839951919555666,0.000910111039415958,0.03892984088013971,0.036222,0.03954049446102062,0.01848821009627349,0.08112057060966991,0.5,0.23488592198380218,0.050987338023477914,0.03516379078237557,0.0761174304038833,0.05673518923563259,0.0583266000366211,0.0879506000366211,False,True,115,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-09-30,2021-08-31,2015-02-27,2021-08-31,76,36,-0.004546000488281249,0.0004327177867193096,-0.004978718275000559,0.014366,0.017971051220902104,0.008944125484722853,0.1331821934610865,0.5,0.2388990661587538,0.01733273833058883,0.012774281022643438,0.02409332448360524,0.017615367904743384,0.07433120147705077,0.08569320147705077,False,True,44,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-10-29,2021-09-30,2015-02-27,2021-09-30,77,36,-0.001727,4.71318631953779e-05,-0.001774131863195378,0.001727,0.0036649934569931227,0.003305353849398876,0.10263045058840534,0.5,0.029019049931979922,0.006145964052702981,0.001841315603638275,0.007603491914342397,0.010597689555809753,0.0,0.001727,False,True,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-11-30,2021-10-29,2015-02-27,2021-10-29,78,36,0.07296700854492187,0.00030315165403774875,0.07266385689088413,0.016928,0.021839539946686394,0.012493087700305537,0.07770480609637763,0.5,0.08722688194188477,0.0191467285402203,0.013624738916936345,0.025569272743286242,0.01308740053459223,0.034904400634765624,0.04846740063476562,False,True,23,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2021-12-31,2021-11-30,2015-02-27,2021-11-30,79,36,-0.022628004455566404,0.00040492865160315195,-0.023032933107169556,0.022285000000000003,0.02611488525701766,0.01492573389610838,0.08257658630275765,0.5,0.10842988512829638,0.02326679264191651,0.01700609047535908,0.03487274508969651,0.0156200489722218,0.03942520050048828,0.05778020050048828,False,True,27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-01-31,2021-12-31,2015-02-27,2021-12-31,80,36,-0.013918999267578126,0.00020165047382182712,-0.014120649741399953,0.014063,0.01782217844608897,0.011387574006640703,0.07592066075036205,0.5,0.09046462023579464,0.024822259980727953,0.01419242117885086,0.033550952544297075,0.040043665412020424,0.00710280029296875,0.020579800292968752,False,True,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-02-28,2022-01-31,2015-02-27,2022-01-31,81,36,-0.013829,0.0004617815126636622,-0.014290781512663662,0.021037,0.024783338144050433,0.014553845897342429,0.057077576367461455,0.5,0.13197813902817063,0.037868127606394554,0.0238903679759143,0.04398281908439872,0.06023082759433862,0.059698798217773436,0.07713179821777344,False,True,83,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-04-29,2022-02-28,2015-02-27,2022-02-28,82,36,0.005524992034912109,0.0002909016564050732,0.005234090378507036,0.016562,0.020229485884794604,0.010696928119056407,0.06530213159374082,0.5,0.11024163696691888,0.02143262279845111,0.01609277426673883,0.038289722554421646,0.030502779477927455,0.03392059997558594,0.04747759997558594,False,True,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-05-31,2022-04-29,2015-02-27,2022-04-29,83,36,0.0,2.7012549627954604e-05,-2.7012549627954604e-05,0.00264,0.006472023627556862,0.0030840962704071196,0.046691518529856646,0.5,0.009774218385405466,0.005526751016233193,0.0032331761641726207,0.009008799171482895,0.008741800761741025,0.0,0.00264,False,True,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-06-30,2022-05-31,2015-02-27,2022-05-31,84,36,-0.019020000000000002,0.00030354802374890264,-0.019323548023748905,0.019020000000000002,0.021020989106470926,0.014628321105756136,0.03373114611531869,0.5,0.12538673493815625,0.04113498315848287,0.020031162727352378,0.05878949289093982,0.08284714640391688,0.0,0.019020000000000002,False,True,34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-07-29,2022-06-30,2015-02-27,2022-06-30,85,36,0.011931999114990235,0.0003660763140098443,0.01156592280098039,0.022058,0.02527683283867263,0.009508902468051665,0.03491395507157603,0.5,0.07608482653652142,0.021699238551972366,0.01761333070878663,0.04284313578827681,0.04664659832559681,0.025309400024414064,0.038861400024414065,False,True,43,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-08-31,2022-07-29,2015-02-27,2022-07-29,86,36,0.005406021865844726,0.00021856035532187538,0.0051874615105228505,0.011641,0.019490036401064864,0.007227652081923235,0.04904381538357292,0.5,0.0983799596749536,0.0228579930239865,0.012191329050126824,0.025123139573171138,0.03778820169160746,0.0,0.011641,False,True,55,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-09-30,2022-08-31,2015-02-27,2022-08-31,87,36,0.013505005065917963,0.00047445230671194706,0.013030552759206015,0.029303,0.032618709636118515,0.01176947665344402,0.03726787328102764,0.5,0.1408082641385519,0.03683989970057898,0.021294013842828245,0.054350455546836485,0.08259928165595432,0.027489199829101564,0.047757199829101565,False,True,46,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-10-31,2022-09-30,2015-02-27,2022-09-30,88,36,-0.026219999755859372,0.0004044399230773404,-0.026624439678936712,0.032808000000000004,0.03534417808225652,0.01840534581203803,0.019873052241894673,0.5,0.23387185899713075,0.061435418305745455,0.03393778073228838,0.08533621948566805,0.15434274398502557,0.005305,0.037223,False,True,29,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-11-30,2022-10-31,2015-02-27,2022-10-31,89,36,-0.02631299853515625,0.00029637013411145524,-0.026609368669267705,0.016047,0.017672944333048893,0.009115791024613136,0.025636048272811265,0.5,0.09238987727932803,0.028556572146558,0.019272045355476226,0.04347404448010339,0.0757022191385428,0.027304799194335937,0.04104179919433594,False,True,35,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
orig,R2 robust net Sortino,retrospective_development_sample,2022-12-30,2022-11-30,2015-02-27,2022-11-30,90,36,-0.036140003112792966,0.0006800436436202192,-0.036820046756413184,0.040666,0.04238302899092514,0.01732730442575546,0.025809952359163977,0.5,0.2343945528223677,0.07593216894507145,0.04719393464684458,0.12756864113880073,0.19180822301818812,0.032740800170898435,0.06800080017089843,False,True,108,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
