config,return_date,family,observations,annual_downside
orig,2018-07-31,imputation_1,40,0.21739101034812827
orig,2018-07-31,imputation_2,40,0.19668103978514936
orig,2018-07-31,imputation_3,40,0.21739107960717685
orig,2018-07-31,imputation_4,40,0.21739108079320923
orig,2018-07-31,imputation_5,40,0.21739108020400258
orig,2018-08-31,recent,36,0.0017280871739817397
orig,2018-08-31,expanding_bootstrap,500,0.0017279574325198494
orig,2018-08-31,imputation_1,41,0.0017280858603101487
orig,2018-08-31,imputation_2,41,0.0015891752922457569
orig,2018-08-31,imputation_3,41,0.0015317491664693017
orig,2018-08-31,imputation_4,41,0.0013386133278987316
orig,2018-08-31,imputation_5,41,0.0017280779292067248
orig,2018-09-28,recent,36,0.0010218978572908968
orig,2018-09-28,expanding_bootstrap,500,0.0008807217662317939
orig,2018-09-28,imputation_1,42,0.0011751159510226036
orig,2018-09-28,imputation_2,42,0.0011751311707453916
orig,2018-09-28,imputation_3,42,0.0011751198446923032
orig,2018-09-28,imputation_4,42,0.001175152449280804
orig,2018-09-28,imputation_5,42,0.0011751007400867947
orig,2018-10-31,recent,36,0.0007136975433855347
orig,2018-10-31,expanding_bootstrap,500,0.0006319986567807247
orig,2018-10-31,imputation_1,43,0.001444149573487798
orig,2018-10-31,imputation_2,43,0.0014441415474520897
orig,2018-10-31,imputation_3,43,0.000539944867929122
orig,2018-10-31,imputation_4,43,0.0014441567370132766
orig,2018-10-31,imputation_5,43,0.0014441507655505918
orig,2018-11-30,recent,36,1.6464433721045266
orig,2018-11-30,expanding_bootstrap,500,1.6848897010438595
orig,2018-11-30,imputation_1,44,1.608588986583095
orig,2018-11-30,imputation_2,44,1.6848901463568122
orig,2018-11-30,imputation_3,44,1.6132902903595525
orig,2018-11-30,imputation_4,44,1.6183668826018307
orig,2018-11-30,imputation_5,44,1.6016122365971754
orig,2018-12-31,recent,36,1.690528572430404
orig,2018-12-31,expanding_bootstrap,500,1.6144977989301241
orig,2018-12-31,imputation_1,45,1.6162776362918203
orig,2018-12-31,imputation_2,45,1.6494945382105304
orig,2018-12-31,imputation_3,45,1.6431993801766327
orig,2018-12-31,imputation_4,45,1.6441758789003018
orig,2018-12-31,imputation_5,45,1.6224488401259294
orig,2019-01-31,recent,36,2.964357902562331
orig,2019-01-31,expanding_bootstrap,500,2.8717379734015416
orig,2019-01-31,imputation_1,46,2.9633221745386864
orig,2019-01-31,imputation_2,46,2.8656162686043682
orig,2019-01-31,imputation_3,46,2.915307474104252
orig,2019-01-31,imputation_4,46,2.861459441032193
orig,2019-01-31,imputation_5,46,2.879456094671006
orig,2019-02-28,recent,36,1.9117669086464313
orig,2019-02-28,expanding_bootstrap,500,1.7917120644486704
orig,2019-02-28,imputation_1,47,1.9611483430618066
orig,2019-02-28,imputation_2,47,1.9727336306569256
orig,2019-02-28,imputation_3,47,1.9828881166134733
orig,2019-02-28,imputation_4,47,1.8489810451130118
orig,2019-02-28,imputation_5,47,1.9888005727404277
orig,2019-04-30,recent,36,1.5776592983922286
orig,2019-04-30,expanding_bootstrap,500,1.7236978405515786
orig,2019-04-30,imputation_1,48,1.7401975607270264
orig,2019-04-30,imputation_2,48,1.615339803360162
orig,2019-04-30,imputation_3,48,1.6398882690966787
orig,2019-04-30,imputation_4,48,1.7401975599541246
orig,2019-04-30,imputation_5,48,1.7240475314427388
orig,2019-05-31,recent,36,1.088505839517218
orig,2019-05-31,expanding_bootstrap,500,1.1656773117696482
orig,2019-05-31,imputation_1,49,1.1721375461457166
orig,2019-05-31,imputation_2,49,1.1609022339899882
orig,2019-05-31,imputation_3,49,1.1721375688237456
orig,2019-05-31,imputation_4,49,1.1508751756699032
orig,2019-05-31,imputation_5,49,1.144027879504089
orig,2019-06-28,recent,36,2.2595334374012244
orig,2019-06-28,expanding_bootstrap,500,2.283146409332146
orig,2019-06-28,imputation_1,50,2.2930599787938326
orig,2019-06-28,imputation_2,50,2.297900593540661
orig,2019-06-28,imputation_3,50,2.285148151851351
orig,2019-06-28,imputation_4,50,2.311771652286952
orig,2019-06-28,imputation_5,50,2.2991833711106824
orig,2019-07-31,recent,36,0.977413950125402
orig,2019-07-31,expanding_bootstrap,500,0.9943790918100409
orig,2019-07-31,imputation_1,51,1.0115820822036374
orig,2019-07-31,imputation_2,51,1.0075223394594768
orig,2019-07-31,imputation_3,51,0.9487344407683493
orig,2019-07-31,imputation_4,51,0.950423768022741
orig,2019-07-31,imputation_5,51,1.0115824784647645
orig,2019-08-30,recent,36,1.7664819579901523
orig,2019-08-30,expanding_bootstrap,500,1.8295172729267002
orig,2019-08-30,imputation_1,52,1.7971003229356919
orig,2019-08-30,imputation_2,52,1.8295175300926336
orig,2019-08-30,imputation_3,52,1.7959373909072562
orig,2019-08-30,imputation_4,52,1.7906720757259513
orig,2019-08-30,imputation_5,52,1.7799886733127817
orig,2019-09-30,recent,36,1.0287939998190445
orig,2019-09-30,expanding_bootstrap,500,0.9991186264878733
orig,2019-09-30,imputation_1,53,1.028793999424923
orig,2019-09-30,imputation_2,53,1.0287939253129337
orig,2019-09-30,imputation_3,53,1.0001967152935414
orig,2019-09-30,imputation_4,53,1.0187635341568966
orig,2019-09-30,imputation_5,53,1.0236479728367471
orig,2019-10-31,recent,36,1.8796332309871058
orig,2019-10-31,expanding_bootstrap,500,1.760232320462959
orig,2019-10-31,imputation_1,54,1.7726618128050515
orig,2019-10-31,imputation_2,54,1.8796332167728407
orig,2019-10-31,imputation_3,54,1.8796332174694508
orig,2019-10-31,imputation_4,54,1.80727309648911
orig,2019-10-31,imputation_5,54,1.8045433639744046
orig,2019-11-29,recent,36,1.7352059499804096
orig,2019-11-29,expanding_bootstrap,500,1.810198068543345
orig,2019-11-29,imputation_1,55,1.784463357967369
orig,2019-11-29,imputation_2,55,1.8077464540421895
orig,2019-11-29,imputation_3,55,1.8101972006837308
orig,2019-11-29,imputation_4,55,1.8101982637533083
orig,2019-11-29,imputation_5,55,1.7826026687273744
orig,2019-12-31,recent,36,1.688420500313413
orig,2019-12-31,expanding_bootstrap,500,1.6555289881476674
orig,2019-12-31,imputation_1,56,1.6884204650071986
orig,2019-12-31,imputation_2,56,1.683397298390174
orig,2019-12-31,imputation_3,56,1.6266238090191765
orig,2019-12-31,imputation_4,56,1.688420475794729
orig,2019-12-31,imputation_5,56,1.6884204858016698
orig,2020-01-31,recent,36,1.1962416693166824
orig,2020-01-31,expanding_bootstrap,500,1.151348166339592
orig,2020-01-31,imputation_1,57,1.1962416436365129
orig,2020-01-31,imputation_2,57,1.1893846340591916
orig,2020-01-31,imputation_3,57,1.1962416680090782
orig,2020-01-31,imputation_4,57,1.1763201833234953
orig,2020-01-31,imputation_5,57,1.1962416640244424
orig,2020-02-28,recent,36,1.7911298086154452
orig,2020-02-28,expanding_bootstrap,500,1.8173429623583615
orig,2020-02-28,imputation_1,58,1.8173490773277945
orig,2020-02-28,imputation_2,58,1.81378780871032
orig,2020-02-28,imputation_3,58,1.8173491644847406
orig,2020-02-28,imputation_4,58,1.8173491768057672
orig,2020-02-28,imputation_5,58,1.7934907945898266
orig,2020-03-31,recent,36,2.2965470215432426
orig,2020-03-31,expanding_bootstrap,500,2.3542765778676125
orig,2020-03-31,imputation_1,59,2.2905351439188344
orig,2020-03-31,imputation_2,59,2.2905351427580016
orig,2020-03-31,imputation_3,59,2.2905351424327
orig,2020-03-31,imputation_4,59,2.29053514293739
orig,2020-03-31,imputation_5,59,2.290535142176359
orig,2020-04-30,recent,36,1.7648441962143893
orig,2020-04-30,expanding_bootstrap,500,1.693358156393851
orig,2020-04-30,imputation_1,60,1.648767545856037
orig,2020-04-30,imputation_2,60,1.70069453598623
orig,2020-04-30,imputation_3,60,1.6967872195261011
orig,2020-04-30,imputation_4,60,1.670016012467216
orig,2020-04-30,imputation_5,60,1.7689551401027699
orig,2020-05-29,recent,36,1.5447504985027287
orig,2020-05-29,expanding_bootstrap,500,1.600490380376855
orig,2020-05-29,imputation_1,61,2.054216049390886
orig,2020-05-29,imputation_2,61,2.0542153339372105
orig,2020-05-29,imputation_3,61,2.054215992240873
orig,2020-05-29,imputation_4,61,2.0203872295313614
orig,2020-05-29,imputation_5,61,2.016834821221573
orig,2020-06-30,recent,36,1.0962248868605153
orig,2020-06-30,expanding_bootstrap,500,1.0453451245452152
orig,2020-06-30,imputation_1,62,1.017944497516133
orig,2020-06-30,imputation_2,62,1.0962249011273495
orig,2020-06-30,imputation_3,62,1.0628282690946187
orig,2020-06-30,imputation_4,62,1.0622097535873622
orig,2020-06-30,imputation_5,62,1.0789935821196326
orig,2020-07-31,recent,36,1.1918144117243075
orig,2020-07-31,expanding_bootstrap,500,1.1490326217682525
orig,2020-07-31,imputation_1,63,1.1918143432449735
orig,2020-07-31,imputation_2,63,1.1918144038617908
orig,2020-07-31,imputation_3,63,1.1715881601976215
orig,2020-07-31,imputation_4,63,1.1214375907926615
orig,2020-07-31,imputation_5,63,1.1130343687832245
orig,2020-08-31,recent,36,1.6784976622888566
orig,2020-08-31,expanding_bootstrap,500,1.6177462402359502
orig,2020-08-31,imputation_1,64,1.6489499420409963
orig,2020-08-31,imputation_2,64,1.662002105689306
orig,2020-08-31,imputation_3,64,1.678497661982239
orig,2020-08-31,imputation_4,64,1.6655851140639393
orig,2020-08-31,imputation_5,64,1.6631207737946792
orig,2020-09-30,recent,36,1.605154187111077
orig,2020-09-30,expanding_bootstrap,500,1.596383082380806
orig,2020-09-30,imputation_1,65,1.605154172785203
orig,2020-09-30,imputation_2,65,1.5887115104311644
orig,2020-09-30,imputation_3,65,1.5907670092468396
orig,2020-09-30,imputation_4,65,1.5930003780670536
orig,2020-09-30,imputation_5,65,1.5879522272686306
orig,2020-10-30,recent,36,1.0255411028836592
orig,2020-10-30,expanding_bootstrap,500,0.9112441693880835
orig,2020-10-30,imputation_1,66,0.8424949247982346
orig,2020-10-30,imputation_2,66,1.025541100419477
orig,2020-10-30,imputation_3,66,0.8548489086233841
orig,2020-10-30,imputation_4,66,0.9630760513194301
orig,2020-10-30,imputation_5,66,0.9683695773115164
orig,2020-11-30,recent,36,1.4486816792367216
orig,2020-11-30,expanding_bootstrap,500,1.3743896313590542
orig,2020-11-30,imputation_1,67,1.3690017456430592
orig,2020-11-30,imputation_2,67,1.4486815923799787
orig,2020-11-30,imputation_3,67,1.3952868293910259
orig,2020-11-30,imputation_4,67,1.3852717855787364
orig,2020-11-30,imputation_5,67,1.3866629312847627
orig,2020-12-31,recent,36,1.6232266062783667
orig,2020-12-31,expanding_bootstrap,500,1.623225464415289
orig,2020-12-31,imputation_1,68,1.5482238738514713
orig,2020-12-31,imputation_2,68,1.5702122546078232
orig,2020-12-31,imputation_3,68,1.5027243913995498
orig,2020-12-31,imputation_4,68,1.5200113371456798
orig,2020-12-31,imputation_5,68,1.5335664035689578
orig,2021-01-29,recent,36,0.41704812861944396
orig,2021-01-29,expanding_bootstrap,500,0.41112653691781337
orig,2021-01-29,imputation_1,69,0.41704812788443163
orig,2021-01-29,imputation_2,69,0.41704812989827467
orig,2021-01-29,imputation_3,69,0.3752369737211562
orig,2021-01-29,imputation_4,69,0.4170481299625099
orig,2021-01-29,imputation_5,69,0.40876125044030887
orig,2021-02-26,recent,36,1.5091495848908787
orig,2021-02-26,expanding_bootstrap,500,1.326028021312964
orig,2021-02-26,imputation_1,70,1.5091495270700197
orig,2021-02-26,imputation_2,70,1.4583800523077994
orig,2021-02-26,imputation_3,70,1.3973808147274296
orig,2021-02-26,imputation_4,70,1.5091494064189948
orig,2021-02-26,imputation_5,70,1.4955567989050906
orig,2021-03-31,recent,36,1.4261835920620936
orig,2021-03-31,expanding_bootstrap,500,1.2761780475931126
orig,2021-03-31,imputation_1,71,1.426183601036317
orig,2021-03-31,imputation_2,71,1.3298522229510084
orig,2021-03-31,imputation_3,71,1.2422823836803532
orig,2021-03-31,imputation_4,71,1.2409981492901592
orig,2021-03-31,imputation_5,71,1.2506786629766466
orig,2021-04-30,recent,36,0.5075272402378216
orig,2021-04-30,expanding_bootstrap,500,0.39820269779212564
orig,2021-04-30,imputation_1,72,0.5075272277754929
orig,2021-04-30,imputation_2,72,0.5075272396607552
orig,2021-04-30,imputation_3,72,0.4407410546804868
orig,2021-04-30,imputation_4,72,0.44482846830945955
orig,2021-04-30,imputation_5,72,0.5016157220286812
orig,2021-06-30,recent,36,0.9714185724018636
orig,2021-06-30,expanding_bootstrap,500,0.8592338481031901
orig,2021-06-30,imputation_1,73,0.9714185627689168
orig,2021-06-30,imputation_2,73,0.8704719658282547
orig,2021-06-30,imputation_3,73,0.938571003173902
orig,2021-06-30,imputation_4,73,0.9714185635329566
orig,2021-06-30,imputation_5,73,0.8778527600501177
orig,2021-07-30,recent,36,1.1236812306590083
orig,2021-07-30,expanding_bootstrap,500,1.0909258308662824
orig,2021-07-30,imputation_1,74,1.1236812052183835
orig,2021-07-30,imputation_2,74,1.1015985466247662
orig,2021-07-30,imputation_3,74,1.087017918351434
orig,2021-07-30,imputation_4,74,1.1215533838350398
orig,2021-07-30,imputation_5,74,1.123681223716003
orig,2021-08-31,recent,36,1.3639831354096679
orig,2021-08-31,expanding_bootstrap,500,1.200100397200961
orig,2021-08-31,imputation_1,75,1.325481384540285
orig,2021-08-31,imputation_2,75,1.3639831262443827
orig,2021-08-31,imputation_3,75,1.2861485079103636
orig,2021-08-31,imputation_4,75,1.340547393259901
orig,2021-08-31,imputation_5,75,1.3639831267704052
orig,2021-09-30,recent,36,1.0484488851383642
orig,2021-09-30,expanding_bootstrap,500,1.0075780530441028
orig,2021-09-30,imputation_1,76,1.0484488525084932
orig,2021-09-30,imputation_2,76,1.0484488352604275
orig,2021-09-30,imputation_3,76,0.9472802808407182
orig,2021-09-30,imputation_4,76,1.0484488831215855
orig,2021-09-30,imputation_5,76,0.9822948217455096
orig,2021-10-29,recent,36,1.6312799284474138
orig,2021-10-29,expanding_bootstrap,500,1.1433102330568286
orig,2021-10-29,imputation_1,77,1.6041231344925273
orig,2021-10-29,imputation_2,77,1.3299577074180844
orig,2021-10-29,imputation_3,77,1.6312799213118798
orig,2021-10-29,imputation_4,77,1.4630877910679134
orig,2021-10-29,imputation_5,77,1.3113181364100164
orig,2021-11-30,recent,36,1.0345328903315176
orig,2021-11-30,expanding_bootstrap,500,0.9221415055136536
orig,2021-11-30,imputation_1,78,0.8990505334386303
orig,2021-11-30,imputation_2,78,0.9398317389398277
orig,2021-11-30,imputation_3,78,0.8896923958135907
orig,2021-11-30,imputation_4,78,1.0345325503163003
orig,2021-11-30,imputation_5,78,1.034532826297368
orig,2021-12-31,recent,36,0.9351630534387072
orig,2021-12-31,expanding_bootstrap,500,0.8335435499714033
orig,2021-12-31,imputation_1,79,0.8652795887756799
orig,2021-12-31,imputation_2,79,0.872775637778613
orig,2021-12-31,imputation_3,79,0.8661076305616857
orig,2021-12-31,imputation_4,79,0.935162983926084
orig,2021-12-31,imputation_5,79,0.9185204684450158
orig,2022-01-31,recent,36,1.5304318405035808
orig,2022-01-31,expanding_bootstrap,500,1.4103008429361195
orig,2022-01-31,imputation_1,80,1.490413630077868
orig,2022-01-31,imputation_2,80,1.4634091533939866
orig,2022-01-31,imputation_3,80,1.417610279528788
orig,2022-01-31,imputation_4,80,1.5304318100248937
orig,2022-01-31,imputation_5,80,1.4385068562830166
orig,2022-02-28,recent,36,1.6205294490239073
orig,2022-02-28,expanding_bootstrap,500,1.3955965619441923
orig,2022-02-28,imputation_1,81,1.62052937898697
orig,2022-02-28,imputation_2,81,1.4501518445810169
orig,2022-02-28,imputation_3,81,1.477166167826081
orig,2022-02-28,imputation_4,81,1.6205292652131542
orig,2022-02-28,imputation_5,81,1.555469009561203
orig,2022-04-29,recent,36,1.1513519430185881
orig,2022-04-29,expanding_bootstrap,500,0.9727342305413305
orig,2022-04-29,imputation_1,82,1.151351922300213
orig,2022-04-29,imputation_2,82,1.1149390816870286
orig,2022-04-29,imputation_3,82,1.1118105431714016
orig,2022-04-29,imputation_4,82,1.047364522194386
orig,2022-04-29,imputation_5,82,1.0485348797378784
orig,2022-05-31,recent,36,1.3943011129601235
orig,2022-05-31,expanding_bootstrap,500,1.1500509007826114
orig,2022-05-31,imputation_1,83,1.3943010638919446
orig,2022-05-31,imputation_2,83,1.1131656068875975
orig,2022-05-31,imputation_3,83,1.3943011075206644
orig,2022-05-31,imputation_4,83,1.2632048808764123
orig,2022-05-31,imputation_5,83,1.1525092607750986
orig,2022-06-30,recent,36,1.942354576920794
orig,2022-06-30,expanding_bootstrap,500,1.7291461002586546
orig,2022-06-30,imputation_1,84,1.8451867439092635
orig,2022-06-30,imputation_2,84,1.9423545338727013
orig,2022-06-30,imputation_3,84,1.9188637436887241
orig,2022-06-30,imputation_4,84,1.8403544431573284
orig,2022-06-30,imputation_5,84,1.8294508487540841
orig,2022-07-29,recent,36,0.9621190145503599
orig,2022-07-29,expanding_bootstrap,500,0.9247910871069166
orig,2022-07-29,imputation_1,85,0.9317042986147247
orig,2022-07-29,imputation_2,85,0.9621189760094732
orig,2022-07-29,imputation_3,85,0.9040830409556537
orig,2022-07-29,imputation_4,85,0.9028638390227504
orig,2022-07-29,imputation_5,85,0.9300366196146819
orig,2022-08-31,recent,36,1.4679263841254073
orig,2022-08-31,expanding_bootstrap,500,1.1639354135841753
orig,2022-08-31,imputation_1,86,1.4679263757755643
orig,2022-08-31,imputation_2,86,1.3520774901664445
orig,2022-08-31,imputation_3,86,1.3479534613457895
orig,2022-08-31,imputation_4,86,1.348622115744201
orig,2022-08-31,imputation_5,86,1.3123374723574956
orig,2022-09-30,recent,36,1.218906293149183
orig,2022-09-30,expanding_bootstrap,500,1.1918789240009917
orig,2022-09-30,imputation_1,87,1.1748044237571251
orig,2022-09-30,imputation_2,87,1.2189062817932168
orig,2022-09-30,imputation_3,87,1.1780423891070806
orig,2022-09-30,imputation_4,87,1.1658785296122238
orig,2022-09-30,imputation_5,87,1.2030937661836443
orig,2022-10-31,recent,36,1.8342693854947354
orig,2022-10-31,expanding_bootstrap,500,1.6741947724176498
orig,2022-10-31,imputation_1,88,1.7488224108335177
orig,2022-10-31,imputation_2,88,1.7580228519474275
orig,2022-10-31,imputation_3,88,1.7271363129427457
orig,2022-10-31,imputation_4,88,1.7475410402442277
orig,2022-10-31,imputation_5,88,1.8342693047023673
orig,2022-11-30,recent,36,1.7761497167587912
orig,2022-11-30,expanding_bootstrap,500,1.6920962580632828
orig,2022-11-30,imputation_1,89,1.5884547898247519
orig,2022-11-30,imputation_2,89,1.7761490015196841
orig,2022-11-30,imputation_3,89,1.6948290261424133
orig,2022-11-30,imputation_4,89,1.6901495379274074
orig,2022-11-30,imputation_5,89,1.621561662021284
orig,2022-12-30,recent,36,1.8464222079891073
orig,2022-12-30,expanding_bootstrap,500,1.692258276529586
orig,2022-12-30,imputation_1,90,1.744365668033718
orig,2022-12-30,imputation_2,90,1.7879052080260756
orig,2022-12-30,imputation_3,90,1.775327450784129
orig,2022-12-30,imputation_4,90,1.7786762521971324
orig,2022-12-30,imputation_5,90,1.8464222132603134
orig,2023-01-31,recent,36,2.1217634328227875
orig,2023-01-31,expanding_bootstrap,500,1.778273422755834
orig,2023-01-31,imputation_1,91,1.8724959397092331
orig,2023-01-31,imputation_2,91,2.1217633585857114
orig,2023-01-31,imputation_3,91,2.121763444303614
orig,2023-01-31,imputation_4,91,1.8876901597508156
orig,2023-01-31,imputation_5,91,1.961665142976123
orig,2023-02-28,recent,36,2.041763869896117
orig,2023-02-28,expanding_bootstrap,500,1.9430516802939997
orig,2023-02-28,imputation_1,92,1.9500037393432303
orig,2023-02-28,imputation_2,92,2.0301348558210752
orig,2023-02-28,imputation_3,92,2.041763450751833
orig,2023-02-28,imputation_4,92,1.9602124620405077
orig,2023-02-28,imputation_5,92,2.0076568337260667
orig,2023-03-31,recent,36,1.882978064106878
orig,2023-03-31,expanding_bootstrap,500,1.677972314924625
orig,2023-03-31,imputation_1,93,1.6288094217152556
orig,2023-03-31,imputation_2,93,1.7881631454743252
orig,2023-03-31,imputation_3,93,1.7672324208799877
orig,2023-03-31,imputation_4,93,1.6327074006259183
orig,2023-03-31,imputation_5,93,1.6488579370373881
orig,2023-04-28,recent,36,2.1552394407140394
orig,2023-04-28,expanding_bootstrap,500,2.106778854876753
orig,2023-04-28,imputation_1,94,2.155238325968155
orig,2023-04-28,imputation_2,94,2.155239379996223
orig,2023-04-28,imputation_3,94,2.10432418046538
orig,2023-04-28,imputation_4,94,2.075466568822091
orig,2023-04-28,imputation_5,94,2.0928003700125752
orig,2023-05-31,recent,36,2.2083940267679414
orig,2023-05-31,expanding_bootstrap,500,2.07294070687771
orig,2023-05-31,imputation_1,95,2.2083938629206514
orig,2023-05-31,imputation_2,95,2.2079758267583336
orig,2023-05-31,imputation_3,95,2.148433892846913
orig,2023-05-31,imputation_4,95,2.2083938823700637
orig,2023-05-31,imputation_5,95,2.172563027198463
orig,2023-06-30,recent,36,1.8697860638663206
orig,2023-06-30,expanding_bootstrap,500,1.7243172007225431
orig,2023-06-30,imputation_1,96,1.6963436545666015
orig,2023-06-30,imputation_2,96,1.8055026551443736
orig,2023-06-30,imputation_3,96,1.7112316470670021
orig,2023-06-30,imputation_4,96,1.8697859989996137
orig,2023-06-30,imputation_5,96,1.8313127873708532
orig,2023-07-31,recent,36,1.7270255292687524
orig,2023-07-31,expanding_bootstrap,500,1.534877916273488
orig,2023-07-31,imputation_1,97,1.7059462700473795
orig,2023-07-31,imputation_2,97,1.675890415119792
orig,2023-07-31,imputation_3,97,1.5929718224511888
orig,2023-07-31,imputation_4,97,1.727025514570284
orig,2023-07-31,imputation_5,97,1.7270254027868037
orig,2023-08-31,recent,36,1.156534428587565
orig,2023-08-31,expanding_bootstrap,500,1.0227204493877817
orig,2023-08-31,imputation_1,98,1.074110578718584
orig,2023-08-31,imputation_2,98,1.1565343875591876
orig,2023-08-31,imputation_3,98,0.9950610977574619
orig,2023-08-31,imputation_4,98,1.156534349046128
orig,2023-08-31,imputation_5,98,1.0087399093273295
orig,2023-09-29,recent,36,0.8322352331564017
orig,2023-09-29,expanding_bootstrap,500,0.7456662890242728
orig,2023-09-29,imputation_1,99,0.7538438858207881
orig,2023-09-29,imputation_2,99,0.7634357566608598
orig,2023-09-29,imputation_3,99,0.8322352259593153
orig,2023-09-29,imputation_4,99,0.8322352305996116
orig,2023-09-29,imputation_5,99,0.8127941809355677
orig,2023-10-31,recent,36,2.2785038562000604
orig,2023-10-31,expanding_bootstrap,500,1.9984853367577202
orig,2023-10-31,imputation_1,100,2.1733854602680447
orig,2023-10-31,imputation_2,100,2.2785037324083386
orig,2023-10-31,imputation_3,100,2.092130217065498
orig,2023-10-31,imputation_4,100,2.0080552352559216
orig,2023-10-31,imputation_5,100,2.1564650264184486
orig,2023-11-30,recent,36,2.1425294756106656
orig,2023-11-30,expanding_bootstrap,500,1.764078481981555
orig,2023-11-30,imputation_1,101,1.788173015675458
orig,2023-11-30,imputation_2,101,2.1425293735479523
orig,2023-11-30,imputation_3,101,1.7903007191694618
orig,2023-11-30,imputation_4,101,1.8991098985650905
orig,2023-11-30,imputation_5,101,1.8427405616967096
orig,2023-12-29,recent,36,2.205948851222338
orig,2023-12-29,expanding_bootstrap,500,1.7955452800054204
orig,2023-12-29,imputation_1,102,2.2059494255001812
orig,2023-12-29,imputation_2,102,2.2059497371312995
orig,2023-12-29,imputation_3,102,2.194031183852336
orig,2023-12-29,imputation_4,102,2.20594949575567
orig,2023-12-29,imputation_5,102,2.1832570192581344
orig,2024-01-31,recent,36,1.2630254969395218
orig,2024-01-31,expanding_bootstrap,500,1.1746452116303112
orig,2024-01-31,imputation_1,103,1.2117630159918824
orig,2024-01-31,imputation_2,103,1.2153308538720693
orig,2024-01-31,imputation_3,103,1.159698391985015
orig,2024-01-31,imputation_4,103,1.2630254716136462
orig,2024-01-31,imputation_5,103,1.193333482803025
orig,2024-02-29,recent,36,2.3123747042316354
orig,2024-02-29,expanding_bootstrap,500,2.1260895204691117
orig,2024-02-29,imputation_1,104,2.141113680004675
orig,2024-02-29,imputation_2,104,2.312374677871611
orig,2024-02-29,imputation_3,104,2.218294676542473
orig,2024-02-29,imputation_4,104,2.1181262663275104
orig,2024-02-29,imputation_5,104,2.2588558051366
orig,2024-04-30,recent,36,2.26422064138396
orig,2024-04-30,expanding_bootstrap,500,1.893118497071967
orig,2024-04-30,imputation_1,105,2.1438269957724656
orig,2024-04-30,imputation_2,105,2.2642206303927237
orig,2024-04-30,imputation_3,105,2.2220867219187426
orig,2024-04-30,imputation_4,105,2.1735545358352186
orig,2024-04-30,imputation_5,105,2.264220488481408
orig,2024-05-31,recent,36,2.3149351847476463
orig,2024-05-31,expanding_bootstrap,500,2.1680565189948715
orig,2024-05-31,imputation_1,106,2.151901553804008
orig,2024-05-31,imputation_2,106,2.159988196506118
orig,2024-05-31,imputation_3,106,2.2729638761706714
orig,2024-05-31,imputation_4,106,2.3149352092176154
orig,2024-05-31,imputation_5,106,2.1935301387345074
orig,2024-06-28,recent,36,1.8706139344615622
orig,2024-06-28,expanding_bootstrap,500,1.645034387581367
orig,2024-06-28,imputation_1,107,1.8706138852239085
orig,2024-06-28,imputation_2,107,1.8494415658216152
orig,2024-06-28,imputation_3,107,1.8012029069120208
orig,2024-06-28,imputation_4,107,1.766501382208662
orig,2024-06-28,imputation_5,107,1.782448051130651
orig,2024-07-31,recent,36,2.1072382176080997
orig,2024-07-31,expanding_bootstrap,500,1.9023594613408168
orig,2024-07-31,imputation_1,108,2.1072381446026003
orig,2024-07-31,imputation_2,108,1.9574136743553967
orig,2024-07-31,imputation_3,108,2.1072381308238737
orig,2024-07-31,imputation_4,108,1.9189725740575942
orig,2024-07-31,imputation_5,108,1.9246884345262951
orig,2024-08-30,recent,36,2.3256190105348296
orig,2024-08-30,expanding_bootstrap,500,2.1531721189201685
orig,2024-08-30,imputation_1,109,2.1616137546543395
orig,2024-08-30,imputation_2,109,2.2091757231669233
orig,2024-08-30,imputation_3,109,2.3256188994262863
orig,2024-08-30,imputation_4,109,2.231335162391917
orig,2024-08-30,imputation_5,109,2.2003673187709114
orig,2024-09-30,recent,36,1.9502988250545552
orig,2024-09-30,expanding_bootstrap,500,1.9502984530256184
orig,2024-09-30,imputation_1,110,1.8271024781358212
orig,2024-09-30,imputation_2,110,1.9502981695201034
orig,2024-09-30,imputation_3,110,1.8956262946533162
orig,2024-09-30,imputation_4,110,1.9103934906167368
orig,2024-09-30,imputation_5,110,1.9239209160202915
orig,2024-10-31,recent,36,2.011303425478586
orig,2024-10-31,expanding_bootstrap,500,1.8601168696258372
orig,2024-10-31,imputation_1,111,2.04384757867024
orig,2024-10-31,imputation_2,111,1.897799896329468
orig,2024-10-31,imputation_3,111,1.8492599339511064
orig,2024-10-31,imputation_4,111,2.043847590194243
orig,2024-10-31,imputation_5,111,1.9763390437085124
orig,2024-11-29,recent,36,1.8838500107459424
orig,2024-11-29,expanding_bootstrap,500,1.883847648078597
orig,2024-11-29,imputation_1,112,1.8215477586355706
orig,2024-11-29,imputation_2,112,1.7924593293170321
orig,2024-11-29,imputation_3,112,1.8838495597359761
orig,2024-11-29,imputation_4,112,1.8555938814294306
orig,2024-11-29,imputation_5,112,1.8591882640985378
orig,2024-12-31,recent,36,1.5028781773105389
orig,2024-12-31,expanding_bootstrap,500,1.4562126136597486
orig,2024-12-31,imputation_1,113,1.4538818215696279
orig,2024-12-31,imputation_2,113,1.4604610423782687
orig,2024-12-31,imputation_3,113,1.4848331870626679
orig,2024-12-31,imputation_4,113,1.5028781587101834
orig,2024-12-31,imputation_5,113,1.5028781548029735
orig,2025-01-31,recent,36,1.7407359602895427
orig,2025-01-31,expanding_bootstrap,500,1.4887627712836533
